                      n                     f1                     f2                  delta                   frac
                     68       112.147831681236       112.147831681236       0.00000000000000       0.00000000000000
                     69       114.042716642492       114.042716642492       0.00000000000000       0.00000000000000
                     70       116.396326923285       116.396326923285       0.00000000000000       0.00000000000000
                     71       118.305396519533       118.305396519533       0.00000000000000       0.00000000000000
                     72       120.672993042301       120.672993042301       0.00000000000000       0.00000000000000
                     73       122.595855960681       122.595855960681       0.00000000000000       0.00000000000000
                     74       124.977058135505       124.977058135505       0.00000000000000       0.00000000000000
                     75       126.913344074218       126.913344074218       0.00000000000000       0.00000000000000
                     76       129.307791475792       129.307791475792       0.00000000000000       0.00000000000000
                     77       131.257149496071       131.257149496071       0.00000000000000       0.00000000000000
                     78       133.664500302481       133.664500302481       0.00000000000000       0.00000000000000
                     79       135.626597348538       135.626597348538       0.00000000000000       0.00000000000000
                     80       138.046526937155       138.046526937155       0.00000000000000       0.00000000000000
                     81       140.021046503211       140.021046503211       0.00000000000000       0.00000000000000
                     82       142.453246184419       142.453246184419       0.00000000000000       0.00000000000000
                     83       144.439887111008       144.439887111008       0.00000000000000       0.00000000000000
                     84       146.884062983263       146.884062983263       0.00000000000000       0.00000000000000
                     85       148.882538367498       148.882538367498       0.00000000000000       0.00000000000000
                     86       151.338410279516       151.338410279516       0.00000000000000       0.00000000000000
                     87       153.348446486152       153.348446486152       0.00000000000000       0.00000000000000
                     88       155.815747093995       155.815747093995       0.00000000000000       0.00000000000000
                     89       157.837082855885       157.837082855885       0.00000000000000       0.00000000000000
                     90       160.315556764325       160.315556764325       0.00000000000000       0.00000000000000
                     91       162.347942362401       162.347942362401       0.00000000000000       0.00000000000000
                     92       164.837345341374       164.837345341374       0.00000000000000       0.00000000000000
                     93       166.880541855555       166.880541855555       0.00000000000000       0.00000000000000
                     94       169.380640123644       169.380640123644       0.00000000000000       0.00000000000000
                     95       171.434418747155       171.434418747155       0.00000000000000       0.00000000000000
                     96       173.944988315112       173.944988315112       0.00000000000000       0.00000000000000
                     97       176.009129725659       176.009129725659       0.00000000000000       0.00000000000000
                     98       178.529955793782       178.529955793782       0.00000000000000       0.00000000000000
                     99       180.604249575793       180.604249575793       0.00000000000000       0.00000000000000
                    100       183.135125979770       183.135125979770       0.00000000000000       0.00000000000000
                    101       185.219370092634       185.219370092634       0.00000000000000       0.00000000000000
                    102       187.760098793055       187.760098793055       0.00000000000000       0.00000000000000
                    103       189.854099080864       189.854099080864       0.00000000000000       0.00000000000000
                    104       192.404489692196       192.404489692196       0.00000000000000       0.00000000000000
                    105       194.508059431022       194.508059431022       0.00000000000000       0.00000000000000
                    106       197.067928786308       197.067928786308       0.00000000000000       0.00000000000000
                    107       199.180888265484       199.180888265484   2.84217094304040e-14   1.42692954519418e-16
                    108       201.750060013432       201.750060013432       0.00000000000000       0.00000000000000
                    109       203.872236147713       203.872236147713       0.00000000000000       0.00000000000000
                    110       206.450540379225       206.450540379225       0.00000000000000       0.00000000000000
                    111       208.581766349025       208.581766349025       0.00000000000000       0.00000000000000
                    112       211.169039250520       211.169039250520       0.00000000000000       0.00000000000000
                    113       213.309154167737       213.309154167737       0.00000000000000       0.00000000000000
                    114       215.905237698914       215.905237698914       0.00000000000000       0.00000000000000
                    115       218.054086296101       218.054086296101       0.00000000000000       0.00000000000000
                    116       220.658827890021       220.658827890021       0.00000000000000       0.00000000000000
                    117       222.816260230898       222.816260230898       0.00000000000000       0.00000000000000
                    118       225.429512514486       225.429512514486       0.00000000000000       0.00000000000000
                    119       227.595383724010       227.595383724010       0.00000000000000       0.00000000000000
                    120       230.217004257268       230.217004257268       0.00000000000000       0.00000000000000
                    121       232.391174269607       232.391174269607       0.00000000000000       0.00000000000000
                    122       235.021025302002       235.021025302002       0.00000000000000       0.00000000000000
                    123       237.203358624979       237.203358624979       0.00000000000000       0.00000000000000
                    124       239.841306867607       239.841306867607       0.00000000000000       0.00000000000000
                    125       242.031672362281       242.031672362281       0.00000000000000       0.00000000000000
                    126       244.677588774558       244.677588774558       0.00000000000000       0.00000000000000
                    127       246.875859448740       246.875859448740       0.00000000000000       0.00000000000000
                    128       249.529619038478       249.529619038478       0.00000000000000       0.00000000000000
                    129       251.735671853102       251.735671853102       0.00000000000000       0.00000000000000
                    130       254.397153488933       254.397153488933       0.00000000000000       0.00000000000000
                    131       256.610869176303       256.610869176303       0.00000000000000       0.00000000000000
                    132       259.279955411520       259.279955411520       0.00000000000000       0.00000000000000
                    133       261.501218304525       261.501218304525       0.00000000000000       0.00000000000000
                    134       264.177795211471       264.177795211471       0.00000000000000       0.00000000000000
                    135       266.406493082963       266.406493082963       0.00000000000000       0.00000000000000
                    136       269.090450097207       269.090450097207       0.00000000000000       0.00000000000000
                    137       271.326474008791       271.326474008791       0.00000000000000       0.00000000000000
                    138       274.017703782364       274.017703782364       0.00000000000000       0.00000000000000
                    139       276.260947941922       276.260947941922       0.00000000000000       0.00000000000000
                    140       278.959346204973       278.959346204973       0.00000000000000       0.00000000000000
                    141       281.209707832300       281.209707832300       0.00000000000000       0.00000000000000
                    142       283.915173262574       283.915173262574       0.00000000000000       0.00000000000000
                    143       286.172552462560       286.172552462560       0.00000000000000       0.00000000000000
                    144       288.884986562150       288.884986562150       0.00000000000000       0.00000000000000
                    145       291.149286204980       291.149286204980       0.00000000000000       0.00000000000000
                    146       293.868593183859       293.868593183859       0.00000000000000       0.00000000000000
                    147       296.139718791759       296.139718791759       0.00000000000000       0.00000000000000
                    148       298.865805457623       298.865805457623       0.00000000000000       0.00000000000000
                    149       301.143665097705       301.143665097705       0.00000000000000       0.00000000000000
                    150       303.876440751719       303.876440751719       0.00000000000000       0.00000000000000
                    151       306.160944934520       306.160944934520       0.00000000000000       0.00000000000000
                    152       308.900321272565       308.900321272565       0.00000000000000       0.00000000000000
                    153       311.191382855912       311.191382855912       0.00000000000000       0.00000000000000
                    154       313.937273874979       313.937273874979       0.00000000000000       0.00000000000000
                    155       316.234807972831       316.234807972831       0.00000000000000       0.00000000000000
                    156       318.987129882229       318.987129882229       0.00000000000000       0.00000000000000
                    157       321.291053778180       321.291053778180       0.00000000000000       0.00000000000000
                    158       324.049724915256       324.049724915256       0.00000000000000       0.00000000000000
                    159       326.359957980400       326.359957980400       0.00000000000000       0.00000000000000
                    160       329.124898730489       329.124898730489       0.00000000000000       0.00000000000000
                    161       331.441362345384       331.441362345384       0.00000000000000       0.00000000000000
                    162       334.212495065722       334.212495065722       0.00000000000000       0.00000000000000
                    163       336.535112546191       336.535112546191       0.00000000000000       0.00000000000000
                    164       339.312361493546       339.312361493546       0.00000000000000       0.00000000000000
                    165       341.641058020092       341.641058020092       0.00000000000000       0.00000000000000
                    166       344.424349281902       344.424349281902       0.00000000000000       0.00000000000000
                    167       346.759051832508       346.759051832508       0.00000000000000       0.00000000000000
                    168       349.548313261306       349.548313261306       0.00000000000000       0.00000000000000
                    169       351.888950547431       351.888950547431       0.00000000000000       0.00000000000000
                    170       354.684111698356       354.684111698356       0.00000000000000       0.00000000000000
                    171       357.030614103934       357.030614103934       0.00000000000000       0.00000000000000
                    172       359.831606175169       359.831606175169       0.00000000000000       0.00000000000000
                    173       362.183905698432       362.183905698432       0.00000000000000       0.00000000000000
                    174       364.990661474384       364.990661474384       0.00000000000000       0.00000000000000
                    175       367.348691672355       367.348691672355       0.00000000000000       0.00000000000000
                    176       370.161145469422       370.161145469422       0.00000000000000       0.00000000000000
                    177       372.524841404929       372.524841404929       0.00000000000000       0.00000000000000
