                      n                     f1                     f2                  delta                   frac
                     91       322.663499126726       322.663499126726       0.00000000000000       0.00000000000000
                     92       327.185287703775       327.185287703775       0.00000000000000       0.00000000000000
                     93       331.717887196928       331.717887196928       0.00000000000000       0.00000000000000
                     94       336.261181979198       336.261181979198       0.00000000000000       0.00000000000000
                     95       340.815058870799       340.815058870799       0.00000000000000       0.00000000000000
                     96       345.379407062267       345.379407062267       0.00000000000000       0.00000000000000
                     97       349.954118040770       349.954118040770       0.00000000000000       0.00000000000000
                     98       354.539085519441       354.539085519441       0.00000000000000       0.00000000000000
                     99       359.134205369575       359.134205369575       0.00000000000000       0.00000000000000
                    100       363.739375555563       363.739375555563       0.00000000000000       0.00000000000000
                    101       368.354496072405       368.354496072405       0.00000000000000       0.00000000000000
                    102       372.979468885689       372.979468885689       0.00000000000000       0.00000000000000
                    103       377.614197873919       377.614197873919       0.00000000000000       0.00000000000000
                    104       382.258588773060       382.258588773060       0.00000000000000       0.00000000000000
                    105       386.912549123218       386.912549123218       0.00000000000000       0.00000000000000
                    106       391.575988217330       391.575988217330       0.00000000000000       0.00000000000000
                    107       396.248817051792       396.248817051792       0.00000000000000       0.00000000000000
                    108       400.930948278916       400.930948278916       0.00000000000000       0.00000000000000
                    109       405.622296161145       405.622296161145       0.00000000000000       0.00000000000000
                    110       410.322776526937       410.322776526937       0.00000000000000       0.00000000000000
                    111       415.032306728250       415.032306728250       0.00000000000000       0.00000000000000
                    112       419.750805599545       419.750805599545       0.00000000000000       0.00000000000000
                    113       424.478193418257       424.478193418257       0.00000000000000       0.00000000000000
                    114       429.214391866652       429.214391866652       0.00000000000000       0.00000000000000
                    115       433.959323995015       433.959323995015       0.00000000000000       0.00000000000000
                    116       438.712914186121       438.712914186121       0.00000000000000       0.00000000000000
                    117       443.475088120919       443.475088120919       0.00000000000000       0.00000000000000
                    118       448.245772745385       448.245772745385       0.00000000000000       0.00000000000000
                    119       453.024896238496       453.024896238496       0.00000000000000       0.00000000000000
                    120       457.812387981278       457.812387981278       0.00000000000000       0.00000000000000
                    121       462.608178526875       462.608178526875       0.00000000000000       0.00000000000000
                    122       467.412199571608       467.412199571608       0.00000000000000       0.00000000000000
                    123       472.224383926981       472.224383926981       0.00000000000000       0.00000000000000
                    124       477.044665492586       477.044665492586       0.00000000000000       0.00000000000000
                    125       481.872979229888       481.872979229888       0.00000000000000       0.00000000000000
                    126       486.709261136839       486.709261136839       0.00000000000000       0.00000000000000
                    127       491.553448223298       491.553448223298       0.00000000000000       0.00000000000000
                    128       496.405478487218       496.405478487218       0.00000000000000       0.00000000000000
                    129       501.265290891579       501.265290891579       0.00000000000000       0.00000000000000
                    130       506.132825342035       506.132825342035       0.00000000000000       0.00000000000000
                    131       511.008022665236       511.008022665236       0.00000000000000       0.00000000000000
                    132       515.890824587822       515.890824587822       0.00000000000000       0.00000000000000
                    133       520.781173716044       520.781173716044       0.00000000000000       0.00000000000000
                    134       525.679013515995       525.679013515995       0.00000000000000       0.00000000000000
                    135       530.584288294433       530.584288294433       0.00000000000000       0.00000000000000
                    136       535.496943180170       535.496943180170       0.00000000000000       0.00000000000000
                    137       540.416924105998       540.416924105998       0.00000000000000       0.00000000000000
                    138       545.344177791155       545.344177791155       0.00000000000000       0.00000000000000
                    139       550.278651724286       550.278651724286       0.00000000000000       0.00000000000000
                    140       555.220294146895       555.220294146895       0.00000000000000       0.00000000000000
                    141       560.169054037273       560.169054037273       0.00000000000000       0.00000000000000
                    142       565.124881094874       565.124881094874       0.00000000000000       0.00000000000000
                    143       570.087725725134       570.087725725134       0.00000000000000       0.00000000000000
                    144       575.057539024710       575.057539024710       0.00000000000000       0.00000000000000
                    145       580.034272767131       580.034272767131       0.00000000000000       0.00000000000000
                    146       585.017879388839       585.017879388839       0.00000000000000       0.00000000000000
                    147       590.008311975618       590.008311975618       0.00000000000000       0.00000000000000
                    148       595.005524249382       595.005524249382       0.00000000000000       0.00000000000000
                    149       600.009470555327       600.009470555327       0.00000000000000       0.00000000000000
                    150       605.020105849424       605.020105849424       0.00000000000000       0.00000000000000
                    151       610.037385686239       610.037385686239       0.00000000000000       0.00000000000000
                    152       615.061266207085       615.061266207085       0.00000000000000       0.00000000000000
                    153       620.091704128477       620.091704128477       0.00000000000000       0.00000000000000
                    154       625.128656730891       625.128656730891       0.00000000000000       0.00000000000000
                    155       630.172081847810       630.172081847810       0.00000000000000       0.00000000000000
                    156       635.221937855060       635.221937855060       0.00000000000000       0.00000000000000
                    157       640.278183660408       640.278183660408       0.00000000000000       0.00000000000000
                    158       645.340778693435       645.340778693435       0.00000000000000       0.00000000000000
                    159       650.409682895655       650.409682895655       0.00000000000000       0.00000000000000
                    160       655.484856710889       655.484856710889       0.00000000000000       0.00000000000000
                    161       660.566261075874       660.566261075874       0.00000000000000       0.00000000000000
                    162       665.653857411106       665.653857411106       0.00000000000000       0.00000000000000
                    163       670.747607611913       670.747607611913       0.00000000000000       0.00000000000000
                    164       675.847474039737       675.847474039737       0.00000000000000       0.00000000000000
                    165       680.953419513637       680.953419513637       0.00000000000000       0.00000000000000
                    166       686.065407301994       686.065407301994       0.00000000000000       0.00000000000000
                    167       691.183401114411       691.183401114411       0.00000000000000       0.00000000000000
                    168       696.307365093814       696.307365093814       0.00000000000000       0.00000000000000
                    169       701.437263808737       701.437263808737       0.00000000000000       0.00000000000000
                    170       706.573062245787       706.573062245787       0.00000000000000       0.00000000000000
                    171       0.00000000000000       711.714725802290      -711.714725802290      -1.00000000000000
                    172                    inf       716.862220279103                    inf                    inf
                    173                    inf       722.015511873601                    inf                    inf
                    174                    inf       727.174567172816                    inf                    inf
                    175                    inf       732.339353146739                    inf                    inf
                    176                    inf       737.509837141777                    inf                    inf
                    177                    inf       742.685986874351                    inf                    inf
                    178                    inf       747.867770424643                    inf                    inf
                    179                    inf       753.055156230484                    inf                    inf
                    180                    inf       758.248113081374                    inf                    inf
                    181                    inf       763.446610112640                    inf                    inf
                    182                    inf       768.650616799717                    inf                    inf
                    183                    inf       773.860102952558                    inf                    inf
                    184                    inf       779.075038710167                    inf                    inf
                    185                    inf       784.295394535246                    inf                    inf
                    186                    inf       789.521141208959                    inf                    inf
                    187                    inf       794.752249825813                    inf                    inf
                    188                    inf       799.988691788643                    inf                    inf
                    189                    inf       805.230438803703                    inf                    inf
                    190                    inf       810.477462875863                    inf                    inf
                    191                    inf       815.729736303910                    inf                    inf
                    192                    inf       820.987231675938                    inf                    inf
                    193                    inf       826.249921864843                    inf                    inf
                    194                    inf       831.517780023906                    inf                    inf
                    195                    inf       836.790779582470                    inf                    inf
                    196                    inf       842.068894241700                    inf                    inf
                    197                    inf       847.352097970438                    inf                    inf
                    198                    inf       852.640365001133                    inf                    inf
                    199                    inf       857.933669825857                    inf                    inf
                    200                    inf       863.231987192405                    inf                    inf
                    201                    inf       868.535292100465                    inf                    inf
                    202                    inf       873.843559797866                    inf                    inf
                    203                    inf       879.156765776907                    inf                    inf
                    204                    inf       884.474885770752                    inf                    inf
                    205                    inf       889.797895749890                    inf                    inf
                    206                    inf       895.125771918680                    inf                    inf
                    207                    inf       900.458490711945                    inf                    inf
                    208                    inf       905.796028791646                    inf                    inf
                    209                    inf       911.138363043611                    inf                    inf
                    210                    inf       916.485470574329                    inf                    inf
                    211                    inf       921.837328707805                    inf                    inf
                    212                    inf       927.193914982477                    inf                    inf
                    213                    inf       932.555207148186                    inf                    inf
                    214                    inf       937.921183163208                    inf                    inf
                    215                    inf       943.291821191336                    inf                    inf
                    216                    inf       948.667099599020                    inf                    inf
                    217                    inf       954.046996952560                    inf                    inf
                    218                    inf       959.431492015349                    inf                    inf
                    219                    inf       964.820563745166                    inf                    inf
                    220                    inf       970.214191291518                    inf                    inf
                    221                    inf       975.612353993036                    inf                    inf
                    222                    inf       981.015031374908                    inf                    inf
                    223                    inf       986.422203146368                    inf                    inf
                    224                    inf       991.833849198223                    inf                    inf
                    225                    inf       997.249949600428                    inf                    inf
                    226                    inf       1002.67048459970                    inf                    inf
                    227                    inf       1008.09543461718                    inf                    inf
                    228                    inf       1013.52478024614                    inf                    inf
                    229                    inf       1018.95850224969                    inf                    inf
                    230                    inf       1024.39658155861                    inf                    inf
                    231                    inf       1029.83899926914                    inf                    inf
                    232                    inf       1035.28573664080                    inf                    inf
                    233                    inf       1040.73677509437                    inf                    inf
                    234                    inf       1046.19209620972                    inf                    inf
                    235                    inf       1051.65168172387                    inf                    inf
                    236                    inf       1057.11551352889                    inf                    inf
                    237                    inf       1062.58357367003                    inf                    inf
                    238                    inf       1068.05584434370                    inf                    inf
                    239                    inf       1073.53230789563                    inf                    inf
                    240                    inf       1079.01294681897                    inf                    inf
                    241                    inf       1084.49774375247                    inf                    inf
                    242                    inf       1089.98668147862                    inf                    inf
                    243                    inf       1095.47974292196                    inf                    inf
                    244                    inf       1100.97691114726                    inf                    inf
                    245                    inf       1106.47816935780                    inf                    inf
                    246                    inf       1111.98350089373                    inf                    inf
                    247                    inf       1117.49288923036                    inf                    inf
                    248                    inf       1123.00631797653                    inf                    inf
                    249                    inf       1128.52377087299                    inf                    inf
                    250                    inf       1134.04523179085                    inf                    inf
                    251                    inf       1139.57068472998                    inf                    inf
                    252                    inf       1145.10011381750                    inf                    inf
                    253                    inf       1150.63350330622                    inf                    inf
                    254                    inf       1156.17083757324                    inf                    inf
                    255                    inf       1161.71210111840                    inf                    inf
                    256                    inf       1167.25727856288                    inf                    inf
                    257                    inf       1172.80635464778                    inf                    inf
                    258                    inf       1178.35931423270                    inf                    inf
                    259                    inf       1183.91614229440                    inf                    inf
                    260                    inf       1189.47682392541                    inf                    inf
                    261                    inf       1195.04134433273                    inf                    inf
                    262                    inf       1200.60968883650                    inf                    inf
                    263                    inf       1206.18184286867                    inf                    inf
                    264                    inf       1211.75779197182                    inf                    inf
                    265                    inf       1217.33752179781                    inf                    inf
                    266                    inf       1222.92101810659                    inf                    inf
                    267                    inf       1228.50826676499                    inf                    inf
                    268                    inf       1234.09925374550                    inf                    inf
                    269                    inf       1239.69396512510                    inf                    inf
                    270                    inf       1245.29238708410                    inf                    inf
                    271                    inf       1250.89450590498                    inf                    inf
                    272                    inf       1256.50030797127                    inf                    inf
                    273                    inf       1262.10977976646                    inf                    inf
                    274                    inf       1267.72290787285                    inf                    inf
                    275                    inf       1273.33967897051                    inf                    inf
                    276                    inf       1278.96007983623                    inf                    inf
                    277                    inf       1284.58409734242                    inf                    inf
                    278                    inf       1290.21171845611                    inf                    inf
                    279                    inf       1295.84293023793                    inf                    inf
                    280                    inf       1301.47771984110                    inf                    inf
                    281                    inf       1307.11607451043                    inf                    inf
                    282                    inf       1312.75798158137                    inf                    inf
                    283                    inf       1318.40342847902                    inf                    inf
                    284                    inf       1324.05240271718                    inf                    inf
                    285                    inf       1329.70489189745                    inf                    inf
                    286                    inf       1335.36088370826                    inf                    inf
                    287                    inf       1341.02036592402                    inf                    inf
                    288                    inf       1346.68332640416                    inf                    inf
                    289                    inf       1352.34975309227                    inf                    inf
                    290                    inf       1358.01963401525                    inf                    inf
                    291                    inf       1363.69295728242                    inf                    inf
                    292                    inf       1369.36971108469                    inf                    inf
                    293                    inf       1375.04988369371                    inf                    inf
                    294                    inf       1380.73346346105                    inf                    inf
                    295                    inf       1386.42043881739                    inf                    inf
                    296                    inf       1392.11079827171                    inf                    inf
                    297                    inf       1397.80453041052                    inf                    inf
                    298                    inf       1403.50162389702                    inf                    inf
                    299                    inf       1409.20206747041                    inf                    inf
                    300                    inf       1414.90584994507                    inf                    inf
                    301                    inf       1420.61296020982                    inf                    inf
                    302                    inf       1426.32338722719                    inf                    inf
                    303                    inf       1432.03712003270                    inf                    inf
                    304                    inf       1437.75414773411                    inf                    inf
                    305                    inf       1443.47445951071                    inf                    inf
                    306                    inf       1449.19804461267                    inf                    inf
                    307                    inf       1454.92489236025                    inf                    inf
                    308                    inf       1460.65499214323                    inf                    inf
                    309                    inf       1466.38833342013                    inf                    inf
                    310                    inf       1472.12490571760                    inf                    inf
                    311                    inf       1477.86469862978                    inf                    inf
                    312                    inf       1483.60770181759                    inf                    inf
                    313                    inf       1489.35390500813                    inf                    inf
                    314                    inf       1495.10329799404                    inf                    inf
                    315                    inf       1500.85587063287                    inf                    inf
                    316                    inf       1506.61161284645                    inf                    inf
                    317                    inf       1512.37051462033                    inf                    inf
                    318                    inf       1518.13256600311                    inf                    inf
                    319                    inf       1523.89775710590                    inf                    inf
                    320                    inf       1529.66607810169                    inf                    inf
                    321                    inf       1535.43751922482                    inf                    inf
                    322                    inf       1541.21207077036                    inf                    inf
                    323                    inf       1546.98972309359                    inf                    inf
                    324                    inf       1552.77046660938                    inf                    inf
                    325                    inf       1558.55429179171                    inf                    inf
                    326                    inf       1564.34118917308                    inf                    inf
                    327                    inf       1570.13114934397                    inf                    inf
                    328                    inf       1575.92416295236                    inf                    inf
                    329                    inf       1581.72022070312                    inf                    inf
                    330                    inf       1587.51931335758                    inf                    inf
                    331                    inf       1593.32143173296                    inf                    inf
                    332                    inf       1599.12656670188                    inf                    inf
                    333                    inf       1604.93470919186                    inf                    inf
                    334                    inf       1610.74585018483                    inf                    inf
                    335                    inf       1616.55998071666                    inf                    inf
                    336                    inf       1622.37709187662                    inf                    inf
                    337                    inf       1628.19717480697                    inf                    inf
                    338                    inf       1634.02022070246                    inf                    inf
                    339                    inf       1639.84622080984                    inf                    inf
                    340                    inf       1645.67516642745                    inf                    inf
                    341                    inf       1651.50704890473                    inf                    inf
                    342                    inf       1657.34185964179                    inf                    inf
                    343                    inf       1663.17959008896                    inf                    inf
                    344                    inf       1669.02023174633                    inf                    inf
                    345                    inf       1674.86377616337                    inf                    inf
                    346                    inf       1680.71021493842                    inf                    inf
                    347                    inf       1686.55953971837                    inf                    inf
                    348                    inf       1692.41174219814                    inf                    inf
                    349                    inf       1698.26681412035                    inf                    inf
                    350                    inf       1704.12474727483                    inf                    inf
                    351                    inf       1709.98553349830                    inf                    inf
                    352                    inf       1715.84916467389                    inf                    inf
                    353                    inf       1721.71563273083                    inf                    inf
                    354                    inf       1727.58492964396                    inf                    inf
                    355                    inf       1733.45704743344                    inf                    inf
                    356                    inf       1739.33197816429                    inf                    inf
                    357                    inf       1745.20971394607                    inf                    inf
                    358                    inf       1751.09024693247                    inf                    inf
                    359                    inf       1756.97356932096                    inf                    inf
                    360                    inf       1762.85967335241                    inf                    inf
                    361                    inf       1768.74855131074                    inf                    inf
                    362                    inf       1774.64019552257                    inf                    inf
                    363                    inf       1780.53459835683                    inf                    inf
                    364                    inf       1786.43175222447                    inf                    inf
                    365                    inf       1792.33164957805                    inf                    inf
                    366                    inf       1798.23428291145                    inf                    inf
                    367                    inf       1804.13964475951                    inf                    inf
                    368                    inf       1810.04772769768                    inf                    inf
                    369                    inf       1815.95852434172                    inf                    inf
                    370                    inf       1821.87202734735                    inf                    inf
                    371                    inf       1827.78822940996                    inf                    inf
                    372                    inf       1833.70712326423                    inf                    inf
                    373                    inf       1839.62870168388                    inf                    inf
                    374                    inf       1845.55295748129                    inf                    inf
                    375                    inf       1851.47988350726                    inf                    inf
                    376                    inf       1857.40947265065                    inf                    inf
                    377                    inf       1863.34171783810                    inf                    inf
                    378                    inf       1869.27661203372                    inf                    inf
                    379                    inf       1875.21414823880                    inf                    inf
                    380                    inf       1881.15431949152                    inf                    inf
                    381                    inf       1887.09711886665                    inf                    inf
                    382                    inf       1893.04253947526                    inf                    inf
                    383                    inf       1898.99057446444                    inf                    inf
                    384                    inf       1904.94121701703                    inf                    inf
                    385                    inf       1910.89446035131                    inf                    inf
                    386                    inf       1916.85029772078                    inf                    inf
                    387                    inf       1922.80872241381                    inf                    inf
                    388                    inf       1928.76972775343                    inf                    inf
                    389                    inf       1934.73330709705                    inf                    inf
                    390                    inf       1940.69945383617                    inf                    inf
                    391                    inf       1946.66816139616                    inf                    inf
                    392                    inf       1952.63942323595                    inf                    inf
                    393                    inf       1958.61323284782                    inf                    inf
                    394                    inf       1964.58958375712                    inf                    inf
                    395                    inf       1970.56846952202                    inf                    inf
                    396                    inf       1976.54988373327                    inf                    inf
                    397                    inf       1982.53382001396                    inf                    inf
                    398                    inf       1988.52027201924                    inf                    inf
                    399                    inf       1994.50923343613                    inf                    inf
                    400                    inf       2000.50069798324                    inf                    inf
                    401                    inf       2006.49465941055                    inf                    inf
                    402                    inf       2012.49111149917                    inf                    inf
                    403                    inf       2018.49004806111                    inf                    inf
                    404                    inf       2024.49146293907                    inf                    inf
                    405                    inf       2030.49535000618                    inf                    inf
                    406                    inf       2036.50170316578                    inf                    inf
                    407                    inf       2042.51051635123                    inf                    inf
                    408                    inf       2048.52178352563                    inf                    inf
                    409                    inf       2054.53549868167                    inf                    inf
                    410                    inf       2060.55165584137                    inf                    inf
                    411                    inf       2066.57024905587                    inf                    inf
                    412                    inf       2072.59127240522                    inf                    inf
                    413                    inf       2078.61471999818                    inf                    inf
                    414                    inf       2084.64058597200                    inf                    inf
                    415                    inf       2090.66886449223                    inf                    inf
                    416                    inf       2096.69954975249                    inf                    inf
                    417                    inf       2102.73263597429                    inf                    inf
                    418                    inf       2108.76811740682                    inf                    inf
                    419                    inf       2114.80598832674                    inf                    inf
                    420                    inf       2120.84624303802                    inf                    inf
                    421                    inf       2126.88887587170                    inf                    inf
                    422                    inf       2132.93388118574                    inf                    inf
                    423                    inf       2138.98125336478                    inf                    inf
                    424                    inf       2145.03098682001                    inf                    inf
                    425                    inf       2151.08307598894                    inf                    inf
                    426                    inf       2157.13751533521                    inf                    inf
                    427                    inf       2163.19429934844                    inf                    inf
                    428                    inf       2169.25342254402                    inf                    inf
                    429                    inf       2175.31487946295                    inf                    inf
                    430                    inf       2181.37866467163                    inf                    inf
                    431                    inf       2187.44477276174                    inf                    inf
                    432                    inf       2193.51319834998                    inf                    inf
                    433                    inf       2199.58393607799                    inf                    inf
                    434                    inf       2205.65698061209                    inf                    inf
                    435                    inf       2211.73232664317                    inf                    inf
                    436                    inf       2217.80996888652                    inf                    inf
                    437                    inf       2223.88990208162                    inf                    inf
                    438                    inf       2229.97212099199                    inf                    inf
                    439                    inf       2236.05662040507                    inf                    inf
                    440                    inf       2242.14339513198                    inf                    inf
                    441                    inf       2248.23244000743                    inf                    inf
                    442                    inf       2254.32374988951                    inf                    inf
                    443                    inf       2260.41731965955                    inf                    inf
                    444                    inf       2266.51314422198                    inf                    inf
                    445                    inf       2272.61121850415                    inf                    inf
                    446                    inf       2278.71153745617                    inf                    inf
                    447                    inf       2284.81409605078                    inf                    inf
                    448                    inf       2290.91888928320                    inf                    inf
                    449                    inf       2297.02591217094                    inf                    inf
                    450                    inf       2303.13515975371                    inf                    inf
                    451                    inf       2309.24662709321                    inf                    inf
                    452                    inf       2315.36030927304                    inf                    inf
                    453                    inf       2321.47620139852                    inf                    inf
                    454                    inf       2327.59429859657                    inf                    inf
                    455                    inf       2333.71459601552                    inf                    inf
                    456                    inf       2339.83708882503                    inf                    inf
                    457                    inf       2345.96177221593                    inf                    inf
                    458                    inf       2352.08864140004                    inf                    inf
                    459                    inf       2358.21769161010                    inf                    inf
                    460                    inf       2364.34891809958                    inf                    inf
                    461                    inf       2370.48231614258                    inf                    inf
                    462                    inf       2376.61788103366                    inf                    inf
                    463                    inf       2382.75560808775                    inf                    inf
                    464                    inf       2388.89549263997                    inf                    inf
                    465                    inf       2395.03753004556                    inf                    inf
                    466                    inf       2401.18171567969                    inf                    inf
                    467                    inf       2407.32804493736                    inf                    inf
                    468                    inf       2413.47651323327                    inf                    inf
                    469                    inf       2419.62711600172                    inf                    inf
                    470                    inf       2425.77984869642                    inf                    inf
                    471                    inf       2431.93470679044                    inf                    inf
                    472                    inf       2438.09168577603                    inf                    inf
                    473                    inf       2444.25078116452                    inf                    inf
                    474                    inf       2450.41198848621                    inf                    inf
                    475                    inf       2456.57530329025                    inf                    inf
                    476                    inf       2462.74072114448                    inf                    inf
                    477                    inf       2468.90823763537                    inf                    inf
                    478                    inf       2475.07784836786                    inf                    inf
                    479                    inf       2481.24954896527                    inf                    inf
                    480                    inf       2487.42333506917                    inf                    inf
                    481                    inf       2493.59920233928                    inf                    inf
                    482                    inf       2499.77714645333                    inf                    inf
                    483                    inf       2505.95716310698                    inf                    inf
                    484                    inf       2512.13924801370                    inf                    inf
                    485                    inf       2518.32339690463                    inf                    inf
                    486                    inf       2524.50960552853                    inf                    inf
                    487                    inf       2530.69786965162                    inf                    inf
                    488                    inf       2536.88818505747                    inf                    inf
                    489                    inf       2543.08054754695                    inf                    inf
                    490                    inf       2549.27495293805                    inf                    inf
                    491                    inf       2555.47139706584                    inf                    inf
                    492                    inf       2561.66987578234                    inf                    inf
                    493                    inf       2567.87038495638                    inf                    inf
                    494                    inf       2574.07292047357                    inf                    inf
                    495                    inf       2580.27747823614                    inf                    inf
                    496                    inf       2586.48405416286                    inf                    inf
                    497                    inf       2592.69264418896                    inf                    inf
                    498                    inf       2598.90324426598                    inf                    inf
                    499                    inf       2605.11585036173                    inf                    inf
                    500                    inf       2611.33045846016                    inf                    inf
max(abs(diff)) = inf
max(abs(frac)) = inf
