

#                         t                       fai                      fai'                       gai                      gai'                       hai                      hai'
#                 =========                 =========                 =========                 =========                 =========                 =========                 =========
 -1.930000000000000000e+01 -8.803543244619514411e+03 -1.351558987248179024e+04  1.440318770112529401e+04  2.236167346348871232e+04  9.942375924721181657e+04 -1.044287428409642646e+04
 -1.929000000000000000e+01 -2.339011150779985447e+04 -4.100142853043849140e+03  3.739919203664313500e+03  1.062033961789200166e+04  8.469989223998933032e+03  2.541027739871757001e+04
 -1.928000000000000000e+01 -1.318630193205442440e+04 -1.676373808299200581e+04 -6.071615412925076885e+03 -1.015963704478638205e+04  5.507074077838991625e+03  3.038766543090249242e+04
 -1.927000000000000000e+01 -2.812897380137373108e+03 -2.672083079101670816e+03  1.946503606220289754e+04 -9.477842111531862145e+03  9.886849982004526984e+04 -7.429018618485395739e+04
 -1.926000000000000000e+01  3.983075777181265708e+03 -7.632527050632019116e+03 -6.211767658429867992e+03 -2.437199344769934722e+04  8.261476575907058334e+04 -1.401012836113008644e+03
 -1.925000000000000000e+01 -3.758981072276409169e+03  3.251183850949302433e+03 -3.640027806810816239e+03  2.571222970160828405e+04  1.030645807110611407e+04  2.952265650179600199e+04
 -1.924000000000000000e+01 -8.766304947357722911e+03  6.351574814712074315e+03 -2.919642997651243042e+02  6.155494901044606392e+03  1.181675120207290888e+04  9.293119003671368772e+04
 -1.923000000000000000e+01 -4.940673277863371411e+03 -7.333787747338845009e+03  1.662678196347929788e+04  5.982342768871134435e+02  1.417176978538649766e+04  6.470734187715904328e+03
 -1.922000000000000000e+01  2.888278034693989951e+03 -1.706264946813427989e+04  6.750617679019965961e+03  1.367980052113948834e+04  3.425369494451116291e+04 -1.221489097472661871e+03
 -1.921000000000000000e+01 -4.188664624406487919e+03 -4.871939205408326458e+03  1.100471092468324642e+04 -1.110150891573119887e+04  6.563930882335443943e+04  5.074541876189076084e+04
 -1.920000000000000000e+01 -6.913390896872783369e+03 -4.734669752476511674e+03  1.316656562848723113e+04  1.021905435051332544e+04  6.014708196304791869e+04 -1.778136849632671899e+04
 -1.919000000000000000e+01 -2.211521333034286139e+03 -3.623288117791918865e+02  7.016995138342615935e+03  1.067766052212042851e+03  4.556650951092298307e+04 -1.250638084143378716e+04
 -1.918000000000000000e+01 -2.435675382938329520e+03 -5.007334113985770799e+03 -1.835860655845975177e+03  1.170820593195097270e+04  4.954704584267784993e+04 -1.543043593942525958e+04
 -1.917000000000000000e+01 -1.383836674966842067e+03  1.201727762409995808e+03  7.940997115966093716e+03 -1.001545722644224760e+04  5.990796911022430650e+03 -1.086193691216190004e+03
 -1.916000000000000000e+01 -5.784487243722010069e+02 -3.436704673512930479e+03 -3.292767407933909162e+01 -3.084028524854054648e+04  4.648774382956510297e+04  2.035217227530461715e+04
 -1.915000000000000000e+01 -2.818516717718567266e+03 -1.860957591119347183e+03  3.698081424201760780e+03  2.690707571515768842e+04  4.715550072725719565e+04  4.266850455057003082e+04
 -1.914000000000000000e+01  2.841277613807511385e+02  6.799336019654928441e+03  1.153865987189062380e+04  2.019346327710548178e+04  1.108911106699640459e+04  3.530935586700325080e+04
 -1.913000000000000000e+01 -1.827225581834514506e+03 -8.753139967211974239e+03 -6.750137234173587493e+02 -4.302268416666999783e+03  2.953129444940265226e+04 -1.805753513866743469e+04
 -1.912000000000000000e+01 -2.050716643573226243e+03 -7.736164930702175581e+03 -1.770696702016982613e+03  2.142368234240585237e+04  4.013640361627017139e+04 -1.684839715103637186e+04
 -1.911000000000000000e+01 -4.000406854145179931e+03  3.843916902406283389e+03  4.491480985109423212e+03 -1.538918369758284098e+04  2.385020186677838320e+04  9.278270347767266604e+03
 -1.910000000000000000e+01 -2.499830746535388383e+03 -3.877790824638075216e+03  3.106089655054670420e+03 -4.459715441815163231e+03  1.838601068837836615e+04  6.074438015298866485e+03
 -1.909000000000000000e+01  1.699740370560864563e+03 -6.780004905338549598e+03 -1.882941523502748050e+03  3.987431935962333048e+04  3.262801034769911011e+04  3.408308348675039116e+04
 -1.908000000000000000e+01 -9.612373755096207688e+01 -4.124792011594425553e+03  4.503642715369726227e+03 -2.678886798088078318e+04  2.002194837850148575e+04  8.704708985322049511e+03
 -1.907000000000000000e+01  8.870174410917006187e+02 -2.326161189534475646e+03  7.481111328659975267e+03 -3.639983356613279437e+03  2.137208578889656613e+04  2.092271105915794432e+04
 -1.906000000000000000e+01 -4.668667837486889753e+03 -1.921226463084802475e+03  2.403251343053791677e+03 -1.500928805312930124e+04  1.082181681139999559e+04  2.075731809015690170e+04
 -1.905000000000000000e+01 -3.081873709961507116e+03  2.644009874580273853e+03  3.206132724712736966e+03 -6.156897653615777317e+03 -6.125137766967458929e+03  2.933764080402181153e+04
 -1.904000000000000000e+01 -3.780734606322781739e+03  1.715219308681125276e+03 -3.902216773689287256e+03 -4.669005094885798415e+03 -2.346377774206999085e+03  1.128949929193358681e+04
 -1.903000000000000000e+01 -1.305445054922107414e+03 -5.281383363784043480e+03  2.790521744127899469e+02  2.846604305718371254e+03 -7.393082671428983869e+02  8.997043093617903702e+02
 -1.902000000000000000e+01 -1.337199963696083817e+03 -3.476578030388029175e+03  4.826533468880326265e+03 -6.753534016153804157e+03  3.366182936755727201e+04  8.811608848833349297e+03
 -1.901000000000000000e+01 -2.520859660312539647e+03 -4.818230318466436170e+03  4.899594814804267665e+03 -8.315666590698429450e+03  1.690807254888364230e+04 -3.468101748111944847e+03
 -1.900000000000000000e+01 -3.054806688255859233e+03  2.146311580625815601e+03  2.987832760298713088e+03 -1.357512228922172297e+04  2.026916310517523253e+04  8.323574790112288073e+03
 -1.899000000000000000e+01 -1.721605413634023631e+03 -5.413177640268228197e+02  6.865169110398605514e+02 -6.745391176209101896e+03  1.706312175714255698e+04 -1.831707007086602903e+03
 -1.898000000000000000e+01 -1.529974681126166130e+03  8.108840923315255972e+02  9.481481902575642125e+02  1.515970920737354727e+04  2.207946889507033699e+04  6.821080956964219666e+03
 -1.897000000000000000e+01 -3.426301032770212366e+02  7.405587080266440957e+02  4.367462054073231353e+03  2.788363613210986035e+03  1.351922735198107795e+04  1.808117998097114443e+04
 -1.896000000000000000e+01 -5.320401240480440891e+02 -4.529992445163422951e+02  4.943170898043941490e+03  2.098497662812320329e+03  1.867914610111849488e+04  1.473989623408530143e+04
 -1.895000000000000000e+01 -2.478911666545480442e+02 -2.990450779251033758e+03  2.735745166840191936e+03  7.200123504098528747e+03  1.093783131193231667e+04 -4.706274264525827777e+03
 -1.894000000000000000e+01 -1.413958110104411547e+03 -2.960997183790183485e+02  8.321146531447319416e+02  4.923080576208785310e+03  1.076954092424178785e+03 -2.107200453640172500e+03
 -1.893000000000000000e+01 -1.154584087348432779e+03 -1.317378355106162908e+03 -2.241029877108553461e+01 -6.504541732016433628e+03  1.844671387779455677e+04  3.303135376894919113e+03
 -1.892000000000000000e+01 -1.641060558943786523e+03 -1.669919620481192328e+03  2.783186745760595040e+03 -1.160202679815688967e+03  1.141626912029151475e+04 -7.307234050970876869e+03
 -1.891000000000000000e+01 -1.283278526223331789e+03 -1.095237955114294194e+03 -3.275807105565898739e+02  1.773447010441905115e+03  2.217427675819128167e+03  3.485375831413839346e+03
 -1.890000000000000000e+01 -1.472459912643953438e+03 -9.445984799801627504e+02  1.580249160644725885e+03 -5.749670224138977694e+03  7.552596419626578172e+03  2.024428662149559069e+02
 -1.889000000000000000e+01  1.030284184592725531e+01 -1.782887937556233101e+03  3.389927592661367477e+03  3.845508142471730137e+03  6.714574687796482650e+03  1.315949804107891838e+04
 -1.888000000000000000e+01  4.113661459205889095e+02  3.656857907203205670e+02  2.699941787496056033e+03  8.423972732675071729e+01  1.362970146874410257e+04 -4.917094713615616948e+02
 -1.887000000000000000e+01 -6.068047226328319494e+02  7.476105655912059466e+02  2.926899308466689658e+03 -2.724380832060421238e+03  9.203941629608478698e+03 -2.323589158112047693e+01
 -1.886000000000000000e+01 -1.435969425774468795e+03 -3.139078420031423595e+03  1.011839658878903035e+03  2.022657436241934706e+03  9.857120791179722882e+03  6.067777185992098781e+03
 -1.885000000000000000e+01 -5.623317058416655469e+02 -1.157706043607260672e+03 -5.338013712596604229e+02  8.250906978943019614e+02  1.134908133989836090e+04  1.885655450861984232e+03
 -1.884000000000000000e+01 -1.134047996198271930e+02 -4.805320734903026547e+02  7.241933125619566051e+02 -5.888195223542152020e+03 -4.206886332045948852e+02 -4.800502303158173119e+03
 -1.883000000000000000e+01 -9.631261470151721882e+02  9.802554532247338825e+02  2.332940592958333501e+02  1.220884491112159864e+04  7.579423679928849427e+03  1.143391723515363208e+04
 -1.882000000000000000e+01 -1.026842710072493860e+03  8.510334036434749962e+01  1.416296799172152181e+03  2.293236928074001877e+03  4.222101145914636265e+03  2.116865018634178554e+03
 -1.881000000000000000e+01 -6.038073560184706380e+02 -2.559772439076660184e+02  4.736904760840458187e+02 -7.562946438115751111e+03  9.655073523363145684e+03 -4.638572009856166655e+03
 -1.880000000000000000e+01 -1.555091515437912372e+03 -3.119073193778836069e+02  6.490785294027324548e+02  3.851123936388962917e+03  5.873969096389326327e+03 -1.723442795891381307e+03
 -1.879000000000000000e+01 -7.880166336542940380e+02  1.265623393638246399e+01  1.121686794522364910e+03 -9.320665779703926126e+02  3.424759007296960830e+03  5.656533616944927874e+03
 -1.878000000000000000e+01 -8.118440035495653216e+02  1.137762684012088954e+03  7.587014406701389883e+02 -2.535750330311172416e+03  5.792258313524540547e+03  2.491540068011450852e+03
 -1.877000000000000000e+01 -5.486837743308878005e+02 -6.196693212686210113e+02  1.586357588439866670e+02 -2.491107175246919534e+03  2.189539473510642190e+03  5.869099909346336514e+03
 -1.876000000000000000e+01 -1.081081113596900684e+02  1.230126095486060174e+02  9.511759982868828151e+02 -2.764966153442626069e+03  1.270958507384760437e+03 -2.715359717249403688e+03
 -1.875000000000000000e+01 -3.015579445247537126e+02  1.752576883317192813e-01  8.603719457092620522e+02  3.089122240688748391e+02  7.480855631201555302e+03  2.762715268812270676e+03
 -1.874000000000000000e+01  5.643190777356217718e+02 -1.685496680011628389e+02  8.195486484948932269e+02 -2.328194871658864248e+03  8.073004325007480931e+03  2.087603710972936080e+03
 -1.873000000000000000e+01 -1.038686969380679857e+02 -3.739181138021042558e+00 -2.799541616098000663e+02 -3.562605000105367478e+02  1.215480599666746299e+03  3.021476163711462980e+03
 -1.872000000000000000e+01 -5.703699213166878506e+02  8.436815694681973577e+01  1.157387590854496449e+03  2.453059784473113664e+03  8.131409301838089795e+03  3.411820589620326345e+02
 -1.871000000000000000e+01 -1.249026628828543144e+03  3.626694347525188726e+02  7.604383260796449139e+02  1.000942651689724332e+03  2.852031306210725608e+03  1.841271369910783470e+03
 -1.870000000000000000e+01 -3.989586207084978093e+02  2.083941044734301894e+02  1.253715624309733450e+03  1.019971556031621117e+02  2.227463735935881806e+03  2.286555962686380175e+03
 -1.869000000000000000e+01 -1.894723536757453798e+02 -4.303858980587312569e+02  1.365151888410973922e+03 -3.676866884664223331e+03  5.839231816045479218e+03  9.384416404505601993e+02
 -1.868000000000000000e+01 -2.751630938152196062e+02 -7.515237589282353292e+02  1.690838645920719900e+02 -1.546819866374192459e+03 -1.812369260327642464e+02  2.422143900026545646e+03
 -1.867000000000000000e+01 -4.895919162638692030e+02 -1.366752582303869482e+03  1.207482425150201660e+03 -2.301297079175738482e+03  7.773980151095321102e+02  2.599716723666312390e+03
 -1.866000000000000000e+01 -1.716938980586128397e+02  1.043084602308623730e+03  5.370465931612469261e+02 -2.124374781372741261e+03  6.392729704751320180e+03  4.808204755384346067e+03
 -1.865000000000000000e+01 -7.120232405258324925e+02  3.390686156362401687e+01  2.218295919118045590e+02 -1.737673800742599893e+03  1.791415994112268972e+03  4.109227836117191828e+03
 -1.864000000000000000e+01 -2.165157127308315693e+02 -4.397225205943614887e+02  5.458646538114467958e+02  6.475433007603801243e+02  5.997565705963633031e+03  1.844749409898032441e+03
 -1.863000000000000000e+01 -3.723669111770235987e+02 -6.624721167965356962e+02 -6.531355695940429894e+01  1.453273807911706844e+03  4.074558628152632726e+03  2.577383995286178504e+03
 -1.862000000000000000e+01  4.216444287129287314e+01  4.146978479504334881e+02  6.408623990550624461e+01  1.461648502630340674e+03  2.785491687069604902e+03  4.140665362330822708e+03
 -1.861000000000000000e+01 -1.321905432644994555e+02 -6.673617687473784110e+02 -9.831624780725481456e+01 -1.912801617232939197e+02  7.088799499257590127e+02  2.004041309664028907e+03
 -1.860000000000000000e+01 -4.430410506000932259e+02 -3.790474044704248819e+02  2.493203378766840009e+02  5.291318482870948534e+02  1.984362183431644909e+03  1.392192006662604483e+03
 -1.859000000000000000e+01 -2.654676541121747354e+02 -4.222817827376639086e+02  6.859503888179052301e+02 -3.249663196939263980e+03  1.508736309678073937e+03  6.771951401423690310e+02
 -1.858000000000000000e+01 -5.158058988974773738e+02  3.530052396000350672e+02  5.256445865314403972e+01  7.455764989563597051e+01  1.552631926498398407e+03  1.362774919621800765e+03
 -1.857000000000000000e+01 -6.364319578828323326e+01  4.716392741994833675e+02  2.981137454561627485e+02  8.891629342661295032e+00 -5.650022461123930787e+02  2.571345686654922148e+03
 -1.856000000000000000e+01 -1.719045470306578049e+02 -1.123429695346361080e+02  3.127919822147453731e+01  3.761988193546694305e+02  4.040704484384212257e+03  2.657024196097223938e+03
 -1.855000000000000000e+01  1.251494720638932442e+02  1.714573792922182599e+01  1.088721476891662294e+03 -3.093969322434175279e+02  3.539893361828169494e+03 -7.566581878332945970e+02
 -1.854000000000000000e+01 -3.639878017208696874e+02 -3.921667368666347967e+02 -1.877834315662384535e+02 -3.777356385641490868e+02  2.739574818857529526e+03  1.293194765901402754e+03
 -1.853000000000000000e+01 -2.971432600792266366e+02  7.072144934040474438e+02 -2.007917116927382165e+02 -1.729575823306661460e+01  1.376337499851917330e+03  4.724484021027125317e+03
 -1.852000000000000000e+01 -4.313527464079967640e+02 -2.338685210824019989e+02  6.872298181625579284e+02 -1.661165686516992991e+03  2.159016824080440283e+03 -4.107480254543983073e+02
 -1.851000000000000000e+01 -1.823795333262041112e+02 -2.517982553226279407e+02  1.161850311301350951e+02 -3.583074046194097173e+02  2.863602926535137412e+02  2.193093850905097299e+03
 -1.850000000000000000e+01 -4.348524688076447982e+02 -3.981516914146427832e+02 -4.335983512156138370e+01 -1.949414058434286409e+02  1.465094668105002861e+03 -7.836776085887998560e+02
 -1.849000000000000000e+01 -3.253512621127734581e+02  8.483197998818362238e+01  3.225527319575171566e+02  1.553992125991444277e+01  2.019470832538758546e+03  3.870573559242501664e+02
 -1.848000000000000000e+01  7.218946595402173182e+01 -3.580983697845454589e+02  7.337119646448790036e+02  2.458412330734747047e+02  1.801605031520609995e+03 -1.878459837684061834e+03
 -1.847000000000000000e+01 -2.452128463309244568e+02  1.460841348557718261e+02  1.301784683984534118e+02  6.579553229911016499e+02  2.173934327927447160e+03  1.010350547207733591e+03
 -1.846000000000000000e+01 -1.394309781837647840e+01 -3.694046159036197807e+02  2.362859280199673486e+02 -3.326069055948870154e+02  5.360450781147253619e+02  7.102650366000206412e+02
