

#                      t                     Gi                    Gip                     Hi                    Hip
#              =========              =========              =========              =========              =========
 -1.824000000000000e+01 -2.245347081005926e-01  7.550312383049191e-01  1.739368494507392e-02  9.504479161031096e-04
 -1.823000000000000e+01 -2.167949617128694e-01  7.921159463396207e-01  1.740313143476787e-02  9.514805363171860e-04
 -1.822000000000000e+01 -2.086915235719964e-01  8.277340827032500e-01  1.741258808557723e-02  9.525148286844274e-04
 -1.821000000000000e+01 -2.002393833492009e-01  8.618223144250623e-01  1.742205491366947e-02  9.535507967846339e-04
 -1.820000000000000e+01 -1.914541498934622e-01  8.943202021510082e-01  1.743153193524571e-02  9.545884442070803e-04
 -1.819000000000000e+01 -1.823520217619835e-01  9.251703040651689e-01  1.744101916654080e-02  9.556277745505447e-04
 -1.818000000000000e+01 -1.729497567397017e-01  9.543182740550078e-01  1.745051662382338e-02  9.566687914233398e-04
 -1.817000000000000e+01 -1.632646404061836e-01  9.817129539600320e-01  1.746002432339602e-02  9.577114984433409e-04
 -1.816000000000000e+01 -1.533144538099526e-01  1.007306459754437e+00  1.746954228159527e-02  9.587558992380185e-04
 -1.815000000000000e+01 -1.431174403114330e-01  1.031054261526837e+00  1.747907051479173e-02  9.598019974444645e-04
 -1.814000000000000e+01 -1.326922716573828e-01  1.052915257130946e+00  1.748860903939018e-02  9.608497967094261e-04
 -1.813000000000000e+01 -1.220580133505675e-01  1.072851839394015e+00  1.749815787182965e-02  9.618993006893357e-04
 -1.812000000000000e+01 -1.112340893797935e-01  1.090829956781354e+00  1.750771702858348e-02  9.629505130503376e-04
 -1.811000000000000e+01 -1.002402463759889e-01  1.106819167428369e+00  1.751728652615946e-02  9.640034374683236e-04
 -1.810000000000000e+01 -8.909651726127132e-02  1.120792686463113e+00  1.752686638109984e-02  9.650580776289599e-04
 -1.809000000000000e+01 -7.782318445839516e-02  1.132727426555483e+00  1.753645660998152e-02  9.661144372277201e-04
 -1.808000000000000e+01 -6.644074272850292e-02  1.142604031641663e+00  1.754605722941605e-02  9.671725199699150e-04
 -1.807000000000000e+01 -5.496986170586211e-02  1.150406903784780e+00  1.755566825604974e-02  9.682323295707222e-04
 -1.806000000000000e+01 -4.343134819807597e-02  1.156124223145851e+00  1.756528970656381e-02  9.692938697552213e-04
 -1.805000000000000e+01 -3.184610832116851e-02  1.159747961051139e+00  1.757492159767437e-02  9.703571442584203e-04
 -1.804000000000000e+01 -2.023510953821732e-02  1.161273886155248e+00  1.758456394613260e-02  9.714221568252907e-04
 -1.803000000000000e+01 -8.619342670916567e-03  1.160701563711368e+00  1.759421676872480e-02  9.724889112107956e-04
 -1.802000000000000e+01  2.980216047486443e-03  1.158034347972853e+00  1.760388008227249e-02  9.735574111799250e-04
 -1.801000000000000e+01  1.454264280887478e-02  1.153279367762498e+00  1.761355390363248e-02  9.746276605077230e-04
 -1.800000000000000e+01  2.604710388891764e-02  1.146447505258257e+00  1.762323824969699e-02  9.756996629793242e-04
 -1.799000000000000e+01  3.747289305970539e-02  1.137553368056272e+00  1.763293313739374e-02  9.767734223899817e-04
 -1.798000000000000e+01  4.879946868993703e-02  1.126615254583778e+00  1.764263858368598e-02  9.778489425451009e-04
 -1.797000000000000e+01  6.000649046601524e-02  1.113655112946722e+00  1.765235460557269e-02  9.789262272602729e-04
 -1.796000000000000e+01  7.107385566923519e-02  1.098698493307995e+00  1.766208122008856e-02  9.800052803613025e-04
 -1.795000000000000e+01  8.198173494482425e-02  1.081774493903616e+00  1.767181844430415e-02  9.810861056842462e-04
 -1.794000000000000e+01  9.271060749962087e-02  1.062915700815595e+00  1.768156629532596e-02  9.821687070754391e-04
 -1.793000000000000e+01  1.032412956666165e-01  1.042158121630814e+00  1.769132479029653e-02  9.832530883915318e-04
 -1.792000000000000e+01  1.135549987760538e-01  1.019541113125540e+00  1.770109394639450e-02  9.843392534995203e-04
 -1.791000000000000e+01  1.236333262738115e-01  9.951073031261045e-01  1.771087378083478e-02  9.854272062767807e-04
 -1.790000000000000e+01  1.334583300298216e-01  9.689025067054368e-01  1.772066431086853e-02  9.865169506111007e-04
 -1.789000000000000e+01  1.430125357805360e-01  9.409756368854224e-01  1.773046555378336e-02  9.876084904007127e-04
 -1.788000000000000e+01  1.522789736514699e-01  9.113786100237864e-01  1.774027752690336e-02  9.887018295543293e-04
 -1.787000000000000e+01  1.612412077075331e-01  8.801662460733730e-01  1.775010024758921e-02  9.897969719911723e-04
 -1.786000000000000e+01  1.698833644808168e-01  8.473961639101786e-01  1.775993373323829e-02  9.908939216410105e-04
 -1.785000000000000e+01  1.781901604275769e-01  8.131286719343382e-01  1.776977800128473e-02  9.919926824441905e-04
 -1.784000000000000e+01  1.861469282681101e-01  7.774266541564071e-01  1.777963306919956e-02  9.930932583516715e-04
 -1.783000000000000e+01  1.937396421654307e-01  7.403554519884954e-01  1.778949895449078e-02  9.941956533250579e-04
 -1.782000000000000e+01  2.009549417010472e-01  7.019827419658827e-01  1.779937567470343e-02  9.952998713366344e-04
 -1.781000000000000e+01  2.077801546081688e-01  6.623784096322137e-01  1.780926324741973e-02  9.964059163694006e-04
 -1.780000000000000e+01  2.142033182250180e-01  6.216144198278731e-01  1.781916169025914e-02  9.975137924171022e-04
 -1.779000000000000e+01  2.202131996338729e-01  5.797646836234398e-01  1.782907102087848e-02  9.986235034842692e-04
 -1.778000000000000e+01  2.257993144530595e-01  5.369049221502131e-01  1.783899125697202e-02  9.997350535862464e-04
 -1.777000000000000e+01  2.309519442524711e-01  4.931125275794299e-01  1.784892241627156e-02  1.000848446749232e-03
 -1.776000000000000e+01  2.356621525651420e-01  4.484664215097719e-01  1.785886451654653e-02  1.001963687010307e-03
 -1.775000000000000e+01  2.399217994704008e-01  4.030469110236198e-01  1.786881757560414e-02  1.003080778417477e-03
 -1.774000000000000e+01  2.437235547265256e-01  3.569355426773637e-01  1.787878161128939e-02  1.004199725029700e-03
 -1.773000000000000e+01  2.470609094335531e-01  3.102149546934563e-01  1.788875664148521e-02  1.005320530916924e-03
 -1.772000000000000e+01  2.499281862096777e-01  2.629687276227300e-01  1.789874268411260e-02  1.006443200160127e-03
 -1.771000000000000e+01  2.523205478671607e-01  2.152812337500631e-01  1.790873975713064e-02  1.007567736851343e-03
 -1.770000000000000e+01  2.542340045766949e-01  1.672374855132573e-01  1.791874787853666e-02  1.008694145093706e-03
 -1.769000000000000e+01  2.556654195115468e-01  1.189229832113421e-01  1.792876706636632e-02  1.009822429001479e-03
 -1.768000000000000e+01  2.566125129658703e-01  7.042356227281216e-02  1.793879733869369e-02  1.010952592700095e-03
 -1.767000000000000e+01  2.570738649440646e-01  2.182524035883123e-02  1.794883871363135e-02  1.012084640326188e-03
 -1.766000000000000e+01  2.570489162209218e-01 -2.678593542755667e-02  1.795889120933054e-02  1.013218576027634e-03
 -1.765000000000000e+01  2.565379678749642e-01 -7.532404095403195e-02  1.796895484398118e-02  1.014354403963582e-03
 -1.764000000000000e+01  2.555421793001050e-01 -1.237034268253984e-01  1.797902963581204e-02  1.015492128304494e-03
