

#                      x                    ber                    bei                    ker                    kei              Wronskian
#              =========              =========              =========              =========              =========
  7.890000000000000e+00  9.518948421171920e-01 -3.064173527429930e-01  8.897567169514996e-01 -4.564350826685582e-01
  7.900000000000000e+00  9.540376379021944e-01 -2.996785659106299e-01  8.865070165985545e-01 -4.627151494654346e-01
  7.910000000000000e+00  9.561327331957027e-01 -2.929247990060092e-01  8.832129910795180e-01 -4.689720806480218e-01
  7.920000000000000e+00  9.581800232001786e-01 -2.861563896710128e-01  8.798748051088665e-01 -4.752055632589940e-01
  7.930000000000000e+00  9.601794055092582e-01 -2.793736762799699e-01  8.764926255317593e-01 -4.814152857853878e-01
  7.940000000000000e+00  9.621307801128614e-01 -2.725769979227479e-01  8.730666215680128e-01 -4.876009375986162e-01
  7.950000000000000e+00  9.640340494021737e-01 -2.657666943877927e-01  8.695969644304800e-01 -4.937622094350660e-01
  7.960000000000000e+00  9.658891181745141e-01 -2.589431061451456e-01  8.660838276522521e-01 -4.998987932824250e-01
  7.970000000000000e+00  9.676958936380747e-01 -2.521065743294169e-01  8.625273867805817e-01 -5.060103823505839e-01
  7.980000000000000e+00  9.694542854165582e-01 -2.452574407227362e-01  8.589278198104153e-01 -5.120966709117843e-01
  7.990000000000000e+00  9.711642055536682e-01 -2.383960477376588e-01  8.552853065967017e-01 -5.181573548544179e-01
  8.000000000000000e+00  9.728255685175040e-01 -2.315227384000502e-01  8.516000293112470e-01 -5.241921309633100e-01
  8.010000000000000e+00  9.744382912048161e-01 -2.246378563319305e-01  8.478721721667375e-01 -5.302006976033712e-01
  8.020000000000000e+00  9.760022929451514e-01 -2.177417457343033e-01  8.441019215977876e-01 -5.361827542402862e-01
  8.029999999999999e+00  9.775174955048704e-01 -2.108347513699364e-01  8.402894661511816e-01 -5.421380019554076e-01
  8.039999999999999e+00  9.789838230910484e-01 -2.039172185461312e-01  8.364349963407334e-01 -5.480661428232582e-01
  8.050000000000001e+00  9.804012023552514e-01 -1.969894930974528e-01  8.325387049876117e-01 -5.539668805097042e-01
  8.060000000000000e+00  9.817695623971882e-01 -1.900519213684461e-01  8.286007868851939e-01 -5.598399199452658e-01
  8.070000000000000e+00  9.830888347682445e-01 -1.831048501963103e-01  8.246214389185441e-01 -5.656849675598687e-01
  8.080000000000000e+00  9.843589534748921e-01 -1.761486268935632e-01  8.206008600203445e-01 -5.715017311053452e-01
  8.090000000000000e+00  9.855798549819802e-01 -1.691835992306707e-01  8.165392512614440e-01 -5.772899195763126e-01
  8.100000000000000e+00  9.867514782158926e-01 -1.622101154186657e-01  8.124368157056893e-01 -5.830492436476853e-01
  8.109999999999999e+00  9.878737645675902e-01 -1.552285240917305e-01  8.082937585026694e-01 -5.887794154014061e-01
  8.119999999999999e+00  9.889466578955376e-01 -1.482391742897683e-01  8.041102867638875e-01 -5.944801483393218e-01
  8.130000000000001e+00  9.899701045284897e-01 -1.412424154409496e-01  7.998866096398213e-01 -6.001511573554068e-01
  8.140000000000001e+00  9.909440532681670e-01 -1.342385973442459e-01  7.956229383749933e-01 -6.057921589140707e-01
  8.150000000000000e+00  9.918684553918038e-01 -1.272280701519308e-01  7.913194862214374e-01 -6.114028711301955e-01
  8.160000000000000e+00  9.927432646545759e-01 -1.202111843520749e-01  7.869764681253422e-01 -6.169830132642898e-01
  8.170000000000000e+00  9.935684372918965e-01 -1.131882907510264e-01  7.825941014606883e-01 -6.225323063020332e-01
  8.180000000000000e+00  9.943439320215948e-01 -1.061597404558634e-01  7.781726052181269e-01 -6.280504729302804e-01
  8.190000000000000e+00  9.950697100459747e-01 -9.912588485684105e-02  7.737122005540548e-01 -6.335372371015395e-01
  8.199999999999999e+00  9.957457350537344e-01 -9.208707560982095e-02  7.692131103621406e-01 -6.389923246026185e-01
  8.210000000000001e+00  9.963719732217815e-01 -8.504366461868790e-02  7.646755596901367e-01 -6.444154625723776e-01
  8.220000000000001e+00  9.969483932169069e-01 -7.799600401775475e-02  7.600997754455351e-01 -6.498063799348339e-01
  8.230000000000000e+00  9.974749661973443e-01 -7.094444615415126e-02  7.554859863003287e-01 -6.551648071197989e-01
  8.240000000000000e+00  9.979516658142017e-01 -6.388934357020956e-02  7.508344230655547e-01 -6.604904761939625e-01
  8.250000000000000e+00  9.983784682127689e-01 -5.683104898583480e-02  7.461453182990456e-01 -6.657831208308085e-01
  8.260000000000000e+00  9.987553520336994e-01 -4.976991528086700e-02  7.414189062920884e-01 -6.710424765683821e-01
  8.270000000000000e+00  9.990822984140730e-01 -4.270629547743914e-02  7.366554236311623e-01 -6.762682802170574e-01
  8.279999999999999e+00  9.993592909883222e-01 -3.564054272232072e-02  7.318551082984058e-01 -6.814602706600836e-01
  8.289999999999999e+00  9.995863158890481e-01 -2.857301026926236e-02  7.270182003825369e-01 -6.866181882215928e-01
  8.300000000000001e+00  9.997633617477023e-01 -2.150405146133034e-02  7.221449417348639e-01 -6.917417749571129e-01
  8.310000000000000e+00  9.998904196951425e-01 -1.443401971324033e-02  7.172355758836986e-01 -6.968307747551997e-01
  8.320000000000000e+00  9.999674833620729e-01 -7.363268493683216e-03  7.122903485208933e-01 -7.018849332581079e-01
  8.330000000000000e+00  9.999945488793527e-01 -2.921513076482095e-04  7.073095067246312e-01 -7.069039975080231e-01
  8.340000000000000e+00  9.999716148781759e-01  6.778978321247001e-03  7.022932995923067e-01 -7.118877168583618e-01
  8.350000000000000e+00  9.998986824901404e-01  1.384976686844225e-02  6.972419779796163e-01 -7.168358418035192e-01
  8.359999999999999e+00  9.997757553471707e-01  2.091986082610520e-02  6.921557943522658e-01 -7.217481252722417e-01
  8.369999999999999e+00  9.996028395813420e-01  2.798890672081239e-02  6.870350031227151e-01 -7.266243214509324e-01
  8.380000000000001e+00  9.993799438245539e-01  3.505655113122468e-02  6.818798602925452e-01 -7.314641864623406e-01
  8.390000000000001e+00  9.991070792080982e-01  4.212244070575489e-02  6.766906236473430e-01 -7.362674785398583e-01
  8.400000000000000e+00  9.987842593620906e-01  4.918622218024594e-02  6.714675524931039e-01 -7.410339572576971e-01
  8.410000000000000e+00  9.984115004147819e-01  5.624754239562716e-02  6.662109081781065e-01 -7.457633845022604e-01
  8.420000000000000e+00  9.979888209917480e-01  6.330604831557744e-02  6.609209534969243e-01 -7.504555237754852e-01
  8.430000000000000e+00  9.975162422149428e-01  7.036138704418078e-02  6.555979528968532e-01 -7.551101404074191e-01
  8.440000000000000e+00  9.969937877016440e-01  7.741320584356949e-02  6.502421724181476e-01 -7.597270016968545e-01
  8.449999999999999e+00  9.964214835632595e-01  8.446115215156103e-02  6.448538801330143e-01 -7.643058767925593e-01
  8.460000000000001e+00  9.957993584040163e-01  9.150487359929757e-02  6.394333452151819e-01 -7.688465366191847e-01
  8.470000000000001e+00  9.951274433195222e-01  9.854401802885290e-02  6.339808387121030e-01 -7.733487544089802e-01
  8.480000000000000e+00  9.944057718952040e-01  1.055782335108516e-01  6.284966333668016e-01 -7.778123049959312e-01
  8.490000000000000e+00  9.936343802046264e-01  1.126071683620642e-01  6.229810033352140e-01 -7.822369650527087e-01
  8.500000000000000e+00  9.928133068076727e-01  1.196304711629950e-01  6.174342243195108e-01 -7.866225133801509e-01
  8.510000000000000e+00  9.919425927486181e-01  1.266477907754509e-01  6.118565736895103e-01 -7.909687307932193e-01
  8.520000000000000e+00  9.910222815540677e-01  1.336587763601040e-01  6.062483304664166e-01 -7.952753999145412e-01
  8.529999999999999e+00  9.900524192307726e-01  1.406630773940358e-01  6.006097749636571e-01 -7.995423054014134e-01
  8.539999999999999e+00  9.890330542633251e-01  1.476603436882614e-01  5.949411889626107e-01 -8.037692340623867e-01
  8.550000000000001e+00  9.879642376117299e-01  1.546502254052440e-01  5.892428560744190e-01 -8.079559743293858e-01
  8.560000000000000e+00  9.868460227088459e-01  1.616323730763868e-01  5.835150612379649e-01 -8.121023169676708e-01
  8.570000000000000e+00  9.856784654577139e-01  1.686064376195140e-01  5.777580906736203e-01 -8.162080546677704e-01
  8.580000000000000e+00  9.844616242287481e-01  1.755720703563166e-01  5.719722323108322e-01 -8.202729821237255e-01
  8.590000000000000e+00  9.831955598568199e-01  1.825289230297978e-01  5.661577755967839e-01 -8.242968960574166e-01
  8.600000000000000e+00  9.818803356382049e-01  1.894766478216841e-01  5.603150109922017e-01 -8.282795954602215e-01
  8.609999999999999e+00  9.805160173274161e-01  1.964148973698183e-01  5.544442308158483e-01 -8.322208809698770e-01
  8.619999999999999e+00  9.791026731339074e-01  2.033433247855292e-01  5.485457284942474e-01 -8.361205556330195e-01
  8.630000000000001e+00  9.776403737186603e-01  2.102615836709795e-01  5.426197990672612e-01 -8.399784244630801e-01
  8.640000000000001e+00  9.761291921906442e-01  2.171693281364851e-01  5.366667386411174e-01 -8.437942944596711e-01
  8.650000000000000e+00  9.745692041031571e-01  2.240662128178137e-01  5.306868452276553e-01 -8.475679749486631e-01
  8.660000000000000e+00  9.729604874500414e-01  2.309518928934592e-01  5.246804173365049e-01 -8.512992772672685e-01
  8.670000000000000e+00  9.713031226617790e-01  2.378260241018749e-01  5.186477556530618e-01 -8.549880147229075e-01
  8.680000000000000e+00  9.695971926014658e-01  2.446882627586974e-01  5.125891616017015e-01 -8.586340029867584e-01
  8.690000000000000e+00  9.678427825606651e-01  2.515382657739282e-01  5.065049382767171e-01 -8.622370597703453e-01
  8.699999999999999e+00  9.660399802551354e-01  2.583756906690938e-01  5.003953897564928e-01 -8.657970047699357e-01
  8.710000000000001e+00  9.641888758204396e-01  2.652001955943682e-01  4.942608216647360e-01 -8.693136603782865e-01
  8.720000000000001e+00  9.622895618074376e-01  2.720114393456675e-01  4.881015405855625e-01 -8.727868501616397e-01
  8.730000000000000e+00  9.603421331776514e-01  2.788090813817170e-01  4.819178545449863e-01 -8.762164009000729e-01
  8.740000000000000e+00  9.583466872985121e-01  2.855927818410755e-01  4.757100727918598e-01 -8.796021409957613e-01
  8.750000000000000e+00  9.563033239384843e-01  2.923622015591335e-01  4.694785054134835e-01 -8.829439014205529e-01
  8.760000000000000e+00  9.542121452620864e-01  2.991170020850693e-01  4.632234644333723e-01 -8.862415145117176e-01
  8.770000000000000e+00  9.520732558247619e-01  3.058568456987778e-01  4.569452621836907e-01 -8.894948156129679e-01
  8.779999999999999e+00  9.498867625676539e-01  3.125813954277587e-01  4.506442129279503e-01 -8.927036424309015e-01
  8.789999999999999e+00  9.476527748122583e-01  3.192903150639642e-01  4.443206314164928e-01 -8.958678340829814e-01
  8.800000000000001e+00  9.453714042549457e-01  3.259832691806142e-01  4.379748340528526e-01 -8.989872327370884e-01
  8.810000000000000e+00  9.430427649613834e-01  3.326599231489646e-01  4.316071379563329e-01 -9.020616819457492e-01
  8.820000000000000e+00  9.406669733608150e-01  3.393199431550508e-01  4.252178618485472e-01 -9.050910285930481e-01
  8.830000000000000e+00  9.382441482402457e-01  3.459629962163714e-01  4.188073246467756e-01 -9.080751205311537e-01
  8.840000000000000e+00  9.357744107384949e-01  3.525887501985419e-01  4.123758472542824e-01 -9.110138090070953e-01
  8.850000000000000e+00  9.332578843401337e-01  3.591968738319039e-01  4.059237511851606e-01 -9.139069470658995e-01
  8.859999999999999e+00  9.306946948693124e-01  3.657870367280949e-01  3.994513588066251e-01 -9.167543900251804e-01
  8.869999999999999e+00  9.280849704834643e-01  3.723589093965597e-01  3.929589942900390e-01 -9.195559953815298e-01
  8.880000000000001e+00  9.254288416668871e-01  3.789121632610388e-01  3.864469817064976e-01 -9.223116231083361e-01
  8.890000000000001e+00  9.227264412242295e-01  3.854464706759889e-01  3.799156467226219e-01 -9.250211354249259e-01
  8.900000000000000e+00  9.199779042738319e-01  3.919615049429727e-01  3.733653163654260e-01 -9.276843969280553e-01
  8.910000000000000e+00  9.171833682409800e-01  3.984569403269985e-01  3.667963174890334e-01 -9.303012742655926e-01
  8.920000000000000e+00  9.143429728510201e-01  4.049324520728007e-01  3.602089791122400e-01 -9.328716369327841e-01
  8.930000000000000e+00  9.114568601223804e-01  4.113877164210878e-01  3.536036302644017e-01 -9.353953560758311e-01
  8.940000000000000e+00  9.085251743594569e-01  4.178224106247277e-01  3.469806012964193e-01 -9.378723056989668e-01
  8.949999999999999e+00  9.055480621454011e-01  4.242362129648875e-01  3.403402235005790e-01 -9.403023620162065e-01
  8.960000000000001e+00  9.025256723347864e-01  4.306288027671244e-01  3.336828287521540e-01 -9.426854032537962e-01
  8.970000000000001e+00  8.994581560461620e-01  4.369998604174174e-01  3.270087498413701e-01 -9.450213104740738e-01
  8.980000000000000e+00  8.963456666544970e-01  4.433490673781526e-01  3.203183206777708e-01 -9.473099666651775e-01
  8.990000000000000e+00  8.931883597835018e-01  4.496761062040522e-01  3.136118753361301e-01 -9.495512577890498e-01
  9.000000000000000e+00  8.899863932978530e-01  4.559806605580456e-01  3.068897496736812e-01 -9.517450713649982e-01
  9.010000000000000e+00  8.867399272952893e-01  4.622624152270931e-01  3.001522796797257e-01 -9.538912981129808e-01
  9.020000000000000e+00  8.834491240986125e-01  4.685210561379436e-01  2.933998021285412e-01 -9.559898304601142e-01
  9.029999999999999e+00  8.801141482475620e-01  4.747562703728451e-01  2.866326546301241e-01 -9.580405631356477e-01
  9.039999999999999e+00  8.767351664905843e-01  4.809677461851864e-01  2.798511754454105e-01 -9.600433944651132e-01
  9.050000000000001e+00  8.733123477765037e-01  4.871551730150976e-01  2.730557037138754e-01 -9.619982235344129e-01
  9.060000000000000e+00  8.698458632460587e-01  4.933182415049597e-01  2.662465794014302e-01 -9.639049529697757e-01
  9.070000000000000e+00  8.663358862233512e-01  4.994566435148989e-01  2.594241425770463e-01 -9.657634873966079e-01
  9.080000000000000e+00  8.627825922071770e-01  5.055700721381744e-01  2.525887350484280e-01 -9.675737336726198e-01
  9.090000000000000e+00  8.591861588622438e-01  5.116582217165450e-01  2.457406977563734e-01 -9.693356017962206e-01
  9.100000000000000e+00  8.555467660102923e-01  5.177207878555325e-01  2.388803737416531e-01 -9.710490031448938e-01
  9.109999999999999e+00  8.518645956211008e-01  5.237574674396642e-01  2.320081056349179e-01 -9.727138523424497e-01
  9.119999999999999e+00  8.481398318033808e-01  5.297679586476141e-01  2.251242371280298e-01 -9.743300658135993e-01
  9.130000000000001e+00  8.443726607955730e-01  5.357519609673078e-01  2.182291124779276e-01 -9.758975628400610e-01
  9.140000000000001e+00  8.405632709565328e-01  5.417091752109388e-01  2.113230762999583e-01 -9.774162658371836e-01
  9.150000000000000e+00  8.367118527561108e-01  5.476393035299391e-01  2.044064740840836e-01 -9.788860978258023e-01
  9.160000000000000e+00  8.328185987656269e-01  5.535420494298692e-01  1.974796519485224e-01 -9.803069857445537e-01
  9.170000000000000e+00  8.288837036482384e-01  5.594171177852465e-01  1.905429553951405e-01 -9.816788585484243e-01
  9.180000000000000e+00  8.249073641492078e-01  5.652642148543000e-01  1.835967320836553e-01 -9.830016472822963e-01
  9.190000000000000e+00  8.208897790860588e-01  5.710830482936651e-01  1.766413287308397e-01 -9.842752868431872e-01
  9.199999999999999e+00  8.168311493386404e-01  5.768733271729938e-01  1.696770931064062e-01 -9.854997126574317e-01
  9.210000000000001e+00  8.127316778390780e-01  5.826347619895089e-01  1.627043742671890e-01 -9.866748632469808e-01
  9.220000000000001e+00  8.085915695616204e-01  5.883670646824845e-01  1.557235199241238e-01 -9.878006804207056e-01
  9.230000000000000e+00  8.044110315123990e-01  5.940699486476412e-01  1.487348793818035e-01 -9.888771081432502e-01
  9.240000000000000e+00  8.001902727190673e-01  5.997431287514816e-01  1.417388025196240e-01 -9.899040917608988e-01
  9.250000000000000e+00  7.959295042203518e-01  6.053863213455591e-01  1.347356380516920e-01 -9.908815805322018e-01
  9.260000000000000e+00  7.916289390554975e-01  6.109992442806412e-01  1.277257374377944e-01 -9.918095254730602e-01
  9.270000000000000e+00  7.872887922536135e-01  6.165816169208390e-01  1.207094504798967e-01 -9.926878803405500e-01
  9.279999999999999e+00  7.829092808229253e-01  6.221331601576275e-01  1.136871277621766e-01 -9.935166007043476e-01
  9.289999999999999e+00  7.784906237399163e-01  6.276535964238096e-01  1.066591209240993e-01 -9.942956456061657e-01
  9.300000000000001e+00  7.740330419383773e-01  6.331426497073913e-01  9.962578070606781e-02 -9.950249760602167e-01
  9.310000000000000e+00  7.695367582983662e-01  6.386000455653872e-01  9.258745985633671e-02 -9.957045556053031e-01
  9.320000000000000e+00  7.650019976350571e-01  6.440255111375447e-01  8.554450942558760e-02 -9.963343495369730e-01
  9.330000000000000e+00  7.604289866874954e-01  6.494187751599863e-01  7.849728161260955e-02 -9.969143272154245e-01
  9.340000000000000e+00  7.558179541072643e-01  6.547795679787727e-01  7.144612930802803e-02 -9.974444593358042e-01
  9.350000000000000e+00  7.511691304470496e-01  6.601076215633961e-01  6.439140422126854e-02 -9.979247196480814e-01
  9.359999999999999e+00  7.464827481491118e-01  6.654026695201684e-01  5.733345986063671e-02 -9.983550837781416e-01
  9.369999999999999e+00  7.417590415336605e-01  6.706644471055568e-01  5.027264926699659e-02 -9.987355302558654e-01
  9.380000000000001e+00  7.369982467871360e-01  6.758926912394169e-01  4.320932484000679e-02 -9.990660403480937e-01
  9.390000000000001e+00  7.322006019504081e-01  6.810871405181445e-01  3.614383968270848e-02 -9.993465973827743e-01
  9.400000000000000e+00  7.273663469068582e-01  6.862475352277502e-01  2.907654711751196e-02 -9.995771872619903e-01
  9.410000000000000e+00  7.224957233703985e-01  6.913736173568500e-01  2.200780141070596e-02 -9.997577986175592e-01
  9.420000000000000e+00  7.175889748733729e-01  6.964651306095644e-01  1.493795460285368e-02 -9.998884217780475e-01
  9.430000000000000e+00  7.126463467543878e-01  7.015218204183319e-01  7.867361070697840e-03 -9.999690511742944e-01
  9.440000000000000e+00  7.076680861460412e-01  7.065434339566423e-01  7.963748001537986e-04 -9.999996825656960e-01
  9.449999999999999e+00  7.026544419625658e-01  7.115297201516813e-01 -6.274651979941685e-03 -9.999803134590715e-01
  9.460000000000001e+00  6.976056648873780e-01  7.164804296968812e-01 -1.334536472081125e-02 -9.999109460135114e-01
  9.470000000000001e+00  6.925220073605545e-01  7.213953150643866e-01 -2.041541071551534e-02 -9.997915828479162e-01
  9.480000000000000e+00  6.874037235661895e-01  7.262741305174381e-01 -2.748443522616863e-02 -9.996222311036158e-01
  9.490000000000000e+00  6.822510694197087e-01  7.311166321226573e-01 -3.455208558297588e-02 -9.994028975063404e-01
  9.500000000000000e+00  6.770643025550523e-01  7.359225777622462e-01 -4.161800898046446e-02 -9.991335945472297e-01
  9.510000000000000e+00  6.718436823118036e-01  7.406917271460877e-01 -4.868185071787063e-02 -9.988143350592176e-01
  9.520000000000000e+00  6.665894697222161e-01  7.454238418237726e-01 -5.574325839378437e-02 -9.984451353902185e-01
  9.529999999999999e+00  6.613019274981671e-01  7.501186851965156e-01 -6.280187946691915e-02 -9.980260128732914e-01
  9.539999999999999e+00  6.559813200180136e-01  7.547760225289890e-01 -6.985736066636969e-02 -9.975569899177261e-01
  9.550000000000001e+00  6.506279133133764e-01  7.593956209610602e-01 -7.690934836313462e-02 -9.970380889546994e-01
  9.560000000000000e+00  6.452419750558424e-01  7.639772495194342e-01 -8.395749095250092e-02 -9.964693364602725e-01
  9.570000000000000e+00  6.398237745435689e-01  7.685206791292084e-01 -9.100143502575736e-02 -9.958507605118397e-01
  9.580000000000000e+00  6.343735826878291e-01  7.730256826253269e-01 -9.804083009268383e-02 -9.951823923795630e-01
  9.590000000000000e+00  6.288916719994604e-01  7.774920347639316e-01 -1.050753225855100e-01 -9.944642653731831e-01
  9.600000000000000e+00  6.233783165752389e-01  7.819195122336370e-01 -1.121045613853961e-01 -9.936964149090604e-01
  9.609999999999999e+00  6.178337920841731e-01  7.863078936666882e-01 -1.191281945732768e-01 -9.928788807027623e-01
  9.619999999999999e+00  6.122583757537274e-01  7.906569596500398e-01 -1.261458722924717e-01 -9.920117017046870e-01
  9.630000000000001e+00  6.066523463559413e-01  7.949664927363156e-01 -1.331572415255444e-01 -9.910949235772784e-01
  9.640000000000001e+00  6.010159841935165e-01  7.992362774546929e-01 -1.401619539042312e-01 -9.901285900115105e-01
  9.650000000000000e+00  5.953495710857791e-01  8.034661003216714e-01 -1.471596581613190e-01 -9.891127503257325e-01
  9.660000000000000e+00  5.896533903545962e-01  8.076557498517524e-01 -1.541500046339213e-01 -9.880474559365465e-01
  9.670000000000000e+00  5.839277268102147e-01  8.118050165680074e-01 -1.611326426407213e-01 -9.869327580604015e-01
  9.680000000000000e+00  5.781728667370087e-01  8.159136930125633e-01 -1.681072251248917e-01 -9.857687148329589e-01
  9.690000000000000e+00  5.723890978791760e-01  8.199815737569655e-01 -1.750734016595660e-01 -9.845553828183811e-01
  9.699999999999999e+00  5.665767094263422e-01  8.240084554124602e-01 -1.820308243887243e-01 -9.832928232889135e-01
  9.710000000000001e+00  5.607359919991041e-01  8.279941366401589e-01 -1.889791462031415e-01 -9.819811001722413e-01
  9.720000000000001e+00  5.548672376345023e-01  8.319384181611055e-01 -1.959180186682493e-01 -9.806202771527588e-01
  9.730000000000000e+00  5.489707397714099e-01  8.358411027662478e-01 -2.028470949893159e-01 -9.792104235040979e-01
  9.740000000000000e+00  5.430467932358665e-01  8.397019953262943e-01 -2.097660298988429e-01 -9.777516099534408e-01
  9.750000000000000e+00  5.370956942263361e-01  8.435209028014674e-01 -2.166744762985326e-01 -9.762439087992765e-01
  9.760000000000000e+00  5.311177402988937e-01  8.472976342511692e-01 -2.235720886560124e-01 -9.746873955841207e-01
  9.770000000000000e+00  5.251132303523501e-01  8.510320008435167e-01 -2.304585219887375e-01 -9.730821486167235e-01
  9.779999999999999e+00  5.190824646133062e-01  8.547238158647920e-01 -2.373334338859467e-01 -9.714282467884432e-01
  9.789999999999999e+00  5.130257446211394e-01  8.583728947287752e-01 -2.441964787026675e-01 -9.697257745299609e-01
  9.800000000000001e+00  5.069433732129277e-01  8.619790549859762e-01 -2.510473126550267e-01 -9.679748157695854e-01
  9.810000000000000e+00  5.008356545083090e-01  8.655421163327571e-01 -2.578855950151440e-01 -9.661754589836041e-01
  9.820000000000000e+00  4.947028938942710e-01  8.690619006203527e-01 -2.647109840922257e-01 -9.643277929913512e-01
  9.830000000000000e+00  4.885453980098859e-01  8.725382318637724e-01 -2.715231368157191e-01 -9.624319109525218e-01
  9.840000000000000e+00  4.823634747309721e-01  8.759709362506040e-01 -2.783217129985463e-01 -9.604879087338304e-01
  9.850000000000000e+00  4.761574331547095e-01  8.793598421497034e-01 -2.851063726918446e-01 -9.584958809508868e-01
  9.859999999999999e+00  4.699275835841764e-01  8.827047801197851e-01 -2.918767782461313e-01 -9.564559287284957e-01
  9.869999999999999e+00  4.636742375128341e-01  8.860055829178790e-01 -2.986325895540760e-01 -9.543681536065364e-01
  9.880000000000001e+00  4.573977076089564e-01  8.892620855077114e-01 -3.053734703962517e-01 -9.522326614285825e-01
  9.890000000000001e+00  4.510983076999976e-01  8.924741250679403e-01 -3.120990807393015e-01 -9.500495572585523e-01
  9.900000000000000e+00  4.447763527568922e-01  8.956415410003137e-01 -3.188090872441597e-01 -9.478189501775567e-01
  9.910000000000000e+00  4.384321588783124e-01  8.987641749376918e-01 -3.255031525752479e-01 -9.455409538741877e-01
  9.920000000000000e+00  4.320660432748650e-01  9.018418707519683e-01 -3.321809453113818e-01 -9.432156792719234e-01
  9.930000000000000e+00  4.256783242532238e-01  9.048744745618681e-01 -3.388421256581912e-01 -9.408432443969471e-01
  9.940000000000000e+00  4.192693212002199e-01  9.078618347406651e-01 -3.454863677631286e-01 -9.384237674652743e-01
  9.949999999999999e+00  4.128393545668683e-01  9.108038019237367e-01 -3.521133321659671e-01 -9.359573702504066e-01
  9.960000000000001e+00  4.063887458523491e-01  9.137002290160570e-01 -3.587226925653850e-01 -9.334441748199890e-01
  9.970000000000001e+00  3.999178175879302e-01  9.165509711995353e-01 -3.653141167545144e-01 -9.308843069949096e-01
  9.980000000000000e+00  3.934268933208386e-01  9.193558859402644e-01 -3.718872737158415e-01 -9.282778970949114e-01
  9.990000000000000e+00  3.869162975980897e-01  9.221148329956521e-01 -3.784418388061718e-01 -9.256250713065045e-01
  1.000000000000000e+01  3.803863559502482e-01  9.248276744214260e-01 -3.849774810059145e-01 -9.229259640757678e-01
  1.001000000000000e+01  3.738373948751645e-01  9.274942745785383e-01 -3.914938748376273e-01 -9.201807114951635e-01
  1.002000000000000e+01  3.672697418216389e-01  9.301145001399406e-01 -3.979906929041918e-01 -9.173894514537890e-01
  1.003000000000000e+01  3.606837251730585e-01  9.326882200972612e-01 -4.044676120554841e-01 -9.145523217609368e-01
  1.004000000000000e+01  3.540796742309704e-01  9.352153057673498e-01 -4.109243078068519e-01 -9.116694626285002e-01
  1.005000000000000e+01  3.474579191986175e-01  9.376956307987145e-01 -4.173604585538666e-01 -9.087410214735436e-01
  1.006000000000000e+01  3.408187911644357e-01  9.401290711778348e-01 -4.237757397089858e-01 -9.057671441310071e-01
  1.007000000000000e+01  3.341626220854900e-01  9.425155052353746e-01 -4.301698336497818e-01 -9.027479779690003e-01
  1.008000000000000e+01  3.274897447708802e-01  9.448548136522493e-01 -4.365424163090131e-01 -8.996836742698322e-01
  1.009000000000000e+01  3.208004928651015e-01  9.471468794656156e-01 -4.428931753755613e-01 -8.965743875267634e-01
  1.010000000000000e+01  3.140952008313628e-01  9.493915880746963e-01 -4.492217897031661e-01 -8.934202713822749e-01
  1.011000000000000e+01  3.073742039348591e-01  9.515888272465255e-01 -4.555279417874005e-01 -8.902214837507533e-01
  1.012000000000000e+01  3.006378382260104e-01  9.537384871215573e-01 -4.618113170206596e-01 -8.869781870951082e-01
  1.013000000000000e+01  2.938864405236666e-01  9.558404602191592e-01 -4.680716015922090e-01 -8.836905405568527e-01
  1.014000000000000e+01  2.871203483982536e-01  9.578946414429907e-01 -4.743084842704988e-01 -8.803587100843878e-01
  1.015000000000000e+01  2.803399001549035e-01  9.599009280862482e-01 -4.805216505396391e-01 -8.769828614230770e-01
  1.016000000000000e+01  2.735454348165348e-01  9.618592198368114e-01 -4.867107903878232e-01 -8.735631647215446e-01
  1.017000000000000e+01  2.667372921069064e-01  9.637694187822594e-01 -4.928755977043275e-01 -8.700997884155282e-01
  1.018000000000000e+01  2.599158124336257e-01  9.656314294147567e-01 -4.990157587019181e-01 -8.665929089042739e-01
  1.019000000000000e+01  2.530813368711323e-01  9.674451586358411e-01 -5.051309699752986e-01 -8.630426986592609e-01
  1.020000000000000e+01  2.462342071436423e-01  9.692105157610716e-01 -5.112209229801129e-01 -8.594493379348154e-01
  1.021000000000000e+01  2.393747656080623e-01  9.709274125245684e-01 -5.172853164014261e-01 -8.558130040871691e-01
  1.022000000000000e+01  2.325033552368735e-01  9.725957630834214e-01 -5.233238459056465e-01 -8.521338792793779e-01
  1.023000000000000e+01  2.256203196009810e-01  9.742154840219874e-01 -5.293362087290562e-01 -8.484121488752887e-01
  1.024000000000000e+01  2.187260028525348e-01  9.757864943560600e-01 -5.353221056148180e-01 -8.446479964593202e-01
  1.025000000000000e+01  2.118207497077228e-01  9.773087155369155e-01 -5.412812354652866e-01 -8.408416136523316e-01
  1.026000000000000e+01  2.049049054295383e-01  9.787820714552539e-01 -5.472133034711057e-01 -8.369931880981067e-01
  1.027000000000000e+01  1.979788158105113e-01  9.802064884449837e-01 -5.531180094391350e-01 -8.331029131863230e-01
  1.028000000000000e+01  1.910428271554238e-01  9.815818952869245e-01 -5.589950586951857e-01 -8.291709841689789e-01
  1.029000000000000e+01  1.840972862639910e-01  9.829082232123625e-01 -5.648441606049857e-01 -8.251975945523347e-01
  1.030000000000000e+01  1.771425404135235e-01  9.841854059064855e-01 -5.706650187020813e-01 -8.211829473447381e-01
