

#             x           ber           bei           ker           kei     Wronskian
#     =========     =========     =========     =========     =========
  0.000000e+00  0.000000e+00  0.000000e+00          -nan          -nan
  2.003000e+01  3.642472e-01  9.360769e-01 -4.009129e-01 -9.113081e-01
  2.004000e+01  3.576084e-01  9.386386e-01 -4.073499e-01 -9.084512e-01
  2.005000e+01  3.509621e-01  9.411395e-01 -4.137659e-01 -9.055496e-01
  2.006000e+01  3.442996e-01  9.435980e-01 -4.201620e-01 -9.026020e-01
  2.007000e+01  3.376119e-01  9.460102e-01 -4.265371e-01 -8.996092e-01
  2.008000e+01  3.309044e-01  9.483680e-01 -4.328909e-01 -8.965715e-01
  2.009000e+01  3.241937e-01  9.506832e-01 -4.392221e-01 -8.934894e-01
  2.010000e+01  3.174630e-01  9.529506e-01 -4.455324e-01 -8.903621e-01
  2.011000e+01  3.107150e-01  9.551750e-01 -4.518188e-01 -8.871912e-01
  2.012000e+01  3.039482e-01  9.573390e-01 -4.580841e-01 -8.839749e-01
  2.013000e+01  2.971683e-01  9.594653e-01 -4.643266e-01 -8.807143e-01
  2.014000e+01  2.903748e-01  9.615417e-01 -4.705457e-01 -8.774096e-01
  2.015000e+01  2.835738e-01  9.635701e-01 -4.767407e-01 -8.740615e-01
  2.016000e+01  2.767430e-01  9.655591e-01 -4.829125e-01 -8.706693e-01
  2.017000e+01  2.699071e-01  9.674786e-01 -4.890603e-01 -8.672335e-01
  2.018000e+01  2.630508e-01  9.693670e-01 -4.951828e-01 -8.637546e-01
  2.019000e+01  2.561951e-01  9.711989e-01 -5.012806e-01 -8.602327e-01
  2.020000e+01  2.493143e-01  9.729935e-01 -5.073533e-01 -8.566676e-01
  2.021000e+01  2.424294e-01  9.747218e-01 -5.134014e-01 -8.530593e-01
  2.022000e+01  2.355304e-01  9.764108e-01 -5.194241e-01 -8.494083e-01
  2.023000e+01  2.286175e-01  9.780511e-01 -5.254205e-01 -8.457145e-01
  2.024000e+01  2.216988e-01  9.796412e-01 -5.313901e-01 -8.419791e-01
  2.025000e+01  2.147502e-01  9.811834e-01 -5.373336e-01 -8.382010e-01
  2.026000e+01  2.078063e-01  9.826744e-01 -5.432505e-01 -8.343810e-01
  2.027000e+01  2.008566e-01  9.841088e-01 -5.491402e-01 -8.305192e-01
  2.028000e+01  1.938946e-01  9.855067e-01 -5.550007e-01 -8.266166e-01
  2.029000e+01  1.869151e-01  9.868572e-01 -5.608354e-01 -8.226720e-01
  2.030000e+01  1.799300e-01  9.881542e-01 -5.666410e-01 -8.186866e-01
  2.031000e+01  1.729282e-01  9.893987e-01 -5.724191e-01 -8.146597e-01
  2.032000e+01  1.659309e-01  9.905962e-01 -5.781686e-01 -8.105919e-01
  2.033000e+01  1.589174e-01  9.917461e-01 -5.838883e-01 -8.064844e-01
  2.034000e+01  1.518984e-01  9.928401e-01 -5.895799e-01 -8.023357e-01
  2.035000e+01  1.448705e-01  9.938855e-01 -5.952416e-01 -7.981467e-01
  2.036000e+01  1.378452e-01  9.948830e-01 -6.008723e-01 -7.939191e-01
  2.037000e+01  1.307937e-01  9.958300e-01 -6.064743e-01 -7.896506e-01
  2.038000e+01  1.237556e-01  9.967271e-01 -6.120463e-01 -7.853427e-01
  2.039000e+01  1.166988e-01  9.975783e-01 -6.175867e-01 -7.809959e-01
  2.040000e+01  1.096387e-01  9.983789e-01 -6.230969e-01 -7.766094e-01
  2.041000e+01  1.025755e-01  9.991221e-01 -6.285762e-01 -7.721841e-01
  2.042000e+01  9.550933e-02  9.998171e-01 -6.340240e-01 -7.677203e-01
  2.043000e+01  8.842760e-02  1.000474e+00 -6.394392e-01 -7.632185e-01
  2.044000e+01  8.134764e-02  1.001070e+00 -6.448224e-01 -7.586784e-01
  2.045000e+01  7.427423e-02  1.001615e+00 -6.501736e-01 -7.541005e-01
  2.046000e+01  6.718735e-02  1.002108e+00 -6.554930e-01 -7.494842e-01
  2.047000e+01  6.008960e-02  1.002569e+00 -6.607794e-01 -7.448304e-01
  2.048000e+01  5.299355e-02  1.002968e+00 -6.660321e-01 -7.401397e-01
  2.049000e+01  4.590580e-02  1.003307e+00 -6.712522e-01 -7.354114e-01
  2.050000e+01  3.880674e-02  1.003606e+00 -6.764391e-01 -7.306467e-01
  2.051000e+01  3.170456e-02  1.003855e+00 -6.815917e-01 -7.258449e-01
  2.052000e+01  2.461057e-02  1.004052e+00 -6.867098e-01 -7.210077e-01
  2.053000e+01  1.750605e-02  1.004200e+00 -6.917934e-01 -7.161344e-01
  2.054000e+01  1.040302e-02  1.004304e+00 -6.968424e-01 -7.112251e-01
  2.055000e+01  3.296610e-03  1.004344e+00 -7.018574e-01 -7.062796e-01
  2.056000e+01 -3.815714e-03  1.004346e+00 -7.068374e-01 -7.012990e-01
  2.057000e+01 -1.091643e-02  1.004290e+00 -7.117819e-01 -6.962831e-01
  2.058000e+01 -1.801625e-02  1.004185e+00 -7.166899e-01 -6.912329e-01
  2.059000e+01 -2.511718e-02  1.004028e+00 -7.215630e-01 -6.861475e-01
  2.060000e+01 -3.221351e-02  1.003826e+00 -7.263998e-01 -6.810277e-01
  2.061000e+01 -3.931419e-02  1.003571e+00 -7.311993e-01 -6.758753e-01
  2.062000e+01 -4.641568e-02  1.003266e+00 -7.359632e-01 -6.706876e-01
  2.063000e+01 -5.350720e-02  1.002908e+00 -7.406898e-01 -6.654670e-01
  2.064000e+01 -6.059897e-02  1.002497e+00 -7.453802e-01 -6.602124e-01
  2.065000e+01 -6.768185e-02  1.002043e+00 -7.500330e-01 -6.549248e-01
  2.066000e+01 -7.476969e-02  1.001537e+00 -7.546484e-01 -6.496044e-01
  2.067000e+01 -8.185537e-02  1.000977e+00 -7.592255e-01 -6.442522e-01
  2.068000e+01 -8.894055e-02  1.000373e+00 -7.637653e-01 -6.388669e-01
  2.069000e+01 -9.600551e-02  9.997166e-01 -7.682657e-01 -6.334514e-01
  2.070000e+01 -1.030767e-01  9.990203e-01 -7.727286e-01 -6.280024e-01
  2.071000e+01 -1.101395e-01  9.982579e-01 -7.771531e-01 -6.225220e-01
  2.072000e+01 -1.171939e-01  9.974567e-01 -7.815386e-01 -6.170104e-01
  2.073000e+01 -1.242479e-01  9.966042e-01 -7.858846e-01 -6.114690e-01
  2.074000e+01 -1.313003e-01  9.956904e-01 -7.901918e-01 -6.058959e-01
  2.075000e+01 -1.383379e-01  9.947385e-01 -7.944595e-01 -6.002926e-01
  2.076000e+01 -1.453670e-01  9.937353e-01 -7.986867e-01 -5.946599e-01
  2.077000e+01 -1.523873e-01  9.926770e-01 -8.028747e-01 -5.889967e-01
  2.078000e+01 -1.594096e-01  9.915676e-01 -8.070216e-01 -5.833056e-01
  2.079000e+01 -1.664141e-01  9.904266e-01 -8.111290e-01 -5.775837e-01
  2.080000e+01 -1.734147e-01  9.892122e-01 -8.151958e-01 -5.718330e-01
  2.081000e+01 -1.804110e-01  9.879597e-01 -8.192220e-01 -5.660534e-01
  2.082000e+01 -1.873879e-01  9.866639e-01 -8.232067e-01 -5.602465e-01
  2.083000e+01 -1.943775e-01  9.853046e-01 -8.271506e-01 -5.544106e-01
  2.084000e+01 -2.013306e-01  9.839063e-01 -8.310533e-01 -5.485470e-01
  2.085000e+01 -2.082822e-01  9.824571e-01 -8.349138e-01 -5.426567e-01
  2.086000e+01 -2.152218e-01  9.809651e-01 -8.387327e-01 -5.367393e-01
  2.087000e+01 -2.221537e-01  9.793978e-01 -8.425099e-01 -5.307941e-01
  2.088000e+01 -2.290837e-01  9.778063e-01 -8.462447e-01 -5.248234e-01
  2.089000e+01 -2.359917e-01  9.761552e-01 -8.499376e-01 -5.188254e-01
  2.090000e+01 -2.428885e-01  9.744726e-01 -8.535877e-01 -5.128013e-01
  2.091000e+01 -2.497726e-01  9.727262e-01 -8.571951e-01 -5.067526e-01
  2.092000e+01 -2.566429e-01  9.709207e-01 -8.607599e-01 -5.006775e-01
  2.093000e+01 -2.635051e-01  9.690840e-01 -8.642816e-01 -4.945775e-01
  2.094000e+01 -2.703429e-01  9.672005e-01 -8.677593e-01 -4.884543e-01
  2.095000e+01 -2.771941e-01  9.652644e-01 -8.711942e-01 -4.823050e-01
  2.096000e+01 -2.840088e-01  9.632744e-01 -8.745858e-01 -4.761315e-01
  2.097000e+01 -2.908088e-01  9.612394e-01 -8.779331e-01 -4.699350e-01
  2.098000e+01 -2.976027e-01  9.591564e-01 -8.812370e-01 -4.637142e-01
  2.099000e+01 -3.043877e-01  9.570310e-01 -8.844967e-01 -4.574701e-01
  2.100000e+01 -3.111380e-01  9.548539e-01 -8.877119e-01 -4.512040e-01
  2.101000e+01 -3.178742e-01  9.526191e-01 -8.908830e-01 -4.449143e-01
  2.102000e+01 -3.246126e-01  9.503407e-01 -8.940096e-01 -4.386024e-01
  2.103000e+01 -3.313181e-01  9.480249e-01 -8.970906e-01 -4.322704e-01
  2.104000e+01 -3.380206e-01  9.456570e-01 -9.001276e-01 -4.259148e-01
  2.105000e+01 -3.446931e-01  9.432252e-01 -9.031198e-01 -4.195380e-01
  2.106000e+01 -3.513670e-01  9.407731e-01 -9.060660e-01 -4.131410e-01
  2.107000e+01 -3.580113e-01  9.382679e-01 -9.089676e-01 -4.067225e-01
  2.108000e+01 -3.646246e-01  9.357052e-01 -9.118236e-01 -4.002836e-01
  2.109000e+01 -3.712413e-01  9.331055e-01 -9.146339e-01 -3.938247e-01
  2.110000e+01 -3.778380e-01  9.304510e-01 -9.173985e-01 -3.873469e-01
  2.111000e+01 -3.844047e-01  9.277576e-01 -9.201166e-01 -3.808495e-01
  2.112000e+01 -3.909537e-01  9.250124e-01 -9.227890e-01 -3.743333e-01
  2.113000e+01 -3.974816e-01  9.222230e-01 -9.254156e-01 -3.677974e-01
  2.114000e+01 -4.040013e-01  9.193915e-01 -9.279958e-01 -3.612430e-01
  2.115000e+01 -4.104834e-01  9.165079e-01 -9.305293e-01 -3.546714e-01
  2.116000e+01 -4.169609e-01  9.135762e-01 -9.330166e-01 -3.480813e-01
  2.117000e+01 -4.234130e-01  9.106035e-01 -9.354572e-01 -3.414736e-01
  2.118000e+01 -4.298365e-01  9.075753e-01 -9.378510e-01 -3.348488e-01
  2.119000e+01 -4.362425e-01  9.045206e-01 -9.401975e-01 -3.282092e-01
  2.120000e+01 -4.426242e-01  9.014136e-01 -9.424973e-01 -3.215511e-01
  2.121000e+01 -4.490005e-01  8.982453e-01 -9.447498e-01 -3.148780e-01
  2.122000e+01 -4.553411e-01  8.950545e-01 -9.469552e-01 -3.081881e-01
  2.123000e+01 -4.616561e-01  8.918082e-01 -9.491133e-01 -3.014827e-01
  2.124000e+01 -4.679522e-01  8.885193e-01 -9.512239e-01 -2.947623e-01
  2.125000e+01 -4.742225e-01  8.851830e-01 -9.532867e-01 -2.880281e-01
  2.126000e+01 -4.804688e-01  8.818076e-01 -9.553021e-01 -2.812784e-01
  2.127000e+01 -4.866987e-01  8.783836e-01 -9.572697e-01 -2.745146e-01
  2.128000e+01 -4.928986e-01  8.749148e-01 -9.591887e-01 -2.677388e-01
  2.129000e+01 -4.990723e-01  8.714092e-01 -9.610604e-01 -2.609479e-01
  2.130000e+01 -5.052117e-01  8.678622e-01 -9.628839e-01 -2.541450e-01
  2.131000e+01 -5.113468e-01  8.642557e-01 -9.646594e-01 -2.473281e-01
  2.132000e+01 -5.174362e-01  8.606231e-01 -9.663866e-01 -2.404991e-01
  2.133000e+01 -5.235218e-01  8.569348e-01 -9.680655e-01 -2.336579e-01
  2.134000e+01 -5.295522e-01  8.532063e-01 -9.696957e-01 -2.268059e-01
  2.135000e+01 -5.355803e-01  8.494407e-01 -9.712775e-01 -2.199416e-01
  2.136000e+01 -5.415751e-01  8.456374e-01 -9.728104e-01 -2.130682e-01
  2.137000e+01 -5.475349e-01  8.417723e-01 -9.742951e-01 -2.061822e-01
  2.138000e+01 -5.534833e-01  8.378791e-01 -9.757309e-01 -1.992858e-01
  2.139000e+01 -5.593864e-01  8.339492e-01 -9.771181e-01 -1.923794e-01
  2.140000e+01 -5.652757e-01  8.299686e-01 -9.784561e-01 -1.854644e-01
  2.141000e+01 -5.711305e-01  8.259448e-01 -9.797454e-01 -1.785391e-01
  2.142000e+01 -5.769613e-01  8.218750e-01 -9.809858e-01 -1.716049e-01
  2.143000e+01 -5.827515e-01  8.177758e-01 -9.821768e-01 -1.646631e-01
  2.144000e+01 -5.885199e-01  8.136463e-01 -9.833186e-01 -1.577128e-01
  2.145000e+01 -5.942599e-01  8.094463e-01 -9.844114e-01 -1.507547e-01
  2.146000e+01 -5.999717e-01  8.052288e-01 -9.854550e-01 -1.437881e-01
  2.147000e+01 -6.056486e-01  8.009651e-01 -9.864491e-01 -1.368143e-01
  2.148000e+01 -6.112973e-01  7.966638e-01 -9.873942e-01 -1.298336e-01
  2.149000e+01 -6.169134e-01  7.923099e-01 -9.882897e-01 -1.228473e-01
  2.150000e+01 -6.224983e-01  7.879294e-01 -9.891357e-01 -1.158539e-01
  2.151000e+01 -6.280597e-01  7.835003e-01 -9.899324e-01 -1.088547e-01
  2.152000e+01 -6.335853e-01  7.790372e-01 -9.906794e-01 -1.018500e-01
  2.153000e+01 -6.390688e-01  7.745411e-01 -9.913768e-01 -9.484209e-02
  2.154000e+01 -6.445398e-01  7.699991e-01 -9.920248e-01 -8.782755e-02
  2.155000e+01 -6.499603e-01  7.654207e-01 -9.926229e-01 -8.080954e-02
  2.156000e+01 -6.553659e-01  7.608050e-01 -9.931716e-01 -7.378646e-02
  2.157000e+01 -6.607286e-01  7.561464e-01 -9.936705e-01 -6.675970e-02
  2.158000e+01 -6.660565e-01  7.514423e-01 -9.941198e-01 -5.973050e-02
  2.159000e+01 -6.713473e-01  7.467288e-01 -9.945192e-01 -5.269738e-02
  2.160000e+01 -6.766208e-01  7.419545e-01 -9.948691e-01 -4.566158e-02
  2.161000e+01 -6.818346e-01  7.371420e-01 -9.951691e-01 -3.862534e-02
  2.162000e+01 -6.870341e-01  7.323012e-01 -9.954191e-01 -3.158526e-02
  2.163000e+01 -6.921945e-01  7.274199e-01 -9.956195e-01 -2.454359e-02
  2.164000e+01 -6.973226e-01  7.225165e-01 -9.957700e-01 -1.750159e-02
  2.165000e+01 -7.024087e-01  7.175719e-01 -9.958708e-01 -1.045776e-02
  2.166000e+01 -7.074670e-01  7.125660e-01 -9.959219e-01 -3.413379e-03
  2.167000e+01 -7.124903e-01  7.075521e-01 -9.959229e-01  3.631137e-03
  2.168000e+01 -7.174752e-01  7.024884e-01 -9.958742e-01  1.067471e-02
  2.169000e+01 -7.224306e-01  6.973913e-01 -9.957758e-01  1.771765e-02
  2.170000e+01 -7.273383e-01  6.922697e-01 -9.956274e-01  2.475973e-02
  2.171000e+01 -7.322206e-01  6.871042e-01 -9.954292e-01  3.180155e-02
  2.172000e+01 -7.370483e-01  6.819103e-01 -9.951813e-01  3.884185e-02
  2.173000e+01 -7.418596e-01  6.766930e-01 -9.948834e-01  4.587920e-02
  2.174000e+01 -7.466226e-01  6.714159e-01 -9.945360e-01  5.291533e-02
  2.175000e+01 -7.513637e-01  6.661214e-01 -9.941387e-01  5.994878e-02
  2.176000e+01 -7.560454e-01  6.607831e-01 -9.936915e-01  6.697928e-02
  2.177000e+01 -7.606965e-01  6.554158e-01 -9.931948e-01  7.400548e-02
  2.178000e+01 -7.653121e-01  6.500230e-01 -9.926484e-01  8.102799e-02
  2.179000e+01 -7.698869e-01  6.445907e-01 -9.920525e-01  8.804654e-02
  2.180000e+01 -7.744204e-01  6.391194e-01 -9.914066e-01  9.506157e-02
  2.181000e+01 -7.789173e-01  6.336313e-01 -9.907113e-01  1.020719e-01
  2.182000e+01 -7.833948e-01  6.281124e-01 -9.899663e-01  1.090773e-01
  2.183000e+01 -7.878041e-01  6.225482e-01 -9.891719e-01  1.160761e-01
  2.184000e+01 -7.921948e-01  6.169574e-01 -9.883280e-01  1.230701e-01
  2.185000e+01 -7.965313e-01  6.113394e-01 -9.874346e-01  1.300579e-01
  2.186000e+01 -8.008355e-01  6.056905e-01 -9.864920e-01  1.370376e-01
  2.187000e+01 -8.050961e-01  6.000112e-01 -9.855000e-01  1.440122e-01
  2.188000e+01 -8.093199e-01  5.943096e-01 -9.844586e-01  1.509785e-01
  2.189000e+01 -8.135049e-01  5.885586e-01 -9.833679e-01  1.579385e-01
  2.190000e+01 -8.176395e-01  5.827969e-01 -9.822277e-01  1.648904e-01
  2.191000e+01 -8.217359e-01  5.769932e-01 -9.810389e-01  1.718343e-01
  2.192000e+01 -8.257980e-01  5.711650e-01 -9.798008e-01  1.787685e-01
  2.193000e+01 -8.298209e-01  5.653138e-01 -9.785137e-01  1.856948e-01
  2.194000e+01 -8.337953e-01  5.594227e-01 -9.771779e-01  1.926099e-01
  2.195000e+01 -8.377285e-01  5.535175e-01 -9.757929e-01  1.995174e-01
  2.196000e+01 -8.416187e-01  5.475701e-01 -9.743590e-01  2.064148e-01
  2.197000e+01 -8.454696e-01  5.416065e-01 -9.728763e-01  2.133019e-01
  2.198000e+01 -8.492785e-01  5.356087e-01 -9.713452e-01  2.201775e-01
  2.199000e+01 -8.530425e-01  5.295908e-01 -9.697653e-01  2.270430e-01
  2.200000e+01 -8.567727e-01  5.235392e-01 -9.681368e-01  2.338972e-01
  2.201000e+01 -8.604426e-01  5.174658e-01 -9.664603e-01  2.407388e-01
  2.202000e+01 -8.640701e-01  5.113618e-01 -9.647352e-01  2.475693e-01
  2.203000e+01 -8.676772e-01  5.052453e-01 -9.629619e-01  2.543855e-01
  2.204000e+01 -8.712187e-01  4.991003e-01 -9.611404e-01  2.611909e-01
  2.205000e+01 -8.747361e-01  4.929201e-01 -9.592707e-01  2.679832e-01
  2.206000e+01 -8.781971e-01  4.867100e-01 -9.573529e-01  2.747622e-01
  2.207000e+01 -8.816057e-01  4.804976e-01 -9.553875e-01  2.815264e-01
  2.208000e+01 -8.849795e-01  4.742433e-01 -9.533738e-01  2.882777e-01
  2.209000e+01 -8.883076e-01  4.679677e-01 -9.513131e-01  2.950135e-01
  2.210000e+01 -8.915967e-01  4.616720e-01 -9.492046e-01  3.017347e-01
  2.211000e+01 -8.948439e-01  4.553695e-01 -9.470484e-01  3.084407e-01
  2.212000e+01 -8.980338e-01  4.490196e-01 -9.448445e-01  3.151333e-01
  2.213000e+01 -9.011766e-01  4.426531e-01 -9.425939e-01  3.218082e-01
  2.214000e+01 -9.042858e-01  4.362741e-01 -9.402961e-01  3.284671e-01
  2.215000e+01 -9.073579e-01  4.298579e-01 -9.379507e-01  3.351113e-01
  2.216000e+01 -9.103751e-01  4.234210e-01 -9.355589e-01  3.417370e-01
  2.217000e+01 -9.133368e-01  4.169767e-01 -9.331203e-01  3.483456e-01
  2.218000e+01 -9.162671e-01  4.105124e-01 -9.306343e-01  3.549386e-01
  2.219000e+01 -9.191355e-01  4.040194e-01 -9.281031e-01  3.615103e-01
  2.220000e+01 -9.219705e-01  3.975176e-01 -9.255244e-01  3.680676e-01
  2.221000e+01 -9.247706e-01  3.909704e-01 -9.228996e-01  3.746046e-01
  2.222000e+01 -9.275016e-01  3.844202e-01 -9.202289e-01  3.811229e-01
  2.223000e+01 -9.301945e-01  3.778401e-01 -9.175114e-01  3.876239e-01
  2.224000e+01 -9.328389e-01  3.712728e-01 -9.147487e-01  3.941039e-01
  2.225000e+01 -9.354476e-01  3.646579e-01 -9.119403e-01  4.005640e-01
  2.226000e+01 -9.379926e-01  3.580417e-01 -9.090855e-01  4.070060e-01
  2.227000e+01 -9.405084e-01  3.513819e-01 -9.061858e-01  4.134260e-01
  2.228000e+01 -9.429733e-01  3.447193e-01 -9.032409e-01  4.198251e-01
  2.229000e+01 -9.453747e-01  3.380521e-01 -9.002506e-01  4.262033e-01
  2.230000e+01 -9.477397e-01  3.313571e-01 -8.972147e-01  4.325619e-01
  2.231000e+01 -9.500666e-01  3.246451e-01 -8.941349e-01  4.388973e-01
  2.232000e+01 -9.523259e-01  3.179099e-01 -8.910100e-01  4.452105e-01
  2.233000e+01 -9.545639e-01  3.111733e-01 -8.878397e-01  4.515035e-01
  2.234000e+01 -9.567345e-01  3.044027e-01 -8.846260e-01  4.577720e-01
  2.235000e+01 -9.588659e-01  2.976506e-01 -8.813679e-01  4.640177e-01
  2.236000e+01 -9.609420e-01  2.908411e-01 -8.780657e-01  4.702402e-01
  2.237000e+01 -9.629679e-01  2.840477e-01 -8.747196e-01  4.764391e-01
  2.238000e+01 -9.649453e-01  2.772358e-01 -8.713291e-01  4.826161e-01
  2.239000e+01 -9.668798e-01  2.703816e-01 -8.678955e-01  4.887670e-01
  2.240000e+01 -9.687697e-01  2.635487e-01 -8.644186e-01  4.948938e-01
  2.241000e+01 -9.705992e-01  2.566870e-01 -8.608976e-01  5.009973e-01
  2.242000e+01 -9.723914e-01  2.498114e-01 -8.573344e-01  5.070742e-01
  2.243000e+01 -9.741380e-01  2.429284e-01 -8.537271e-01  5.131272e-01
  2.244000e+01 -9.758418e-01  2.360392e-01 -8.500792e-01  5.191514e-01
  2.245000e+01 -9.774740e-01  2.291200e-01 -8.463871e-01  5.251531e-01
  2.246000e+01 -9.790648e-01  2.222088e-01 -8.426533e-01  5.311267e-01
  2.247000e+01 -9.806157e-01  2.152722e-01 -8.388775e-01  5.370738e-01
  2.248000e+01 -9.821138e-01  2.083287e-01 -8.350587e-01  5.429956e-01
  2.249000e+01 -9.835470e-01  2.013747e-01 -8.311992e-01  5.488889e-01
  2.250000e+01 -9.849561e-01  1.944307e-01 -8.272979e-01  5.547546e-01
  2.251000e+01 -9.863134e-01  1.874597e-01 -8.233541e-01  5.605941e-01
  2.252000e+01 -9.875939e-01  1.804587e-01 -8.193715e-01  5.664024e-01
  2.253000e+01 -9.888562e-01  1.734709e-01 -8.153456e-01  5.721855e-01
  2.254000e+01 -9.900563e-01  1.664879e-01 -8.112799e-01  5.779385e-01
  2.255000e+01 -9.911976e-01  1.594771e-01 -8.071736e-01  5.836625e-01
  2.256000e+01 -9.922916e-01  1.524549e-01 -8.030261e-01  5.893591e-01
  2.257000e+01 -9.933552e-01  1.454375e-01 -7.988392e-01  5.950245e-01
  2.258000e+01 -9.943572e-01  1.384008e-01 -7.946113e-01  6.006618e-01
  2.259000e+01 -9.953096e-01  1.313626e-01 -7.903448e-01  6.062675e-01
  2.260000e+01 -9.962029e-01  1.243209e-01 -7.860387e-01  6.118429e-01
  2.261000e+01 -9.970729e-01  1.172768e-01 -7.816935e-01  6.173879e-01
  2.262000e+01 -9.978703e-01  1.102322e-01 -7.773088e-01  6.229017e-01
  2.263000e+01 -9.986234e-01  1.031687e-01 -7.728855e-01  6.283845e-01
  2.264000e+01 -9.993176e-01  9.610344e-02 -7.684222e-01  6.338375e-01
  2.265000e+01 -9.999704e-01  8.903228e-02 -7.639217e-01  6.392571e-01
  2.266000e+01 -1.000580e+00  8.194547e-02 -7.593816e-01  6.446463e-01
  2.267000e+01 -1.001118e+00  7.487711e-02 -7.548050e-01  6.500018e-01
  2.268000e+01 -1.001621e+00  6.777482e-02 -7.501903e-01  6.553249e-01
  2.269000e+01 -1.002077e+00  6.071194e-02 -7.455383e-01  6.606150e-01
  2.270000e+01 -1.002482e+00  5.361364e-02 -7.408489e-01  6.658723e-01
  2.271000e+01 -1.002838e+00  4.652664e-02 -7.361209e-01  6.710976e-01
  2.272000e+01 -1.003127e+00  3.943204e-02 -7.313578e-01  6.762881e-01
  2.273000e+01 -1.003391e+00  3.233590e-02 -7.265579e-01  6.814446e-01
  2.274000e+01 -1.003587e+00  2.524188e-02 -7.217203e-01  6.865684e-01
  2.275000e+01 -1.003738e+00  1.813760e-02 -7.168478e-01  6.916564e-01
  2.276000e+01 -1.003851e+00  1.103378e-02 -7.119398e-01  6.967101e-01
  2.277000e+01 -1.003888e+00  3.938774e-03 -7.069960e-01  7.017289e-01
  2.278000e+01 -1.003888e+00 -3.155307e-03 -7.020166e-01  7.067127e-01
  2.279000e+01 -1.003830e+00 -1.027006e-02 -6.970009e-01  7.116623e-01
  2.280000e+01 -1.003750e+00 -1.735953e-02 -6.919517e-01  7.165750e-01
  2.281000e+01 -1.003590e+00 -2.447555e-02 -6.868662e-01  7.214531e-01
  2.282000e+01 -1.003398e+00 -3.155929e-02 -6.817479e-01  7.262939e-01
  2.283000e+01 -1.003134e+00 -3.864641e-02 -6.765957e-01  7.310988e-01
  2.284000e+01 -1.002838e+00 -4.574766e-02 -6.714081e-01  7.358679e-01
  2.285000e+01 -1.002491e+00 -5.283599e-02 -6.661881e-01  7.405990e-01
  2.286000e+01 -1.002085e+00 -5.992781e-02 -6.609351e-01  7.452933e-01
  2.287000e+01 -1.001649e+00 -6.700362e-02 -6.556488e-01  7.499501e-01
  2.288000e+01 -1.001140e+00 -7.408952e-02 -6.503296e-01  7.545694e-01
  2.289000e+01 -1.000600e+00 -8.116066e-02 -6.449764e-01  7.591523e-01
  2.290000e+01 -9.999813e-01 -8.824225e-02 -6.395926e-01  7.636959e-01
  2.291000e+01 -9.993333e-01 -9.532593e-02 -6.341767e-01  7.682015e-01
  2.292000e+01 -9.986293e-01 -1.023944e-01 -6.287276e-01  7.726699e-01
  2.293000e+01 -9.978789e-01 -1.094454e-01 -6.232484e-01  7.770985e-01
  2.294000e+01 -9.970833e-01 -1.164992e-01 -6.177379e-01  7.814877e-01
  2.295000e+01 -9.962228e-01 -1.235566e-01 -6.121968e-01  7.858385e-01
  2.296000e+01 -9.953278e-01 -1.305912e-01 -6.066235e-01  7.901508e-01
  2.297000e+01 -9.943898e-01 -1.376183e-01 -6.010213e-01  7.944224e-01
  2.298000e+01 -9.933844e-01 -1.446600e-01 -5.953889e-01  7.986545e-01
  2.299000e+01 -9.923357e-01 -1.516755e-01 -5.897253e-01  8.028479e-01
  2.300000e+01 -9.912344e-01 -1.586934e-01 -5.840336e-01  8.069997e-01
  2.301000e+01 -9.900651e-01 -1.656924e-01 -5.783126e-01  8.111111e-01
  2.302000e+01 -9.888888e-01 -1.726904e-01 -5.725630e-01  8.151822e-01
  2.303000e+01 -9.876283e-01 -1.796695e-01 -5.667844e-01  8.192124e-01
  2.304000e+01 -9.863373e-01 -1.866639e-01 -5.609760e-01  8.232027e-01
  2.305000e+01 -9.849951e-01 -1.936309e-01 -5.551409e-01  8.271509e-01
  2.306000e+01 -9.835898e-01 -2.005974e-01 -5.492784e-01  8.310577e-01
  2.307000e+01 -9.821416e-01 -2.075460e-01 -5.433866e-01  8.349240e-01
  2.308000e+01 -9.806479e-01 -2.144842e-01 -5.374691e-01  8.387473e-01
  2.309000e+01 -9.791101e-01 -2.214186e-01 -5.315249e-01  8.425287e-01
  2.310000e+01 -9.775266e-01 -2.283449e-01 -5.255523e-01  8.462691e-01
  2.311000e+01 -9.758767e-01 -2.352458e-01 -5.195551e-01  8.499662e-01
  2.312000e+01 -9.741869e-01 -2.421361e-01 -5.135320e-01  8.536206e-01
  2.313000e+01 -9.724402e-01 -2.490299e-01 -5.074830e-01  8.572325e-01
  2.314000e+01 -9.706512e-01 -2.558872e-01 -5.014070e-01  8.608024e-01
  2.315000e+01 -9.688391e-01 -2.627533e-01 -4.953075e-01  8.643286e-01
  2.316000e+01 -9.669387e-01 -2.696032e-01 -4.891833e-01  8.678110e-01
  2.317000e+01 -9.650044e-01 -2.764328e-01 -4.830330e-01  8.712514e-01
  2.318000e+01 -9.630253e-01 -2.832480e-01 -4.768600e-01  8.746471e-01
  2.319000e+01 -9.609815e-01 -2.900493e-01 -4.706632e-01  8.779991e-01
  2.320000e+01 -9.589104e-01 -2.968447e-01 -4.644429e-01  8.813071e-01
  2.321000e+01 -9.567981e-01 -3.036008e-01 -4.581993e-01  8.845711e-01
  2.322000e+01 -9.546233e-01 -3.103788e-01 -4.519310e-01  8.877918e-01
