

                         x                       ber                       bei                       ker                       kei                 Wronskian
  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00                      -nan                      -nan
  5.730000000000000000e+00 -2.645096489664753770e-01 -9.644605222610328700e-01  4.946483091686166941e-01  8.690932344901947250e-01
  5.740000000000000000e+00 -2.576891201923872636e-01 -9.663083515873230956e-01  5.007813089966449911e-01  8.655738446600652515e-01
  5.750000000000000000e+00 -2.508556255131723713e-01 -9.681078439360933496e-01  5.068892698635527216e-01  8.620111763180303584e-01
  5.760000000000000000e+00 -2.440095075969484245e-01 -9.698589102074363701e-01  5.129718863725690298e-01  8.584054075967649262e-01
  5.770000000000000000e+00 -2.371511097350937773e-01 -9.715614637035036781e-01  5.190288543941356744e-01  8.547567187839538175e-01
  5.780000000000000000e+00 -2.302807758250599178e-01 -9.732154201331660791e-01  5.250598710811134430e-01  8.510652923132775312e-01
  5.790000000000000000e+00 -2.233988503531562819e-01 -9.748206976165494570e-01  5.310646348839244471e-01  8.473313127552905545e-01
  5.800000000000000000e+00 -2.165056783773081376e-01 -9.763772166894455878e-01  5.370428455656295362e-01  8.435549668081928757e-01
  5.810000000000000000e+00 -2.096016055097883466e-01 -9.778849003075978631e-01  5.429942042169400834e-01  8.397364432884951124e-01
  5.820000000000000000e+00 -2.026869778999238141e-01 -9.793436738508617090e-01  5.489184132711633874e-01  8.358759331215777255e-01
  5.830000000000000000e+00 -1.957621422167774138e-01 -9.807534651272395706e-01  5.548151765190809456e-01  8.319736293321447886e-01
  5.840000000000000000e+00 -1.888274456318061920e-01 -9.821142043767902801e-01  5.606841991237588523e-01  8.280297270345727949e-01
  5.850000000000000000e+00 -1.818832358014966654e-01 -9.834258242754126702e-01  5.665251876352895846e-01  8.240444234231549785e-01
  5.860000000000000000e+00 -1.749298608499780127e-01 -9.846882599385032646e-01  5.723378500054644361e-01  8.200179177622416398e-01
  5.870000000000000000e+00 -1.679676693516139770e-01 -9.859014489244879393e-01  5.781218956023758680e-01  8.159504113762769703e-01
  5.880000000000000000e+00 -1.609970103135742837e-01 -9.870653312382274000e-01  5.838770352249490419e-01  8.118421076397328725e-01
  5.890000000000000000e+00 -1.540182331583863990e-01 -9.881798493342963418e-01  5.896029811174018147e-01  8.076932119669402788e-01
  5.900000000000000000e+00 -1.470316877064684327e-01 -9.892449481201361921e-01  5.952994469836324671e-01  8.035039318018184766e-01
  5.910000000000000000e+00 -1.400377241586440143e-01 -9.902605749590812889e-01  6.009661480015344489e-01  7.992744766075029575e-01
  5.920000000000000000e+00 -1.330366930786399665e-01 -9.912266796732584210e-01  6.066028008372374269e-01  7.950050578558723010e-01
  5.930000000000000000e+00 -1.260289453755675806e-01 -9.921432145463596138e-01  6.122091236592739152e-01  7.906958890169746290e-01
  5.940000000000000000e+00 -1.190148322863883434e-01 -9.930101343262880413e-01  6.177848361526707950e-01  7.863471855483541437e-01
  5.950000000000000000e+00 -1.119947053583649151e-01 -9.938273962276769904e-01  6.233296595329650005e-01  7.819591648842782983e-01
  5.960000000000000000e+00 -1.049689164314982154e-01 -9.945949599342818305e-01  6.288433165601426879e-01  7.775320464248661263e-01
  5.970000000000000000e+00 -9.793781762095141770e-02 -9.953127876012448208e-01  6.343255315525011733e-01  7.730660515251182846e-01
  5.980000000000000000e+00 -9.090176129946170943e-02 -9.959808438572327752e-01  6.397760304004329662e-01  7.685614034838493456e-01
  5.990000000000000000e+00 -8.386110007974062584e-02 -9.965990958064474510e-01  6.451945405801311880e-01  7.640183275325229067e-01
  6.000000000000000000e+00 -7.681618679686382626e-02 -9.971675130305086535e-01  6.505807911672157092e-01  7.594370508239900606e-01
  6.010000000000000000e+00 -6.976737449065109902e-02 -9.976860675902099447e-01  6.559345128502793077e-01  7.548178024211318042e-01
  6.020000000000000000e+00 -6.271501638803749148e-02 -9.981547340271469664e-01  6.612554379443531885e-01  7.501608132854059376e-01
  6.030000000000000000e+00 -5.565946588543634731e-02 -9.985734893652183034e-01  6.665433004042911712e-01  7.454663162652990434e-01
  6.040000000000000000e+00 -4.860107653109513353e-02 -9.989423131119988305e-01  6.717978358380718961e-01  7.407345460846841073e-01
  6.050000000000000000e+00 -4.154020200744487711e-02 -9.992611872599855839e-01  6.770187815200183660e-01  7.359657393310843774e-01
  6.060000000000000000e+00 -3.447719611344405231e-02 -9.995300962877160470e-01  6.822058764039341798e-01  7.311601344438440334e-01
  6.070000000000000000e+00 -2.741241274691778171e-02 -9.997490271607589059e-01  6.873588611361557838e-01  7.263179717022062713e-01
  6.080000000000000000e+00 -2.034620588689316097e-02 -9.999179693325771900e-01  6.924774780685201048e-01  7.214394932132993905e-01
  6.090000000000000000e+00 -1.327892957593159491e-02 -1.000036914745263888e+00  6.975614712712469000e-01  7.165249429000314891e-01
  6.100000000000000000e+00 -6.210937902458961248e-03 -1.000105857830149947e+00  7.026105865457351974e-01  7.115745664888943668e-01
  6.110000000000000000e+00  8.574150169055520803e-04 -1.000124795508284707e+00  7.076245714372731694e-01  7.065886114976772543e-01
  6.120000000000000000e+00  7.925775055021058906e-03 -1.000093727190788785e+00  7.126031752476608183e-01  7.015673272230909728e-01
  6.130000000000000000e+00  1.499378809189622191e-02 -1.000012654779079418e+00  7.175461490477448311e-01  6.965109647283031536e-01
  6.140000000000000000e+00  2.206110003235926102e-02 -9.998815826649682776e-01  7.224532456898649886e-01  6.914197768303851281e-01
  6.150000000000000000e+00  2.912735682372588175e-02 -9.997005177306318362e-01  7.273242198202114951e-01  6.862940180876711301e-01
  6.160000000000000000e+00  3.619220447346428020e-02 -9.994694693484542328e-01  7.321588278910926173e-01  6.811339447870304306e-01
  6.170000000000000000e+00  4.325528906685635285e-02 -9.991884493807427951e-01  7.369568281731120201e-01  6.759398149310530484e-01
  6.180000000000000000e+00  5.031625678465427931e-02 -9.988574721793161676e-01  7.417179807672551836e-01  6.707118882251496738e-01
  6.190000000000000000e+00  5.737475392073161796e-02 -9.984765545849651592e-01  7.464420476168843064e-01  6.654504260645664519e-01
  6.200000000000000000e+00  6.443042689972805287e-02 -9.980457159267863520e-01  7.511287925196410856e-01  6.601556915213152760e-01
  6.210000000000000000e+00  7.148292229468696405e-02 -9.975649780213885479e-01  7.557779811392567872e-01  6.548279493310202410e-01
  6.220000000000000000e+00  7.853188684468492821e-02 -9.970343651719721039e-01  7.603893810172690091e-01  6.494674658796809173e-01
  6.230000000000000000e+00  8.557696747245234597e-02 -9.964539041672812753e-01  7.649627615846445585e-01  6.440745091903531058e-01
  6.240000000000000000e+00  9.261781130198427989e-02 -9.958236242804296222e-01  7.694978941733078519e-01  6.386493489097477424e-01
  6.250000000000000000e+00  9.965406567614072604e-02 -9.951435572675985682e-01  7.739945520275742740e-01  6.331922562947486176e-01
  6.260000000000000000e+00  1.066853781742353829e-01 -9.944137373666092451e-01  7.784525103154879134e-01  6.277035041988495892e-01
  6.270000000000000000e+00  1.137113966296121362e-01 -9.936342012953676744e-01  7.828715461400631147e-01  6.221833670585119634e-01
  6.280000000000000000e+00  1.207317691472083429e-01 -9.928049882501834529e-01  7.872514385504292797e-01  6.166321208794427308e-01
  6.290000000000000000e+00  1.277461441211041236e-01 -9.919261399039620219e-01  7.915919685528783663e-01  6.110500432227943371e-01
  6.300000000000000000e+00  1.347541702520567434e-01 -9.909977004042706313e-01  7.958929191218145273e-01  6.054374131912866842e-01
  6.310000000000000000e+00  1.417554965650192900e-01 -9.900197163712781844e-01  8.001540752106053464e-01  5.997945114152520508e-01
  6.320000000000000000e+00  1.487497724266427359e-01 -9.889922368955690234e-01  8.043752237623341229e-01  5.941216200386036365e-01
  6.330000000000000000e+00  1.557366475627605965e-01 -9.879153135358308566e-01  8.085561537204526752e-01  5.884190227047284231e-01
  6.340000000000000000e+00  1.627157720758552617e-01 -9.867890003164169534e-01  8.126966560393341225e-01  5.826870045423050659e-01
  6.350000000000000000e+00  1.696867964625052094e-01 -9.856133537247827184e-01  8.167965236947251244e-01  5.769258521510475165e-01
  6.360000000000000000e+00  1.766493716308122132e-01 -9.843884327087968951e-01  8.208555516940970489e-01  5.711358535873751005e-01
  6.370000000000000000e+00  1.836031489178077007e-01 -9.831142986739274625e-01  8.248735370868955570e-01  5.653172983500097534e-01
  6.380000000000000000e+00  1.905477801068374164e-01 -9.817910154803024649e-01  8.288502789746880869e-01  5.594704773655011471e-01
  6.390000000000000000e+00  1.974829174449235384e-01 -9.804186494396459324e-01  8.327855785212087365e-01  5.535956829736804206e-01
  6.400000000000000000e+00  2.044082136601033899e-01 -9.789972693120890451e-01  8.366792389623000320e-01  5.476932089130432517e-01
  6.410000000000000000e+00  2.113233219787439177e-01 -9.775269463028567763e-01  8.405310656157510968e-01  5.417633503060629925e-01
  6.420000000000000000e+00  2.182278961428310531e-01 -9.760077540588301779e-01  8.443408658910317207e-01  5.358064036444346066e-01
  6.430000000000000000e+00  2.251215904272331533e-01 -9.744397686649845180e-01  8.481084492989218469e-01  5.298226667742501475e-01
  6.440000000000000000e+00  2.320040596569376401e-01 -9.728230686407034724e-01  8.518336274610359929e-01  5.238124388811065136e-01
  6.450000000000000000e+00  2.388749592242600123e-01 -9.711577349359695856e-01  8.555162141192421303e-01  5.177760204751462340e-01
  6.460000000000000000e+00  2.457339451060243653e-01 -9.694438509274312344e-01  8.591560251449745533e-01  5.117137133760320217e-01
  6.470000000000000000e+00  2.525806738807146083e-01 -9.676815024143462571e-01  8.627528785484402675e-01  5.056258206978558539e-01
  6.480000000000000000e+00  2.594148027455954948e-01 -9.658707776144025876e-01  8.663065944877184436e-01  4.995126468339833301e-01
  6.490000000000000000e+00  2.662359895338026642e-01 -9.640117671594160028e-01  8.698169952777524731e-01  4.933744974418340684e-01
  6.500000000000000000e+00  2.730438927314008252e-01 -9.621045640909053346e-01  8.732839053992341873e-01  4.872116794275988974e-01
  6.510000000000000000e+00  2.798381714944092564e-01 -9.601492638555453201e-01  8.767071515073797832e-01  4.810245009308946109e-01
  6.520000000000000000e+00  2.866184856657937842e-01 -9.581459643004973604e-01  8.800865624405970291e-01  4.748132713093570499e-01
  6.530000000000000000e+00  2.933844957924244029e-01 -9.560947656686184954e-01  8.834219692290433069e-01  4.685783011231732878e-01
  6.540000000000000000e+00  3.001358631419976878e-01 -9.539957705935487874e-01  8.867132051030740690e-01  4.623199021195536836e-01
  6.550000000000000000e+00  3.068722497199231939e-01 -9.518490840946774073e-01  8.899601055015812874e-01  4.560383872171445880e-01
  6.560000000000000000e+00  3.135933182861729807e-01 -9.496548135719877484e-01  8.931625080802214731e-01  4.497340704903824736e-01
  6.570000000000000000e+00  3.202987323720934572e-01 -9.474130688007817775e-01  8.963202527195328601e-01  4.434072671537902821e-01
  6.580000000000000000e+00  3.269881562971786909e-01 -9.451239619262839586e-01  8.994331815329413454e-01  4.370582935462167610e-01
  6.590000000000000000e+00  3.336612551858043774e-01 -9.427876074581250141e-01  9.025011388746547837e-01  4.306874671150195888e-01
  6.600000000000000000e+00  3.403176949839216360e-01 -9.404041222647058675e-01  9.055239713474452468e-01  4.242951064001930715e-01
  6.610000000000000000e+00  3.469571424757097959e-01 -9.379736255674420006e-01  9.085015278103188507e-01  4.178815310184412110e-01
  6.620000000000000000e+00  3.535792653001873699e-01 -9.354962389348886190e-01  9.114336593860727747e-01  4.114470616471969356e-01
  6.630000000000000000e+00  3.601837319677803820e-01 -9.329720862767468751e-01  9.143202194687390908e-01  4.049920200085882958e-01
  6.640000000000000000e+00  3.667702118768472318e-01 -9.304012938377515060e-01  9.171610637309150317e-01  3.985167288533524230e-01
  6.650000000000000000e+00  3.733383753301592800e-01 -9.277839901914402107e-01  9.199560501309793300e-01  3.920215119446980627e-01
  6.660000000000000000e+00  3.798878935513363474e-01 -9.251203062338050822e-01  9.227050389201942704e-01  3.855066940421174798e-01
  6.670000000000000000e+00  3.864184387012362930e-01 -9.224103751768264631e-01  9.254078926496930970e-01  3.789726008851485516e-01
  6.680000000000000000e+00  3.929296838942978870e-01 -9.196543325418895448e-01  9.280644761773524285e-01  3.724195591770878601e-01
  6.690000000000000000e+00  3.994213032148361481e-01 -9.168523161530840680e-01  9.306746566745493363e-01  3.658478965686555926e-01
  6.700000000000000000e+00  4.058929717332893545e-01 -9.140044661303874878e-01  9.332383036328027468e-01  3.592579416416130771e-01
  6.710000000000000000e+00  4.123443655224169014e-01 -9.111109248827319477e-01  9.357552888702988400e-01  3.526500238923337607e-01
  6.720000000000000000e+00  4.187751616734472343e-01 -9.081718371009554670e-01  9.382254865383001113e-01  3.460244737153284606e-01
  6.730000000000000000e+00  4.251850383121750390e-01 -9.051873497506376580e-01  9.406487731274377851e-01  3.393816223867257055e-01
  6.740000000000000000e+00  4.315736746150068624e-01 -9.021576120648204035e-01  9.430250274738872550e-01  3.327218020477080009e-01
  6.750000000000000000e+00  4.379407508249544482e-01 -8.990827755366138484e-01  9.453541307654262503e-01  3.260453456879048375e-01
  6.760000000000000000e+00  4.442859482675748980e-01 -8.959629939116881133e-01  9.476359665473754231e-01  3.193525871287432798e-01
  6.770000000000000000e+00  4.506089493668569364e-01 -8.927984231806511016e-01  9.498704207284210581e-01  3.126438610067569625e-01
  6.780000000000000000e+00  4.569094376610524594e-01 -8.895892215713128226e-01  9.520573815863196132e-01  3.059195027568543366e-01
  6.790000000000000000e+00  4.631870978184525960e-01 -8.863355495408366364e-01  9.541967397734838094e-01  2.991798485955469915e-01
  6.800000000000000000e+00  4.694416156531074844e-01 -8.830375697677778004e-01  9.562883883224499876e-01  2.924252355041389007e-01
  6.810000000000000000e+00  4.756726781404889931e-01 -8.796954471440097832e-01  9.583322226512264588e-01  2.856560012118774250e-01
  6.820000000000000000e+00  4.818799734330956096e-01 -8.763093487665387251e-01  9.603281405685225824e-01  2.788724841790669232e-01
  6.830000000000000000e+00  4.880631908759987055e-01 -8.728794439292065022e-01  9.622760422788583090e-01  2.720750235801458055e-01
  6.840000000000000000e+00  4.942220210223294357e-01 -8.694059041142827904e-01  9.641758303875539340e-01  2.652639592867278829e-01
  6.850000000000000000e+00  5.003561556487054681e-01 -8.658889029839466260e-01  9.660274099055998113e-01  2.584396318506088564e-01
  6.860000000000000000e+00  5.064652877705967950e-01 -8.623286163716578391e-01  9.678306882544057835e-01  2.516023824867387996e-01
  6.870000000000000000e+00  5.125491116576298722e-01 -8.587252222734188652e-01  9.695855752704300927e-01  2.447525530561614815e-01
  6.880000000000000000e+00  5.186073228488292875e-01 -8.550789008389273453e-01  9.712919832096875386e-01  2.378904860489213860e-01
  6.890000000000000000e+00  5.246396181677962427e-01 -8.513898343626200053e-01  9.729498267521366595e-01  2.310165245669392793e-01
  6.900000000000000000e+00  5.306456957378230802e-01 -8.476582072746082600e-01  9.745590230059457161e-01  2.241310123068571881e-01
  6.910000000000000000e+00  5.366252549969430725e-01 -8.438842061315060226e-01  9.761194915116372670e-01  2.172342935428536371e-01
  6.920000000000000000e+00  5.425779967129147706e-01 -8.400680196071501891e-01  9.776311542461111244e-01  2.103267131094300124e-01
  6.930000000000000000e+00  5.485036229981401438e-01 -8.362098384832142705e-01  9.790939356265454940e-01  2.034086163841689089e-01
  6.940000000000000000e+00  5.544018373245157528e-01 -8.323098556397156774e-01  9.805077625141760995e-01  1.964803492704653206e-01
  6.950000000000000000e+00  5.602723445382162494e-01 -8.283682660454171312e-01  9.818725642179531065e-01  1.895422581802315477e-01
  6.960000000000000000e+00  5.661148508744094468e-01 -8.243852667481226936e-01  9.831882724980756589e-01  1.825946900165766674e-01
  6.970000000000000000e+00  5.719290639719022111e-01 -8.203610568648689372e-01  9.844548215694038564e-01  1.756379921564614554e-01
  6.980000000000000000e+00  5.777146928877164967e-01 -8.162958375720117381e-01  9.856721481047479963e-01  1.686725124333296076e-01
  6.990000000000000000e+00  5.834714481115947205e-01 -8.121898120952092077e-01  9.868401912380349206e-01  1.616985991197161420e-01
  7.000000000000000000e+00  5.891990415804338402e-01 -8.080431856993012921e-01  9.879588925673513072e-01  1.547166009098338421e-01
  7.010000000000000000e+00  5.948971866926473453e-01 -8.038561656780865498e-01  9.890281961578637525e-01  1.477268669021386221e-01
  7.020000000000000000e+00  6.005655983224544768e-01 -7.996289613439966204e-01  9.900480485446155019e-01  1.407297465818746744e-01
  7.030000000000000000e+00  6.062039928340959641e-01 -7.953617840176689438e-01  9.910183987351996868e-01  1.337255898036002817e-01
  7.040000000000000000e+00  6.118120880959755610e-01 -7.910548470174182283e-01  9.919391982123089343e-01  1.267147467736951600e-01
  7.050000000000000000e+00  6.173896034947266736e-01 -7.867083656486072589e-01  9.928104009361612214e-01  1.196975680328502152e-01
  7.060000000000000000e+00  6.229362599492033898e-01 -7.823225571929175212e-01  9.936319633468018559e-01  1.126744044385405796e-01
  7.070000000000000000e+00  6.284517799243952056e-01 -7.778976408975202631e-01  9.944038443662814644e-01  1.056456071474828126e-01
  7.080000000000000000e+00  6.339358874452647374e-01 -7.734338379641484938e-01  9.951260054007098811e-01  9.861152759807713578e-02
  7.090000000000000000e+00  6.393883081105077633e-01 -7.689313715380705095e-01  9.957984103421858345e-01  9.157251749283558914e-02
  7.100000000000000000e+00  6.448087691062348892e-01 -7.643904666969655035e-01  9.964210255706023352e-01  8.452892878079697674e-02
  7.110000000000000000e+00  6.501969992195741300e-01 -7.598113504397018147e-01  9.969938199553276731e-01  7.748111363992948904e-02
  7.120000000000000000e+00  6.555527288521937737e-01 -7.551942516750184159e-01  9.975167648567619447e-01  7.042942445952187623e-02
  7.130000000000000000e+00  6.608756900337448411e-01 -7.505394012101101965e-01  9.979898341277690242e-01  6.337421382256405962e-02
  7.140000000000000000e+00  6.661656164352224211e-01 -7.458470317391176248e-01  9.984130041149839176e-01  5.631583448811805402e-02
  7.150000000000000000e+00  6.714222433822452895e-01 -7.411173778315213973e-01  9.987862536599954243e-01  4.925463937368008892e-02
  7.160000000000000000e+00  6.766453078682530864e-01 -7.363506759204426416e-01  9.991095641004040541e-01  4.219098153753480548e-02
  7.170000000000000000e+00  6.818345485676204354e-01 -7.315471642908492792e-01  9.993829192707551423e-01  3.512521416110241846e-02
  7.180000000000000000e+00  6.869897058486873125e-01 -7.267070830676691691e-01  9.996063055033471209e-01  2.805769053127971709e-02
  7.190000000000000000e+00  6.921105217867050357e-01 -7.218306742038105892e-01  9.997797116289148986e-01  2.098876402277579418e-02
  7.200000000000000000e+00  6.971967401766972366e-01 -7.169181814680907191e-01  9.999031289771883232e-01  1.391878808044338479e-02
  7.210000000000000000e+00  7.022481065462351434e-01 -7.119698504330727164e-01  9.999765513773256933e-01  6.848116201606695485e-03
  7.220000000000000000e+00  7.072643681681265432e-01 -7.069859284628119809e-01  9.999999751582222980e-01 -2.228980816133856558e-04
  7.230000000000000000e+00  7.122452740730178199e-01 -7.019666647005122830e-01  9.999733991486939725e-01 -7.293901219975823151e-03
  7.240000000000000000e+00  7.171905750619083967e-01 -6.969123100560923394e-01  9.998968246775356565e-01 -1.436453966479682164e-02
  7.250000000000000000e+00  7.221000237185769795e-01 -6.918231171936634750e-01  9.997702555734549551e-01 -2.143445988562718817e-02
  7.260000000000000000e+00  7.269733744219189655e-01 -6.866993405189190419e-01  9.995936981648807038e-01 -2.850330838792877837e-02
  7.270000000000000000e+00  7.318103833581944207e-01 -6.815412361664361783e-01  9.993671612796465483e-01 -3.557073173074915148e-02
  7.280000000000000000e+00  7.366108085331859976e-01 -6.763490619868906130e-01  9.990906562445495557e-01 -4.263637654439354346e-02
  7.290000000000000000e+00  7.413744097842661797e-01 -6.711230775341851104e-01  9.987641968847838752e-01 -4.969988954809327984e-02
  7.300000000000000000e+00  7.461009487923732688e-01 -6.658635440524922577e-01  9.983877995232494831e-01 -5.676091756766973796e-02
  7.310000000000000000e+00  7.507901890938954860e-01 -6.605707244632121996e-01  9.979614829797360402e-01 -6.381910755319298404e-02
  7.320000000000000000e+00  7.554418960924626390e-01 -6.552448833518460434e-01  9.974852685699819062e-01 -7.087410659663419529e-02
  7.330000000000000000e+00  7.600558370706446959e-01 -6.498862869547855353e-01  9.969591801046083578e-01 -7.792556194951098952e-02
  7.340000000000000000e+00  7.646317812015567537e-01 -6.444952031460197335e-01  9.963832438879290619e-01 -8.497312104052477322e-02
  7.350000000000000000e+00  7.691694995603697712e-01 -6.390719014237593154e-01  9.957574887166348659e-01 -9.201643149318923472e-02
  7.360000000000000000e+00  7.736687651357264978e-01 -6.336166528969792049e-01  9.950819458783539695e-01 -9.905514114344909428e-02
  7.370000000000000000e+00  7.781293528410620435e-01 -6.281297302718802164e-01  9.943566491500875486e-01 -1.060888980572882352e-01
  7.380000000000000000e+00  7.825510395258285148e-01 -6.226114078382703877e-01  9.935816347965209130e-01 -1.131173505483263285e-01
  7.390000000000000000e+00  7.869336039866231318e-01 -6.170619614558666735e-01  9.927569415682102805e-01 -1.201401471954030810e-01
  7.400000000000000000e+00  7.912768269782193208e-01 -6.114816685405177476e-01  9.918826106996452555e-01 -1.271569368601492186e-01
  7.410000000000000000e+00  7.955804912245001621e-01 -6.058708080503485368e-01  9.909586859071871146e-01 -1.341673687045433334e-01
  7.420000000000000000e+00  7.998443814292937102e-01 -6.002296604718272586e-01  9.899852133868829963e-01 -1.411710922084537097e-01
  7.430000000000000000e+00  8.040682842871095953e-01 -5.945585078057556052e-01  9.889622418121561096e-01 -1.481677571871642584e-01
  7.440000000000000000e+00  8.082519884937763925e-01 -5.888576335531828433e-01  9.878898223313720722e-01 -1.551570138088836803e-01
  7.450000000000000000e+00  8.123952847569792253e-01 -5.831273227012444771e-01  9.867680085652815028e-01 -1.621385126122369815e-01
  7.460000000000000000e+00  8.164979658066970580e-01 -5.773678617089262491e-01  9.855968566043389950e-01 -1.691119045237384718e-01
  7.470000000000000000e+00  8.205598264055391708e-01 -5.715795384927541564e-01  9.843764250058986066e-01 -1.760768408752453633e-01
  7.480000000000000000e+00  8.245806633589802915e-01 -5.657626424124112216e-01  9.831067747912860034e-01 -1.830329734213911065e-01
  7.490000000000000000e+00  8.285602755254938803e-01 -5.599174642562817557e-01  9.817879694427474060e-01 -1.899799543569975856e-01
  7.500000000000000000e+00  8.324984638265830371e-01 -5.540442962269238148e-01  9.804200749002754905e-01 -1.969174363344653065e-01
  7.510000000000000000e+00  8.363950312567085569e-01 -5.481434319264706122e-01  9.790031595583124030e-01 -2.038450724811407017e-01
  7.520000000000000000e+00  8.402497828931136057e-01 -5.422151663419615978e-01  9.775372942623300516e-01 -2.107625164166596924e-01
  7.530000000000000000e+00  8.440625259055445644e-01 -5.362597958306039790e-01  9.760225523052878474e-01 -2.176694222702666342e-01
  7.540000000000000000e+00  8.478330695658674963e-01 -5.302776181049653810e-01  9.744590094239680714e-01 -2.245654446981077838e-01
  7.550000000000000000e+00  8.515612252575798115e-01 -5.242689322180984281e-01  9.728467437951890525e-01 -2.314502389004984177e-01
  7.560000000000000000e+00  8.552468064852166224e-01 -5.182340385485979963e-01  9.711858360318963410e-01 -2.383234606391627460e-01
  7.570000000000000000e+00  8.588896288836513111e-01 -5.121732387855918646e-01  9.694763691791320802e-01 -2.451847662544457540e-01
  7.580000000000000000e+00  8.624895102272898741e-01 -5.060868359136655422e-01  9.677184287098827697e-01 -2.520338126824961147e-01
  7.590000000000000000e+00  8.660462704391585361e-01 -4.999751341977220335e-01  9.659121025208056351e-01 -2.588702574724193073e-01
  7.600000000000000000e+00  8.695597315998842361e-01 -4.938384391677772908e-01  9.640574809278338129e-01 -2.656937588034000928e-01
  7.610000000000000000e+00  8.730297179565674656e-01 -4.876770576036921243e-01  9.621546566616605726e-01 -2.725039755017934819e-01
  7.620000000000000000e+00  8.764560559315470811e-01 -4.814912975198413511e-01  9.602037248631028022e-01 -2.793005670581833488e-01
  7.630000000000000000e+00  8.798385741310566004e-01 -4.752814681497209418e-01  9.582047830783439856e-01 -2.860831936444078276e-01
  7.640000000000000000e+00  8.831771033537715821e-01 -4.690478799304939430e-01  9.561579312540569159e-01 -2.928515161305506521e-01
  7.650000000000000000e+00  8.864714765992476235e-01 -4.627908444874759503e-01  9.540632717324063804e-01 -2.996051961018975794e-01
  7.660000000000000000e+00  8.897215290762485967e-01 -4.565106746185609345e-01  9.519209092459320748e-01 -3.063438958758570575e-01
  7.670000000000000000e+00  8.929270982109646706e-01 -4.502076842785881722e-01  9.497309509123119981e-01 -3.130672785188442813e-01
  7.680000000000000000e+00  8.960880236551197171e-01 -4.438821885636510935e-01  9.474935062290065908e-01 -3.197750078631278039e-01
  7.690000000000000000e+00  8.992041472939676894e-01 -4.375345036953488148e-01  9.452086870677838846e-01 -3.264667485236378523e-01
  7.700000000000000000e+00  9.022753132541776004e-01 -4.311649470049811904e-01  9.428766076691259377e-01 -3.331421659147355110e-01
  7.710000000000000000e+00  9.053013679116066353e-01 -4.247738369176881036e-01  9.404973846365168334e-01 -3.398009262669419361e-01
  7.720000000000000000e+00  9.082821598989611207e-01 -4.183614929365339043e-01  9.380711369306125322e-01 -3.464426966436267548e-01
  7.730000000000000000e+00  9.112175401133448093e-01 -4.119282356265376544e-01  9.355979858632928612e-01 -3.530671449576548341e-01
  7.740000000000000000e+00  9.141073617236942784e-01 -4.054743865986501325e-01  9.330780550915959481e-01 -3.596739399879905629e-01
  7.750000000000000000e+00  9.169514801781009055e-01 -3.990002684936782804e-01  9.305114706115353922e-01 -3.662627513962588389e-01
  7.760000000000000000e+00  9.197497532110191846e-01 -3.925062049661579875e-01  9.278983607518004932e-01 -3.728332497432619139e-01
  7.770000000000000000e+00  9.225020408503609256e-01 -3.859925206681759585e-01  9.252388561673398404e-01 -3.793851065054512904e-01
  7.780000000000000000e+00  9.252082054244750216e-01 -3.794595412331415277e-01  9.225330898328285944e-01 -3.859179940913538261e-01
  7.790000000000000000e+00  9.278681115690124520e-01 -3.729075932595092028e-01  9.197811970360197802e-01 -3.924315858579512429e-01
  7.800000000000000000e+00  9.304816262336761319e-01 -3.663370042944527856e-01  9.169833153709799286e-01 -3.989255561270122056e-01
  7.810000000000000000e+00  9.330486186888552878e-01 -3.597481028174918428e-01  9.141395847312094001e-01 -4.053995802013761703e-01
  7.820000000000000000e+00  9.355689605321440468e-01 -3.531412182240714169e-01  9.112501473026477408e-01 -4.118533343811881710e-01
  7.830000000000000000e+00  9.380425256947438711e-01 -3.465166808090957370e-01  9.083151475565644129e-01 -4.182864959800837481e-01
  7.840000000000000000e+00  9.404691904477495566e-01 -3.398748217504168029e-01  9.053347322423352644e-01 -4.246987433413231949e-01
  7.850000000000000000e+00  9.428488334083184446e-01 -3.332159730922786431e-01  9.023090503801050869e-01 -4.310897558538743334e-01
  7.860000000000000000e+00  9.451813355457225560e-01 -3.265404677287181043e-01  8.992382532533366434e-01 -4.374592139684429939e-01
  7.870000000000000000e+00  9.474665801872833430e-01 -3.198486393869229705e-01  8.961224944012465231e-01 -4.438067992134504173e-01
  7.880000000000000000e+00  9.497044530241887480e-01 -3.131408226105482927e-01  8.929619296111282160e-01 -4.501321942109567633e-01
  7.890000000000000000e+00  9.518948421171922947e-01 -3.064173527429917265e-01  8.897567169105627776e-01 -4.564350826925299458e-01
  7.900000000000000000e+00  9.540376379021938990e-01 -2.996785659106287406e-01  8.865070165595174850e-01 -4.627151495150589853e-01
  7.910000000000000000e+00  9.561327331957021481e-01 -2.929247990060085335e-01  8.832129910423328702e-01 -4.689720806765111014e-01
  7.920000000000000000e+00  9.581800232001777538e-01 -2.861563896710114920e-01  8.798748050595985390e-01 -4.752055633316317452e-01
  7.930000000000000000e+00  9.601794055092579080e-01 -2.793736762799690602e-01  8.764926255199181730e-01 -4.814152858075868018e-01
  7.940000000000000000e+00  9.621307801128612955e-01 -2.725769979227468361e-01  8.730666215315641371e-01 -4.876009376195461631e-01
