

#                      t                    fai                   fai'                    gai                   gai'                    hai                   hai'
#              =========              =========              =========              =========              =========              =========              =========
 -1.918000000000000e+01  7.572551542394516e+06 -1.370252244501118e+07 -1.435978238822971e+07  6.748522510232335e+07 -2.917316031049125e+07 -6.676997490025448e+07
 -1.917000000000000e+01  3.513621130095372e+06 -1.781858687780717e+06 -2.049795130318163e+06  1.963956906051669e+07  4.063593924472817e+07  6.330306263139771e+06
 -1.916000000000000e+01  1.392211619408914e+07 -1.007817703821717e+07  6.910808813043866e+06  6.283127558695094e+07  5.264253793209805e+07 -7.617264803344643e+07
 -1.915000000000000e+01  1.857050114968871e+06 -4.040759141156111e+06 -1.827279376677896e+07  5.823533546565559e+06 -2.695127532702518e+07 -4.528096071920171e+07
 -1.914000000000000e+01  2.176062525326763e+06 -1.259237688249829e+06  3.832953611397550e+06  3.802974456848523e+07  7.635368417905812e+06 -9.022384753435820e+07
 -1.913000000000000e+01 -1.087836773010444e+06  7.624081528942268e+06 -1.808406787753496e+06  7.047321410040680e+07 -1.840226835943346e+07  1.255006112446267e+07
 -1.912000000000000e+01 -3.010034943785592e+06 -6.600680571280085e+05 -1.021795825499067e+07  6.631807669240837e+07  1.406116666741939e+07 -3.350166290582361e+07
 -1.911000000000000e+01  1.939318460545879e+06 -1.122419316769218e+07 -2.143441076739241e+06 -6.963743655937766e+07 -2.112321293404928e+07  2.552261177847216e+07
 -1.910000000000000e+01  4.640838290437914e+06 -1.398787814603296e+07 -1.700566119984592e+07  2.412634008428689e+07 -1.671613839431266e+07 -3.040329536233121e+06
 -1.909000000000000e+01  6.033567787395099e+06 -6.939534668780568e+06  1.711111410236803e+05  4.271887841928163e+07 -3.873635213344094e+07 -5.375091481497096e+07
 -1.908000000000000e+01  4.451674971438200e+06 -5.736392017241254e+06 -9.196300890539680e+06  2.510592225744022e+07 -2.725151683965518e+07 -2.499415774356154e+07
 -1.907000000000000e+01  1.885474829227963e+06  2.540650597570656e+06  2.180332520767420e+06  2.593503005160747e+07 -2.090997004330420e+07  1.507163493479535e+07
 -1.906000000000000e+01  1.007101761627392e+06 -1.622693300139928e+07  1.764466885012382e+05  2.343201115614529e+07 -1.854866560109121e+06  9.128786758086832e+06
 -1.905000000000000e+01  2.596193541368654e+06 -1.660393641079203e+06 -3.207013905640094e+05  1.700276534407084e+07 -1.061543108724350e+07  2.409211658265061e+07
 -1.904000000000000e+01  3.328084506753905e+06 -1.472573942539999e+07 -8.815271504692314e+06  8.063382942899818e+06 -2.199895581285599e+07  7.071885856133798e+06
 -1.903000000000000e+01  2.048372695920078e+06  5.180560173683394e+05 -1.056815458815901e+07  5.363874758103716e+07 -6.803246857247122e+06  4.582293810414144e+06
 -1.902000000000000e+01 -1.125501400185122e+06  4.863819532658414e+06 -5.476613908863426e+06 -8.241661094325761e+05 -3.500965925043955e+07 -1.319835915264639e+07
 -1.901000000000000e+01  4.720725880365242e+06 -2.371820630148177e+06 -1.117176914053560e+06 -8.210525794552408e+06 -9.969003231632045e+06 -2.166391260590168e+07
 -1.900000000000000e+01  9.327481259002429e+06  2.442668499960883e+06  2.902387900320157e+06 -2.062540918569871e+07 -5.187909326499658e+06 -3.689337630357786e+07
 -1.899000000000000e+01  1.716560346420178e+06 -4.471457085132720e+06  2.314219923357318e+06  1.927250237026527e+07 -3.497728575892359e+07  1.347048978298936e+07
 -1.898000000000000e+01  3.140214781550067e+06  5.278107570621322e+06 -2.580509496179931e+06  1.711391154958419e+07  6.787346231355793e+04 -1.448566336450965e+07
 -1.897000000000000e+01  2.239219761082433e+06  1.524135508691404e+06 -6.199541896560771e+06  4.427336260006277e+07 -3.545833973701015e+06 -6.351529734752799e+06
 -1.896000000000000e+01  3.906862614872391e+06 -1.086494653568287e+07  6.712026395509116e+06  1.881111158256793e+07 -6.065135845566930e+05 -1.202140483066332e+07
 -1.895000000000000e+01  1.311336031728367e+06  1.400581168037744e+06 -2.624498537363036e+04  2.934464752654397e+07 -1.468890311701284e+07 -4.230774957718544e+07
 -1.894000000000000e+01  5.360643115159537e+06 -3.967263709752105e+06  1.255465250541469e+06  7.954438292204536e+06  9.748402721663052e+06 -4.370796985506726e+07
 -1.893000000000000e+01  3.729392141617093e+06 -7.667828600175195e+06 -3.089712280207264e+06  2.667147370884530e+07 -9.520750102544840e+06 -8.503136427967165e+06
 -1.892000000000000e+01  3.220638686682440e+06 -6.383738439103960e+06  3.608363257761824e+06  1.351447165709512e+07 -1.079222089508443e+06 -2.421515298424273e+07
 -1.891000000000000e+01 -1.127841775973382e+06  3.734392004969462e+06 -2.063774411186598e+06  1.055086839281006e+07  6.756605132892182e+06 -2.193072398332097e+07
 -1.890000000000000e+01  1.082350115121914e+06 -4.962851318048760e+06  4.577751083460799e+06  1.571050190833341e+07  6.029246027814877e+06 -1.321166546613493e+06
 -1.889000000000000e+01  2.792331167717228e+06 -2.001176884264597e+06  1.169209297889203e+05  1.564549848374537e+07 -1.436088968993437e+07 -4.344259833736903e+06
 -1.888000000000000e+01 -2.714651185731721e+05  4.624410861754339e+06  1.026397642481928e+05  7.602095342309293e+05 -1.739016614331262e+07 -2.084626824928854e+07
 -1.887000000000000e+01 -1.155752848415312e+06  9.774051607647735e+05 -7.460233725467622e+05  1.128098032499310e+07 -8.693071031990789e+06 -5.311102568207026e+06
 -1.886000000000000e+01 -1.652294075875028e+06 -1.781592625094621e+06 -3.426190849562950e+05  1.616685520469081e+07 -1.897439352867619e+06 -5.769566780860199e+06
 -1.885000000000000e+01  7.325337153650334e+05 -5.774220733145957e+06  8.306054165795713e+05  1.197644553120420e+06 -5.124320006287639e+06 -1.558310568456657e+07
 -1.884000000000000e+01  4.864413761747388e+06 -3.678761147194893e+06  1.241630740398575e+06  1.009353649122087e+07  1.833547314616822e+07 -1.398962042815148e+07
 -1.883000000000000e+01  2.751382001240586e+06 -5.834496188152976e+06  3.210649845634965e+06 -2.587237492480254e+06 -2.897399772598518e+06 -1.446004295539209e+07
 -1.882000000000000e+01  2.173711417609249e+06  3.170897700106563e+06  1.675395992181129e+05  7.351969207576495e+06 -6.727738725504185e+05 -1.227497415797915e+07
 -1.881000000000000e+01  2.455492886735367e+06 -7.820261082672722e+05 -2.107844150924233e+06  1.181257584411667e+07  4.417020745840847e+06 -3.568624483754079e+06
 -1.880000000000000e+01  5.912560022835584e+05 -2.205984128088645e+06  1.019560754002270e+06  9.298024436533188e+06  1.695092348907801e+07  5.067423655993246e+06
 -1.879000000000000e+01  9.124957952303502e+05  8.285824502742378e+05 -2.240319585430284e+04  2.232089856347188e+07 -1.582074595762905e+06 -2.994046779306903e+06
 -1.878000000000000e+01  7.318556523106887e+04 -1.174785660190667e+06 -1.757350623090223e+06  1.640912095391008e+07 -1.506945674584986e+07 -4.166386583571984e+06
 -1.877000000000000e+01 -3.276185673067888e+05 -4.398625110850908e+05  4.745508745207432e+04  4.036021515298509e+06 -3.247614267177168e+05 -1.401221372209268e+07
 -1.876000000000000e+01  9.384544976424861e+05 -4.384441167461707e+06 -2.937745201866251e+06  2.877158801954946e+06 -6.134819832746590e+05  1.341262596838320e+06
 -1.875000000000000e+01  1.662974808583958e+06 -1.225885842698946e+06  2.161951297534116e+06  4.228219159542914e+06  1.679856113686897e+06 -5.000786591586038e+06
 -1.874000000000000e+01  2.225658322562669e+06  1.056659658827603e+06  9.645883036026661e+05  8.336570188730777e+06  2.232027855464632e+06 -6.041529021647876e+06
 -1.873000000000000e+01  1.374268476053364e+06 -1.415984850460549e+06  3.885594956352234e+05  5.204141646073553e+06 -8.753675406604258e+06 -7.131524744508291e+06
 -1.872000000000000e+01  3.388536937464046e+06 -2.019482768972573e+06  1.567373528077842e+06  5.239650287804761e+05  4.139643589695408e+06 -1.179005461127308e+06
 -1.871000000000000e+01  8.968401901007080e+05  2.243159902254186e+06  2.041827480416148e+06  5.790515107627621e+06 -3.046129092558941e+06 -3.714871334951595e+06
 -1.870000000000000e+01  2.748681420642324e+05  2.386234332510084e+06 -1.002761622749323e+06  7.050712165480095e+06  4.365386950595209e+04 -2.623781468594221e+06
 -1.869000000000000e+01  2.119759926075747e+04 -1.150285069132025e+06 -3.209077207988048e+05  3.017028060383988e+06 -5.550713941793394e+06  2.417798875582081e+05
 -1.868000000000000e+01  5.276270085534260e+05 -1.126346952515766e+06 -2.197950642383768e+03 -6.241068783743780e+06 -1.669514586331073e+06 -1.239445497586761e+07
 -1.867000000000000e+01  1.756111622634715e+06 -1.138494717691665e+06  6.642615769851955e+05  1.302344100455227e+06  7.628199394384081e+06 -3.447186782630287e+06
 -1.866000000000000e+01  5.647668531002513e+05 -2.781299888466793e+06 -1.245145956742872e+06  1.730139840374667e+06 -5.426248639522314e+06 -6.199112748091510e+06
 -1.865000000000000e+01  4.029227392384727e+05  6.895406414515451e+05 -1.157630547240400e+06  4.010730382825632e+06 -1.027275858285704e+05  1.650022294887840e+06
 -1.864000000000000e+01  1.868939242571011e+06  1.900600194765014e+05  1.775806425572801e+06 -2.185982394428751e+06  2.286240387586729e+06 -1.293395041026662e+06
 -1.863000000000000e+01  7.187473420015615e+05  5.032765844056092e+05 -7.320057429802058e+05  3.153410132994396e+06 -4.872687240944619e+05 -3.436188771434183e+06
 -1.862000000000000e+01  7.016880824911834e+04  1.805189187149627e+05 -1.743009995515247e+06  2.700835136911004e+06 -1.171356187874039e+07  3.837772955407775e+06
 -1.861000000000000e+01  9.305701106733275e+05 -1.603638227984290e+04 -9.486925649466192e+05  7.712655236812388e+06 -1.421578397221080e+06  2.369032416493741e+06
 -1.860000000000000e+01  3.353613908371106e+05  1.440166490311149e+06 -1.160761169588391e+06  2.553187859577972e+06 -2.389644266464444e+06  6.240674415207037e+06
 -1.859000000000000e+01  1.393769477272939e+06 -1.143474884804749e+06  5.175914228165864e+05  3.464090036286221e+06  5.442449575984706e+06 -3.664467670961916e+06
 -1.858000000000000e+01  9.496746990253729e+05 -1.475718282508702e+05 -6.344174625812656e+05  3.638282586565607e+06  1.103800994356415e+06 -2.421037986908406e+05
 -1.857000000000000e+01 -3.392002613679880e+03 -2.137197406525072e+05 -6.568097538500840e+05  1.632137474512468e+06 -2.024076933432681e+06  4.668865827842756e+05
 -1.856000000000000e+01  2.744833379843124e+05 -7.881147582360057e+05 -6.857953597533656e+05  6.167691106645048e+06  6.148625562983582e+05  1.796886414819344e+06
 -1.855000000000000e+01  4.174900695780455e+05 -4.481901820611718e+05 -1.064279085916983e+06  1.009678557754942e+06 -9.535302084893224e+04  1.272073630052726e+06
 -1.854000000000000e+01  1.406188745093405e+05  8.483639962333026e+05 -9.759245102152561e+05  4.389357147292430e+06 -2.755516189051544e+06 -4.679766772157021e+06
 -1.853000000000000e+01  4.126560725239321e+05  1.187462807352020e+06  1.031204205957272e+06  1.314371348400547e+06 -3.225799422354126e+06 -2.154694244171730e+06
 -1.852000000000000e+01  2.370057127384389e+05 -4.349516663891943e+05  3.079524386409465e+05  4.002279807280392e+06 -6.290800354290102e+05 -2.030652605271690e+06
 -1.851000000000000e+01  9.801700602070317e+05 -2.202863235247320e+05  5.288474598241685e+05 -1.790836685285020e+06 -1.664931636222358e+06 -4.197933866483285e+06
 -1.850000000000000e+01 -2.827608087764645e+05 -1.005678947926624e+06  1.178490104061106e+05  7.189233392219691e+05 -2.953380447058456e+06 -6.584132546841827e+05
 -1.849000000000000e+01  2.695923366877199e+05 -4.550149512245513e+04 -1.549359117289113e+05  3.151672783223483e+06  4.788209206116244e+05  4.268596470606648e+05
 -1.848000000000000e+01  4.345864815248045e+05 -5.780944754732745e+05  2.702932247439876e+05 -1.022462152848434e+06 -1.480386874862685e+06 -4.476530720692250e+06
 -1.847000000000000e+01  2.846801671478382e+05  4.910298922620473e+05 -7.058977114819241e+05  3.125590767589875e+06  1.957900425710983e+06 -3.604099637238282e+06
 -1.846000000000000e+01  8.901786245247400e+03  4.220620635679454e+05 -8.734417254156349e+05  1.759346800909358e+06  1.666525859262096e+06  4.698082487927068e+05
 -1.845000000000000e+01  1.356816038131344e+05 -2.108686515070044e+05 -5.305536839926473e+05  7.428618859723976e+05  2.920764402514463e+05 -1.898440652006946e+06
 -1.844000000000000e+01  1.234236105607223e+05  7.328700430600657e+05  6.677852050809979e+05  1.243288489827554e+06 -2.142472747736865e+06 -4.869387048412622e+06
 -1.843000000000000e+01  3.003579107293937e+05 -3.027518175147004e+05 -1.221197137040641e+05  2.430196124815831e+06 -3.389914103873389e+06 -3.231897393712446e+06
 -1.842000000000000e+01  9.540798922340403e+04  3.129731398380774e+05  7.886310345996222e+04  1.848255145984362e+06  7.456305684537505e+05 -4.741376925448978e+05
 -1.841000000000000e+01  2.468375009638974e+05 -4.262438698379638e+05 -1.942254205235925e+05  2.050944822511555e+06  6.844884004284316e+03 -1.696656005184630e+06
 -1.840000000000000e+01  2.561824365744406e+05 -6.547017158780250e+05  4.280319327121045e+05  3.416462873473440e+05 -1.074758882401618e+06 -8.195901696222838e+05
 -1.839000000000000e+01  2.749284966239028e+05 -5.424736105479563e+05  2.532735449737932e+05  3.947254783467158e+04 -2.665779510073594e+06 -5.189956641436812e+05
 -1.838000000000000e+01  4.540716679820567e+05  2.776866608041901e+05 -1.971634594912920e+05  1.325559184672467e+06 -1.205662300668850e+05  1.291598857116619e+06
 -1.837000000000000e+01 -1.192651553550479e+05 -2.808313083605581e+05 -6.373701994377026e+04  3.223742851852472e+05  2.874677443695781e+05 -3.411454684612908e+06
 -1.836000000000000e+01 -3.580326437192048e+05  2.444631191788021e+05  8.552957876703695e+04  7.661379970398999e+05 -1.835570004029391e+06  2.034112610405099e+06
 -1.835000000000000e+01 -1.446166319341224e+05 -1.396725494826644e+05 -2.537793449286994e+05  1.541281669059945e+06 -1.678492704327322e+06 -3.601886109449727e+05
 -1.834000000000000e+01  4.943624530177618e+05 -2.741941363235060e+05  3.253634864349013e+05  7.522130639924615e+05  2.389544106700695e+04  9.197100940873621e+05
 -1.833000000000000e+01 -4.321173213793013e+05  7.776144695510318e+04 -5.611540215032154e+05  8.027729295634733e+05  6.243878370936395e+05 -1.846790837846349e+06
 -1.832000000000000e+01  3.785920842325334e+05 -7.118828938129613e+04 -2.117195600834995e+05  1.543489605482504e+06 -1.269662447802105e+06 -1.625609220642916e+05
