  s =      1.20000000000000
                      a                     f1                     f2                  delta                   frac
       2.20000000000000    0.00716251557590223    0.00716251557590223  -1.73472347597681e-18  -2.42194723012284e-16
       2.40000000000000    0.00419252206647128    0.00419252206647128  -1.73472347597681e-18  -4.13766093170947e-16
       2.60000000000000    0.00256792986634617    0.00256792986634617       0.00000000000000       0.00000000000000
       2.80000000000000    0.00163463427051598    0.00163463427051598  -2.16840434497101e-19  -1.32653791987766e-16
       3.00000000000000    0.00107555303632153    0.00107555303632153       0.00000000000000       0.00000000000000
       3.20000000000000   0.000728311332832736   0.000728311332832736  -2.16840434497101e-19  -2.97730413796678e-16
       3.40000000000000   0.000505735018988740   0.000505735018988740  -1.08420217248550e-19  -2.14381470884389e-16
       3.60000000000000   0.000359057749676162   0.000359057749676162  -1.08420217248550e-19  -3.01957602492456e-16
       3.80000000000000   0.000259995465948634   0.000259995465948634       0.00000000000000       0.00000000000000
       4.00000000000000   0.000191610628945320   0.000191610628945320   2.71050543121376e-20   1.41459033151405e-16
       4.20000000000000   0.000143467198198940   0.000143467198198940   5.42101086242752e-20   3.77857163901009e-16
       4.40000000000000   0.000108968578845221   0.000108968578845221  -1.35525271560688e-20  -1.24370963627220e-16
       4.60000000000000   8.38478860705478e-05   8.38478860705478e-05   2.71050543121376e-20   3.23264611457610e-16
       4.80000000000000   6.52869342999299e-05   6.52869342999300e-05  -1.35525271560688e-20  -2.07584064122358e-16
       5.00000000000000   5.13886617825960e-05   5.13886617825960e-05   6.77626357803440e-21   1.31863009134232e-16
max(abs(diff)) = 3.63797880709171e-12
max(abs(frac)) = 4.13766093170947e-16

  s =      6.60000000000000
                      a                     f1                     f2                  delta                   frac
      0.200000000000000       41039.8032038258       41039.8032038258   7.27595761418343e-12   1.77290265697598e-16
      0.400000000000000       423.174054147634       423.174054147634       0.00000000000000       0.00000000000000
      0.600000000000000       29.1677521947963       29.1677521947963   3.55271367880050e-15   1.21802792860888e-16
      0.800000000000000       4.38317890041254       4.38317890041254   8.88178419700125e-16   2.02633394593255e-16
       1.00000000000000       1.01116101415427       1.01116101415427       0.00000000000000       0.00000000000000
       1.20000000000000      0.306260017013346      0.306260017013346  -1.11022302462516e-16  -3.62509946760950e-16
       1.40000000000000      0.112016089073174      0.112016089073174   2.77555756156289e-17   2.47782044930151e-16
       1.60000000000000     0.0470564069761679     0.0470564069761679   2.08166817117217e-17   4.42377203220477e-16
       1.80000000000000     0.0219780725533648     0.0219780725533648   3.46944695195361e-18   1.57859473051128e-16
       2.00000000000000     0.0111610141542710     0.0111610141542710       0.00000000000000       0.00000000000000
       2.20000000000000    0.00606479467553608    0.00606479467553608  -8.67361737988404e-19  -1.43015845447684e-16
       2.40000000000000    0.00348479920553729    0.00348479920553729   4.33680868994202e-19   1.24449313551578e-16
       2.60000000000000    0.00209828984468758    0.00209828984468758       0.00000000000000       0.00000000000000
       2.80000000000000    0.00131468761158863    0.00131468761158863       0.00000000000000       0.00000000000000
       3.00000000000000   0.000852358601357728   0.000852358601357728  -2.16840434497101e-19  -2.54400476691024e-16
       3.20000000000000   0.000569255519678067   0.000569255519678067       0.00000000000000       0.00000000000000
       3.40000000000000   0.000390190059826609   0.000390190059826609   5.42101086242752e-20   1.38932572112075e-16
       3.60000000000000   0.000273655255651410   0.000273655255651410       0.00000000000000       0.00000000000000
       3.80000000000000   0.000195875927629782   0.000195875927629782  -5.42101086242752e-20  -2.76757380451241e-16
       4.00000000000000   0.000142781292754454   0.000142781292754454   2.71050543121376e-20   1.89836173837921e-16
       4.20000000000000   0.000105797775862109   0.000105797775862109   1.35525271560688e-20   1.28098412708906e-16
       4.40000000000000   7.95630990288661e-05   7.95630990288661e-05       0.00000000000000       0.00000000000000
       4.60000000000000   6.06435377293854e-05   6.06435377293854e-05   1.35525271560688e-20   2.23478505105447e-16
       4.80000000000000   4.67928799681507e-05   4.67928799681507e-05   1.35525271560688e-20   2.89627976848043e-16
       5.00000000000000   3.65129134458453e-05   3.65129134458452e-05   6.77626357803440e-21   1.85585398110856e-16
max(abs(diff)) = 7.27595761418343e-12
max(abs(frac)) = 4.42377203220477e-16

  s =      6.80000000000000
                      a                     f1                     f2                  delta                   frac
      0.200000000000000       56623.7058099852       56623.7058099852       0.00000000000000       0.00000000000000
      0.400000000000000       508.254517955540       508.254517955540       0.00000000000000       0.00000000000000
      0.600000000000000       32.2957431321183       32.2957431321183  -1.42108547152020e-14  -4.40022533529171e-16
      0.800000000000000       4.57967400138488       4.57967400138488  -1.77635683940025e-15  -3.87878446994935e-16
       1.00000000000000       1.00965032234471       1.00965032234471  -4.44089209850063e-16  -4.39844567987413e-16
       1.20000000000000      0.294585165301979      0.294585165301979   1.66533453693773e-16   5.65315139080613e-16
       1.40000000000000      0.104366953420243      0.104366953420243       0.00000000000000       0.00000000000000
       1.60000000000000     0.0426405855564209     0.0426405855564209  -1.38777878078145e-17  -3.25459597393467e-16
       1.80000000000000     0.0194299189815241     0.0194299189815241  -6.93889390390723e-18  -3.57124181037781e-16
       2.00000000000000    0.00965032234471189    0.00965032234471189   3.46944695195361e-18   3.59516172416228e-16
       2.20000000000000    0.00513918218646090    0.00513918218646090  -2.60208521396521e-18  -5.06322819381723e-16
       2.40000000000000    0.00289889333895876    0.00289889333895876  -4.33680868994202e-19  -1.49602216530662e-16
       2.60000000000000    0.00171601621390766    0.00171601621390766   2.16840434497101e-19   1.26362695608405e-16
       2.80000000000000    0.00105831964871925    0.00105831964871925  -2.16840434497101e-19  -2.04891248839153e-16
       3.00000000000000   0.000676116446297551   0.000676116446297551   2.16840434497101e-19   3.20714627908448e-16
       3.20000000000000   0.000445369327458324   0.000445369327458324   1.08420217248550e-19   2.43438895685280e-16
       3.40000000000000   0.000301345490011143   0.000301345490011143  -1.08420217248550e-19  -3.59787091038069e-16
       3.60000000000000   0.000208780299985090   0.000208780299985090       0.00000000000000       0.00000000000000
       3.80000000000000   0.000147724385437129   0.000147724385437129  -2.71050543121376e-20  -1.83483953796331e-16
       4.00000000000000   0.000106509249399737   0.000106509249399737   2.71050543121376e-20   2.54485450464591e-16
       4.20000000000000   7.81038158746748e-05   7.81038158746748e-05   4.06575814682064e-20   5.20558195689766e-16
       4.40000000000000   5.81568051527659e-05   5.81568051527659e-05  -2.03287907341032e-20  -3.49551366872779e-16
       4.60000000000000   4.39097848893284e-05   4.39097848893284e-05   6.77626357803440e-21   1.54322404336835e-16
       4.80000000000000   3.35755347838863e-05   3.35755347838863e-05  -1.35525271560688e-20  -4.03642927604924e-16
       5.00000000000000   2.59728778926027e-05   2.59728778926027e-05       0.00000000000000       0.00000000000000
max(abs(diff)) = 1.42108547152020e-14
max(abs(frac)) = 5.65315139080613e-16

  s =      7.00000000000000
                      a                     f1                     f2                  delta                   frac
      0.200000000000000       78125.2834394502       78125.2834394502       0.00000000000000       0.00000000000000
      0.400000000000000       610.448840276120       610.448840276120   1.13686837721616e-13   1.86234832832499e-16
      0.600000000000000       35.7611082338376       35.7611082338376  -7.10542735760100e-15  -1.98691475419035e-16
      0.800000000000000       4.78555822514227       4.78555822514227       0.00000000000000       0.00000000000000
       1.00000000000000       1.00834927738192       1.00834927738192  -2.22044604925031e-16  -2.20206043585956e-16
       1.20000000000000      0.283439450238732      0.283439450238732   1.11022302462516e-16   3.91696718184448e-16
       1.40000000000000     0.0972777761203394     0.0972777761203394  -1.38777878078145e-17  -1.42661441917079e-16
       1.60000000000000     0.0386573879299499     0.0386573879299499       0.00000000000000       0.00000000000000
       1.80000000000000     0.0171866431110165     0.0171866431110165   6.93889390390723e-18   4.03737591982664e-16
       2.00000000000000    0.00834927738192283    0.00834927738192283       0.00000000000000       0.00000000000000
       2.20000000000000    0.00435780300507892    0.00435780300507892  -8.67361737988404e-19  -1.99036472501743e-16
       2.40000000000000    0.00241326995611962    0.00241326995611962  -8.67361737988404e-19  -3.59413473734644e-16
       2.60000000000000    0.00140448494533074    0.00140448494533074   2.16840434497101e-19   1.54391426706278e-16
       2.80000000000000   0.000852646382206389   0.000852646382206389       0.00000000000000       0.00000000000000
       3.00000000000000   0.000536777381922827   0.000536777381922827       0.00000000000000       0.00000000000000
       3.20000000000000   0.000348755206401522   0.000348755206401522       0.00000000000000       0.00000000000000
       3.40000000000000   0.000232944587106698   0.000232944587106698   2.71050543121376e-20   1.16358377967900e-16
       3.60000000000000   0.000159435600180475   0.000159435600180475       0.00000000000000       0.00000000000000
       3.80000000000000   0.000111517427798423   0.000111517427798423       0.00000000000000       0.00000000000000
       4.00000000000000   7.95300110952091e-05   7.95300110952091e-05  -4.06575814682064e-20  -5.11223133359473e-16
       4.20000000000000   5.77169018341852e-05   5.77169018341852e-05  -6.77626357803440e-21  -1.17405185702828e-16
       4.40000000000000   4.25530760438351e-05   4.25530760438351e-05  -6.77626357803440e-21  -1.59242626104256e-16
       4.60000000000000   3.18262507366465e-05   3.18262507366465e-05  -1.35525271560688e-20  -4.25828579942144e-16
       4.80000000000000   2.41167453611407e-05   2.41167453611407e-05  -3.38813178901720e-21  -1.40488765721949e-16
       5.00000000000000   1.84948548452091e-05   1.84948548452091e-05  -6.77626357803440e-21  -3.66386415830115e-16
max(abs(diff)) = 1.13686837721616e-13
max(abs(frac)) = 5.11223133359473e-16

  s =      7.20000000000000
                      a                     f1                     f2                  delta                   frac
      0.200000000000000       107791.652587594       107791.652587594       0.00000000000000       0.00000000000000
      0.400000000000000       733.198876089701       733.198876089701       0.00000000000000       0.00000000000000
      0.600000000000000       39.6000452360113       39.6000452360113  -2.13162820728030e-14  -5.38289336432840e-16
      0.800000000000000       5.00120777408722       5.00120777408722  -8.88178419700125e-16  -1.77592785547133e-16
       1.00000000000000       1.00722766648072       1.00722766648072  -2.22044604925031e-16  -2.20451256765873e-16
       1.20000000000000      0.272785936406837      0.272785936406837   5.55111512312578e-17   2.03497115586148e-16
       1.40000000000000     0.0907010522063543     0.0907010522063544  -2.77555756156289e-17  -3.06011616629122e-16
       1.60000000000000     0.0350609807426077     0.0350609807426077  -6.93889390390723e-18  -1.97909292807511e-16
       1.80000000000000     0.0152098464631232     0.0152098464631232       0.00000000000000       0.00000000000000
       2.00000000000000    0.00722766648071711    0.00722766648071711       0.00000000000000       0.00000000000000
       2.20000000000000    0.00369750413944270    0.00369750413944270   8.67361737988404e-19   2.34580329129567e-16
       2.40000000000000    0.00201033985241623    0.00201033985241623       0.00000000000000       0.00000000000000
       2.60000000000000    0.00115032992630716    0.00115032992630716   2.16840434497101e-19   1.88502819528665e-16
       2.80000000000000   0.000687460888320600   0.000687460888320600   1.08420217248550e-19   1.57711106319678e-16
       3.00000000000000   0.000426490204966145   0.000426490204966145   5.42101086242752e-20   1.27107511481016e-16
       3.20000000000000   0.000273323258167551   0.000273323258167551   5.42101086242752e-20   1.98336976471441e-16
       3.40000000000000   0.000180221990800208   0.000180221990800208  -2.71050543121376e-20  -1.50398151700510e-16
       3.60000000000000   0.000121859295040916   0.000121859295040916   1.35525271560688e-20   1.11214554060224e-16
       3.80000000000000   8.42597195795426e-05   8.42597195795426e-05  -4.06575814682064e-20  -4.82526902191087e-16
       4.00000000000000   5.94387363972237e-05   5.94387363972237e-05   1.35525271560688e-20   2.28008332234698e-16
       4.20000000000000   4.26909443404526e-05   4.26909443404526e-05   6.77626357803440e-21   1.58728359906844e-16
       4.40000000000000   3.11651894695455e-05   3.11651894695455e-05   6.77626357803440e-21   2.17430527244384e-16
       4.60000000000000   2.30899908022608e-05   2.30899908022608e-05       0.00000000000000       0.00000000000000
       4.80000000000000   1.73393848868377e-05   1.73393848868377e-05   3.38813178901720e-21   1.95400921724111e-16
       5.00000000000000   1.31827376633859e-05   1.31827376633859e-05       0.00000000000000       0.00000000000000
max(abs(diff)) = 2.13162820728030e-14
max(abs(frac)) = 5.38289336432840e-16

  s =      7.40000000000000
                      a                     f1                     f2                  delta                   frac
      0.200000000000000       148723.226554233       148723.226554233       0.00000000000000       0.00000000000000
      0.400000000000000       880.638736200945       880.638736200944   1.13686837721616e-13   1.29095885802229e-16
      0.600000000000000       43.8526559707983       43.8526559707983  -1.42108547152020e-14  -3.24059156751306e-16
      0.800000000000000       5.22702300262642       5.22702300262642   8.88178419700125e-16   1.69920511016279e-16
       1.00000000000000       1.00625987569305       1.00625987569305       0.00000000000000       0.00000000000000
       1.20000000000000      0.262592055290760      0.262592055290760       0.00000000000000       0.00000000000000
       1.40000000000000     0.0845944118737072     0.0845944118737071   1.38777878078145e-17   1.64050881144879e-16
       1.60000000000000     0.0318110385141300     0.0318110385141300       0.00000000000000       0.00000000000000
       1.80000000000000     0.0134663603645405     0.0134663603645405       0.00000000000000       0.00000000000000
       2.00000000000000    0.00625987569305110    0.00625987569305110  -8.67361737988404e-19  -1.38558939589046e-16
       2.20000000000000    0.00313900598471991    0.00313900598471991  -8.67361737988404e-19  -2.76317325360499e-16
       2.40000000000000    0.00167570206424372    0.00167570206424372  -4.33680868994202e-19  -2.58805475178507e-16
       2.60000000000000   0.000942780025393067   0.000942780025393067  -2.16840434497101e-19  -2.30001091088767e-16
       2.80000000000000   0.000554659310306289   0.000554659310306289  -1.08420217248550e-19  -1.95471734150968e-16
       3.00000000000000   0.000339107855119858   0.000339107855119858  -5.42101086242752e-20  -1.59860964014280e-16
       3.20000000000000   0.000214367692415592   0.000214367692415592       0.00000000000000       0.00000000000000
       3.40000000000000   0.000139540794459333   0.000139540794459333   2.71050543121376e-20   1.94244660976450e-16
       3.60000000000000   9.32138266738333e-05   9.32138266738332e-05   1.35525271560688e-20   1.45391811919607e-16
       3.80000000000000   6.37168801036648e-05   6.37168801036648e-05   2.71050543121376e-20   4.25398328795113e-16
       4.00000000000000   4.44603859944564e-05   4.44603859944564e-05  -6.77626357803440e-21  -1.52411262890954e-16
       4.20000000000000   3.16039003425305e-05   3.16039003425305e-05  -6.77626357803440e-21  -2.14412256227607e-16
       4.40000000000000   2.28447826524158e-05   2.28447826524158e-05       0.00000000000000       0.00000000000000
       4.60000000000000   1.67666423389404e-05   1.67666423389404e-05  -3.38813178901720e-21  -2.02075747816740e-16
       4.80000000000000   1.24777928276901e-05   1.24777928276901e-05   1.69406589450860e-21   1.35766470713412e-16
       5.00000000000000   9.40489420377542e-06   9.40489420377542e-06   1.69406589450860e-21   1.80125991617061e-16
max(abs(diff)) = 1.13686837721616e-13
max(abs(frac)) = 4.25398328795113e-16

  s =      7.60000000000000
                      a                     f1                     f2                  delta                   frac
      0.200000000000000       205197.737547947       205197.737547947       0.00000000000000       0.00000000000000
      0.400000000000000       1057.73401503695       1057.73401503695   2.27373675443232e-13   2.14962998457878e-16
      0.600000000000000       48.5633649403563       48.5633649403563       0.00000000000000       0.00000000000000
      0.800000000000000       5.46342848787775       5.46342848787776  -8.88178419700125e-16  -1.62567959234904e-16
       1.00000000000000       1.00542413598796       1.00542413598796       0.00000000000000       0.00000000000000
       1.20000000000000      0.252828902987998      0.252828902987998       0.00000000000000       0.00000000000000
       1.40000000000000     0.0789198905439014     0.0789198905439014       0.00000000000000       0.00000000000000
       1.60000000000000     0.0288719606560740     0.0288719606560740       0.00000000000000       0.00000000000000
       1.80000000000000     0.0119274530537888     0.0119274530537888       0.00000000000000       0.00000000000000
       2.00000000000000    0.00542413598796349    0.00542413598796349       0.00000000000000       0.00000000000000
       2.20000000000000    0.00266621770649012    0.00266621770649012       0.00000000000000       0.00000000000000
       2.40000000000000    0.00139754063844692    0.00139754063844692  -2.16840434497101e-19  -1.55158589690869e-16
       2.60000000000000   0.000773137448898795   0.000773137448898795   1.08420217248550e-19   1.40234077915870e-16
       2.80000000000000   0.000447794752802110   0.000447794752802110  -5.42101086242752e-20  -1.21060169385754e-16
       3.00000000000000   0.000269808211506872   0.000269808211506872  -5.42101086242752e-20  -2.00920899781045e-16
       3.20000000000000   0.000168245362918297   0.000168245362918297   2.71050543121376e-20   1.61104317182877e-16
       3.40000000000000   0.000108120161067472   0.000108120161067472  -1.35525271560688e-20  -1.25346901283391e-16
       3.60000000000000   7.13549146541138e-05   7.13549146541138e-05       0.00000000000000       0.00000000000000
       3.80000000000000   4.82191513882368e-05   4.82191513882368e-05       0.00000000000000       0.00000000000000
       4.00000000000000   3.32824419724471e-05   3.32824419724471e-05       0.00000000000000       0.00000000000000
       4.20000000000000   2.34148179758099e-05   2.34148179758099e-05   3.38813178901720e-21   1.44700325773086e-16
       4.40000000000000   1.67592902446068e-05   1.67592902446068e-05  -3.38813178901720e-21  -2.02164395959878e-16
       4.60000000000000   1.21849930091071e-05   1.21849930091070e-05   1.69406589450860e-21   1.39028877016381e-16
       4.80000000000000   8.98677042464961e-06   8.98677042464961e-06       0.00000000000000       0.00000000000000
       5.00000000000000   6.71534714529489e-06   6.71534714529489e-06  -8.47032947254300e-22  -1.26133903270775e-16
max(abs(diff)) = 2.27373675443232e-13
max(abs(frac)) = 2.14962998457878e-16

  s =      7.80000000000000
                      a                     f1                     f2                  delta                   frac
      0.200000000000000       283117.299594768       283117.299594768  -1.16415321826935e-10  -4.11191128177482e-16
      0.400000000000000       1270.44902083289       1270.44902083289   2.27373675443232e-13   1.78971113137754e-16
      0.600000000000000       53.7813831323604       53.7813831323604       0.00000000000000       0.00000000000000
      0.800000000000000       5.71087327632963       5.71087327632963       0.00000000000000       0.00000000000000
       1.00000000000000       1.00470190481647       1.00470190481647       0.00000000000000       0.00000000000000
       1.20000000000000      0.243470668175184      0.243470668175184  -2.77555756156289e-17  -1.13999669133277e-16
       1.40000000000000     0.0736433275902968     0.0736433275902968   2.77555756156289e-17   3.76891926584887e-16
       1.60000000000000     0.0262122214239713     0.0262122214239713   3.46944695195361e-18   1.32359897920776e-16
       1.80000000000000     0.0105681733254366     0.0105681733254366       0.00000000000000       0.00000000000000
       2.00000000000000    0.00470190481646950    0.00470190481646950       0.00000000000000       0.00000000000000
       2.20000000000000    0.00226568224558559    0.00226568224558559   8.67361737988404e-19   3.82825852865446e-16
       2.40000000000000    0.00116614181795093    0.00116614181795093  -6.50521303491303e-19  -5.57840644660490e-16
       2.60000000000000   0.000634365584900492   0.000634365584900492       0.00000000000000       0.00000000000000
       2.80000000000000   0.000361729251656187   0.000361729251656187  -5.42101086242752e-20  -1.49863767931603e-16
       3.00000000000000   0.000214801867262335   0.000214801867262335  -5.42101086242752e-20  -2.52372613493480e-16
       3.20000000000000   0.000132130946038966   0.000132130946038966   2.71050543121376e-20   2.05137820659699e-16
       3.40000000000000   8.38302142227558e-05   8.38302142227558e-05   4.06575814682064e-20   4.84999135993737e-16
       3.60000000000000   5.46594641610429e-05   5.46594641610429e-05       0.00000000000000       0.00000000000000
       3.80000000000000   3.65166576268579e-05   3.65166576268579e-05  -6.77626357803440e-21  -1.85566369388924e-16
       4.00000000000000   2.49328016297309e-05   2.49328016297309e-05   3.38813178901720e-21   1.35890536464104e-16
       4.20000000000000   1.73604736690751e-05   1.73604736690751e-05   3.38813178901720e-21   1.95163556801599e-16
       4.40000000000000   1.23041304408802e-05   1.23041304408802e-05  -5.08219768352580e-21  -4.13048098599499e-16
       4.60000000000000   8.86209885666461e-06   8.86209885666461e-06       0.00000000000000       0.00000000000000
       4.80000000000000   6.47748640232024e-06   6.47748640232024e-06       0.00000000000000       0.00000000000000
       5.00000000000000   4.79870875294719e-06   4.79870875294719e-06       0.00000000000000       0.00000000000000
max(abs(diff)) = 1.16415321826935e-10
max(abs(frac)) = 5.57840644660490e-16

  s =      8.00000000000000
                      a                     f1                     f2                  delta                   frac
      0.200000000000000       390625.234494164       390625.234494164       0.00000000000000       0.00000000000000
      0.400000000000000       1525.94764011758       1525.94764011758       0.00000000000000       0.00000000000000
      0.600000000000000       59.5612219030195       59.5612219030195       0.00000000000000       0.00000000000000
      0.800000000000000       5.96983128148314       5.96983128148314  -8.88178419700125e-16  -1.48777809258199e-16
       1.00000000000000       1.00407735619794       1.00407735619794  -4.44089209850063e-16  -4.42285852886533e-16
       1.20000000000000      0.234494163726770      0.234494163726770  -2.77555756156289e-17  -1.18363609458397e-16
       1.40000000000000     0.0687338675802198     0.0687338675802198       0.00000000000000       0.00000000000000
       1.60000000000000     0.0238038265067683     0.0238038265067683       0.00000000000000       0.00000000000000
       1.80000000000000    0.00936680394407787    0.00936680394407788  -3.46944695195361e-18  -3.70398160639111e-16
       2.00000000000000    0.00407735619794434    0.00407735619794434       0.00000000000000       0.00000000000000
       2.20000000000000    0.00192612436539246    0.00192612436539246   4.33680868994202e-19   2.25157251933645e-16
       2.40000000000000   0.000973506034348499   0.000973506034348499  -1.08420217248550e-19  -1.11370873341436e-16
       2.60000000000000   0.000520762141381378   0.000520762141381378   1.08420217248550e-19   2.08195275027010e-16
       2.80000000000000   0.000292361316961169   0.000292361316961169       0.00000000000000       0.00000000000000
       3.00000000000000   0.000171106197944339   0.000171106197944339       0.00000000000000       0.00000000000000
       3.20000000000000   0.000103829911448186   0.000103829911448186  -2.71050543121376e-20  -2.61052464883049e-16
       3.40000000000000   6.50371305931166e-05   6.50371305931165e-05   1.35525271560688e-20   2.08381382027072e-16
       3.60000000000000   4.18970086312778e-05   4.18970086312778e-05   1.35525271560688e-20   3.23472429149782e-16
       3.80000000000000   2.76724046726096e-05   2.76724046726096e-05   3.38813178901720e-21   1.22437201576877e-16
       4.00000000000000   1.86904076684668e-05   1.86904076684668e-05  -3.38813178901720e-21  -1.81276505527134e-16
       4.20000000000000   1.28804412708930e-05   1.28804412708930e-05       0.00000000000000       0.00000000000000
       4.40000000000000   9.03962733933330e-06   9.03962733933330e-06   1.69406589450860e-21   1.87404395216312e-16
       4.60000000000000   6.44996711910314e-06   6.44996711910314e-06       0.00000000000000       0.00000000000000
       4.80000000000000   4.67222508385114e-06   4.67222508385114e-06   8.47032947254300e-22   1.81291126187808e-16
       5.00000000000000   3.43161860596680e-06   3.43161860596680e-06  -4.23516473627150e-22  -1.23415950971577e-16
max(abs(diff)) = 8.88178419700125e-16
max(abs(frac)) = 4.42285852886533e-16

  s =      8.20000000000000
                      a                     f1                     f2                  delta                   frac
      0.200000000000000       538957.124886727       538957.124886727   1.16415321826935e-10   2.16001081442985e-16
      0.400000000000000       1832.83460113750       1832.83460113750       0.00000000000000       0.00000000000000
      0.600000000000000       65.9632622812605       65.9632622812605  -1.42108547152020e-14  -2.15435899070734e-16
      0.800000000000000       6.24080181348566       6.24080181348566       0.00000000000000       0.00000000000000
       1.00000000000000       1.00353695830620       1.00353695830620  -2.22044604925031e-16  -2.21262010419431e-16
       1.20000000000000      0.225878441319380      0.225878441319380       0.00000000000000       0.00000000000000
       1.40000000000000     0.0641635437653358     0.0641635437653358  -1.38777878078145e-17  -2.16287739009077e-16
       1.60000000000000     0.0216218558126419     0.0216218558126419   6.93889390390723e-18   3.20920367059806e-16
       1.80000000000000    0.00830440395554347    0.00830440395554347   3.46944695195361e-18   4.17783981912109e-16
       2.00000000000000    0.00353695830620133    0.00353695830620133  -8.67361737988404e-19  -2.45228148849723e-16
       2.20000000000000    0.00163808109655117    0.00163808109655117       0.00000000000000       0.00000000000000
       2.40000000000000   0.000813034941094215   0.000813034941094215       0.00000000000000       0.00000000000000
       2.60000000000000   0.000427699052454059   0.000427699052454059       0.00000000000000       0.00000000000000
       2.80000000000000   0.000236411969542012   0.000236411969542012       0.00000000000000       0.00000000000000
       3.00000000000000   0.000136370168325848   0.000136370168325848  -2.71050543121376e-20  -1.98760877433045e-16
       3.20000000000000   8.16352414261062e-05   8.16352414261062e-05       0.00000000000000       0.00000000000000
       3.40000000000000   5.04858320875379e-05   5.04858320875379e-05  -6.77626357803440e-21  -1.34221093281873e-16
       3.60000000000000   3.21334250439668e-05   3.21334250439668e-05  -1.35525271560688e-20  -4.21757940136337e-16
       3.80000000000000   2.09829807059202e-05   2.09829807059202e-05  -6.77626357803440e-21  -3.22940943091204e-16
       4.00000000000000   1.40196788028741e-05   1.40196788028741e-05   3.38813178901720e-21   2.41669715594527e-16
       4.20000000000000   9.56264335513790e-06   9.56264335513790e-06   1.69406589450860e-21   1.77154561933798e-16
       4.40000000000000   6.64559640204874e-06   6.64559640204874e-06   8.47032947254300e-22   1.27457777452927e-16
       4.60000000000000   4.69750719989571e-06   4.69750719989571e-06   8.47032947254300e-22   1.80315412241008e-16
       4.80000000000000   3.37236631310308e-06   3.37236631310309e-06  -8.47032947254300e-22  -2.51168725047221e-16
       5.00000000000000   2.45567911941462e-06   2.45567911941462e-06   4.23516473627150e-22   1.72464093650846e-16
max(abs(diff)) = 1.16415321826935e-10
max(abs(frac)) = 4.21757940136337e-16

  s =      8.40000000000000
                      a                     f1                     f2                  delta                   frac
      0.200000000000000       743615.037415363       743615.037415363       0.00000000000000       0.00000000000000
      0.400000000000000       2201.44526140067       2201.44526140067  -9.09494701772928e-13  -4.13135278773301e-16
      0.600000000000000       73.0543856302427       73.0543856302427  -1.42108547152020e-14  -1.94524320375902e-16
      0.800000000000000       6.52431022631412       6.52431022631412   2.66453525910038e-15   4.08401067189243e-16
       1.00000000000000       1.00306912203744       1.00306912203744   2.22044604925031e-16   2.21365208086569e-16
       1.20000000000000      0.217604472848802      0.217604472848802       0.00000000000000       0.00000000000000
       1.40000000000000     0.0599069279936469     0.0599069279936469  -6.93889390390723e-18  -1.15827903988719e-16
       1.60000000000000     0.0196440764357792     0.0196440764357792   3.46944695195361e-18   1.76615427215222e-16
       1.80000000000000    0.00736442348677761    0.00736442348677761       0.00000000000000       0.00000000000000
       2.00000000000000    0.00306912203744476    0.00306912203744475   1.30104260698261e-18   4.23913611485390e-16
       2.20000000000000    0.00139359842710155    0.00139359842710155       0.00000000000000       0.00000000000000
       2.40000000000000   0.000679278129744405   0.000679278129744406  -2.16840434497101e-19  -3.19221869514174e-16
       2.60000000000000   0.000351414880318599   0.000351414880318599  -5.42101086242752e-20  -1.54262416478003e-16
       2.80000000000000   0.000191256234425266   0.000191256234425266   2.71050543121376e-20   1.41721154312117e-16
       3.00000000000000   0.000108738118479134   0.000108738118479134       0.00000000000000       0.00000000000000
       3.20000000000000   6.42173851450395e-05   6.42173851450395e-05   1.35525271560688e-20   2.11041404527130e-16
       3.40000000000000   3.92109340009093e-05   3.92109340009093e-05  -1.35525271560688e-20  -3.45631327112854e-16
       3.60000000000000   2.46586500419707e-05   2.46586500419707e-05  -3.38813178901720e-21  -1.37401349354096e-16
       3.80000000000000   1.59196522100434e-05   1.59196522100434e-05  -3.38813178901720e-21  -2.12826997996834e-16
       4.00000000000000   1.05222954373336e-05   1.05222954373336e-05  -1.69406589450860e-21  -1.60997750405104e-16
       4.20000000000000   7.10370012220782e-06   7.10370012220782e-06  -8.47032947254300e-22  -1.19238274797986e-16
       4.40000000000000   4.88857758711005e-06   4.88857758711005e-06   8.47032947254300e-22   1.73267772099540e-16
       4.60000000000000   3.42332106005599e-06   3.42332106005600e-06  -8.47032947254300e-22  -2.47430180340855e-16
       4.80000000000000   2.43568187426057e-06   2.43568187426058e-06  -4.23516473627150e-22  -1.73880044887110e-16
       5.00000000000000   1.75842248966338e-06   1.75842248966338e-06  -4.23516473627150e-22  -2.40850237139668e-16
max(abs(diff)) = 9.09494701772928e-13
max(abs(frac)) = 4.23913611485390e-16

  s =      8.60000000000000
                      a                     f1                     f2                  delta                   frac
      0.200000000000000       1025987.63325011       1025987.63325011       0.00000000000000       0.00000000000000
      0.400000000000000       2644.19367870061       2644.19367870061       0.00000000000000       0.00000000000000
      0.600000000000000       80.9086722459949       80.9086722459949   1.42108547152020e-14   1.75640686229472e-16
      0.800000000000000       6.82090867156520       6.82090867156520   1.77635683940025e-15   2.60428181190209e-16
       1.00000000000000       1.00266390748615       1.00266390748615  -2.22044604925031e-16  -2.21454670171319e-16
       1.20000000000000      0.209654885917905      0.209654885917905  -5.55111512312578e-17  -2.64773944991649e-16
